parameter,parameter_label,parameter_group,parameter_unit,metric,parameter_low,parameter_baseline,parameter_high,response_low,response_baseline,response_high,signed_response_span,slope_per_unit,signed_effect_pct_span,abs_effect_pct_span,low_delta_from_baseline_pct,high_delta_from_baseline_pct,direction,rank_within_metric
aero_drag_scale,aero drag scale,aero,scale,understeer_gradient_deg_per_g,0.75,1.0,1.25,0.39631856282373995,0.3942444634100774,0.39458306808290505,-0.0017354947408348975,-0.003470989481669795,-0.4402077649546355,0.4402077649546355,0.526094747335779,0.08588698238114353,decreases_with_parameter,16
aero_drag_scale,aero drag scale,aero,scale,roll_gradient_deg_per_g,0.75,1.0,1.25,0.8937211749737646,0.8936183079468291,0.8936697885317593,-5.138644200530784e-05,-0.00010277288401061568,-0.005750379278080477,0.005750379278080477,0.011511293582588117,0.005760914304507641,decreases_with_parameter,16
aero_drag_scale,aero drag scale,aero,scale,handwheel_torque_min,0.75,1.0,1.25,-18.77746718088116,-18.78883108901611,-18.80031345352705,-0.022846272645889343,-0.045692545291778686,-0.12159496531556559,0.12159496531556559,0.06048225182881654,-0.06111271348674905,decreases_with_parameter,14
aero_drag_scale,aero drag scale,aero,scale,handwheel_torque_max,0.75,1.0,1.25,-1.890660945818146,-1.915912670053007,-1.940783672504881,-0.05012272668673501,-0.10024545337347002,-2.616127941016658,2.616127941016658,1.3179997517403679,-1.2981281892762904,decreases_with_parameter,9
aero_drag_scale,aero drag scale,aero,scale,roadwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.75,1.0,1.25,-0.41231798850923784,-0.4125041854252861,-0.41357218663941286,-0.0012541981301750216,-0.002508396260350043,-0.3040449465699265,0.3040449465699265,0.04513818832075562,-0.25890675824917087,decreases_with_parameter,11
aero_drag_scale,aero drag scale,aero,scale,handwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.75,1.0,1.25,-1.691155870374515,-1.6919195160863945,-1.696458706906678,-0.005302836532163013,-0.010605673064326027,-0.3134213230443188,0.3134213230443188,0.04513487223350725,-0.26828645081081154,decreases_with_parameter,11
aero_drag_scale,aero drag scale,aero,scale,sideslip_gradient_velocity_slope_deg_per_g_per_mps,0.75,1.0,1.25,-0.18929936523099825,-0.18903935708124467,-0.18922948821806776,6.987701293048598e-05,0.00013975402586097196,0.03696426712901615,0.03696426712901615,-0.13754180810180774,-0.1005775409727916,increases_with_parameter,16
aero_drag_scale,aero drag scale,aero,scale,understeer_gradient_velocity_slope_deg_per_g_per_mps,0.75,1.0,1.25,0.02225328661994488,0.021970533913641836,0.021516634320280864,-0.0007366522996640167,-0.0014733045993280333,-3.3529103232517175,3.3529103232517175,1.286963290989843,-2.065947032261874,decreases_with_parameter,14
aero_drag_scale,aero drag scale,aero,scale,roll_gradient_velocity_slope_deg_per_g_per_mps,0.75,1.0,1.25,0.0018392063435833457,0.001918762930248763,0.0018103594525574738,-2.8846891025871915e-05,-5.769378205174383e-05,-1.5034108993408573,1.5034108993408573,-4.146243676653845,-5.649654575994702,decreases_with_parameter,15
aero_drag_scale,aero drag scale,aero,scale,handwheel_torque_peak_abs,0.75,1.0,1.25,18.77746718088116,18.78883108901611,18.80031345352705,0.022846272645889343,0.045692545291778686,0.12159496531556559,0.12159496531556559,-0.06048225182881654,0.06111271348674905,increases_with_parameter,14
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,metric_target_velocity_mps,0.9,1.0,1.1,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,15
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,metric_source_velocity_mps,0.9,1.0,1.1,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,15
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,ay_min,0.9,1.0,1.1,1.07411523440014,1.074217469796285,1.074294560997122,0.00017932659698205455,0.0008966329849102724,0.016693695832005237,0.016693695832005237,-0.009517197310564614,0.007176498521440625,increases_with_parameter,16
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,ay_max,0.9,1.0,1.1,17.45516784589597,18.57517363325678,19.4542144582406,1.9990466123446282,9.995233061723138,10.76192692360925,10.76192692360925,-6.029584484505515,4.732342439103736,increases_with_parameter,1
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,roadwheel_angle_gradient_rad_per_mps2,0.9,1.0,1.1,0.00756048057994024,0.007556410350109951,0.0075544586995998685,-6.021880340371932e-06,-3.010940170185965e-05,-0.07969234148704364,0.07969234148704364,0.05386459498232834,-0.025827746504715306,decreases_with_parameter,14
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,roadwheel_angle_gradient_deg_per_g,0.9,1.0,1.1,4.249532913311094,4.24724515191211,4.24614818420084,-0.0033847291102535593,-0.01692364555126779,-0.07969234148704023,0.07969234148704023,0.053864594982322586,-0.025827746504717645,decreases_with_parameter,14
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,handwheel_angle_gradient_rad_per_mps2,0.9,1.0,1.1,0.031048663637446686,0.0310275496973693,0.031013141809310613,-3.552182813607377e-05,-0.0001776091406803688,-0.11448479974261558,0.11448479974261558,0.06804900897210493,-0.04643579077051065,decreases_with_parameter,11
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,handwheel_angle_gradient_deg_per_g,0.9,1.0,1.1,17.45157819619688,17.43971064593472,17.431612378388188,-0.019965817808692776,-0.09982908904346385,-0.11448479974263165,0.11448479974263165,0.0680490089720972,-0.04643579077053444,decreases_with_parameter,11
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,sideslip_gradient_rad_per_mps2,0.9,1.0,1.1,0.0008869298215908913,0.0008893884524499339,0.0008909421049378681,4.01228334697681e-06,2.0061416734884045e-05,0.45112833834579974,0.45112833834579974,-0.27644060953006694,0.17468772881573283,increases_with_parameter,15
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,sideslip_gradient_deg_per_g,0.9,1.0,1.1,0.4985182395214115,0.4999001665889719,0.5007734308363323,0.0022551913149208014,0.011275956574604003,0.4511283383458173,0.4511283383458173,-0.2764406095300735,0.1746877288157438,increases_with_parameter,15
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,understeer_gradient_rad_per_mps2,0.9,1.0,1.1,0.0007030754604606945,0.0007014129953022076,0.0006670864366957329,-3.598902376496162e-05,-0.00017994511882480805,-5.130931990995626,5.130931990995626,0.23701658931633746,-4.893915401679289,decreases_with_parameter,10
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,understeer_gradient_deg_per_g,0.9,1.0,1.1,0.3951788881908204,0.3942444634100774,0.37495047289498373,-0.020228415295836688,-0.10114207647918341,-5.130931990995622,5.130931990995622,0.2370165893163257,-4.893915401679296,decreases_with_parameter,10
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,roll_gradient_deg_per_g,0.9,1.0,1.1,0.8935625522523937,0.8936183079468291,0.8936866153019644,0.00012406304957068848,0.0006203152478534422,0.013883226033689354,0.013883226033689354,-0.006239318726973335,0.00764390730671602,increases_with_parameter,15
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,handwheel_torque_min,0.9,1.0,1.1,-17.77008134261362,-18.78883108901611,-19.68203374353381,-1.9119524009201925,-9.559762004600959,-10.176005052479894,10.176005052479894,5.422102852359183,-4.753902200120711,decreases_with_parameter,4
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,handwheel_torque_max,0.9,1.0,1.1,-1.91536045923887,-1.915912670053007,-1.916306137228708,-0.000945677989838023,-0.004728389949190113,-0.04935913857763983,0.04935913857763983,0.028822337404431075,-0.02053680117320875,decreases_with_parameter,16
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,roadwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.9,1.0,1.1,-0.4131553501867989,-0.4125041854252861,-0.4121198707383676,0.001035479448431298,0.005177397242156488,0.25102277383288435,0.25102277383288435,-0.1578565223141766,0.09316625151870778,increases_with_parameter,12
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,handwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.9,1.0,1.1,-1.6946902697027568,-1.6919195160863945,-1.6901994976176045,0.004490772085152361,0.0224538604257618,0.26542468731255237,0.26542468731255237,-0.16376391370976312,0.10166077360278923,increases_with_parameter,12
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,sideslip_gradient_velocity_slope_deg_per_g_per_mps,0.9,1.0,1.1,-0.18822789605567125,-0.18903935708124467,-0.18858916230711045,-0.00036126625143920177,-0.0018063312571960082,-0.19110636907421244,0.19110636907421244,0.42925507053257217,0.23814870145835976,decreases_with_parameter,14
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,understeer_gradient_velocity_slope_deg_per_g_per_mps,0.9,1.0,1.1,0.021858796384033468,0.021970533913641836,0.02283786480118422,0.000979068417150751,0.0048953420857537535,4.456279583368853,4.456279583368853,-0.5085790361197763,3.947700547249077,increases_with_parameter,13
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,roll_gradient_velocity_slope_deg_per_g_per_mps,0.9,1.0,1.1,0.0019264817976324066,0.001918762930248763,0.0019184875593387808,-7.994238293625817e-06,-3.997119146812907e-05,-0.41663501871955505,0.41663501871955505,0.40228353706222497,-0.014351481657330063,decreases_with_parameter,16
lateral_tire_mu_scale,lateral tire friction scale,tires,scale,handwheel_torque_peak_abs,0.9,1.0,1.1,17.77008134261362,18.78883108901611,19.68203374353381,1.9119524009201925,9.559762004600959,10.176005052479894,10.176005052479894,-5.422102852359183,4.753902200120711,increases_with_parameter,4
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,metric_target_velocity_mps,0.07556500000000001,0.0889,0.102235,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,16
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,metric_source_velocity_mps,0.07556500000000001,0.0889,0.102235,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,16
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,ay_min,0.07556500000000001,0.0889,0.102235,1.068456002249927,1.074217469796285,1.037853163602525,-0.030602838647401986,-1.1474630164005244,-2.8488494655747427,2.8488494655747427,-0.5363408907742476,-3.38519035634899,decreases_with_parameter,4
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,ay_max,0.07556500000000001,0.0889,0.102235,17.52138054501761,18.57517363325678,19.01272320121669,1.4913426561990804,55.91835981248895,8.02868756784592,8.02868756784592,-5.67312644847891,2.3555611193670094,increases_with_parameter,2
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,roadwheel_angle_gradient_rad_per_mps2,0.07556500000000001,0.0889,0.102235,0.007536762445630883,0.007556410350109951,0.007574093067092484,3.733062146160128e-05,0.0013997233393926239,0.4940258632335669,0.4940258632335669,-0.26001637773393793,0.23400948549962897,increases_with_parameter,8
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,roadwheel_angle_gradient_deg_per_g,0.07556500000000001,0.0889,0.102235,4.236201618914627,4.24724515191211,4.257184108440007,0.0209824895253794,0.7867450140749681,0.4940258632335617,0.4940258632335617,-0.2600163777339462,0.2340094854996155,increases_with_parameter,8
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,handwheel_angle_gradient_rad_per_mps2,0.07556500000000001,0.0889,0.102235,0.03641472936260862,0.0310275496973693,0.027043551780038328,-0.009371177582570289,-0.3513752374417056,-30.202763911340483,30.202763911340483,17.362568806701727,-12.840195104638761,decreases_with_parameter,1
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,handwheel_angle_gradient_deg_per_g,0.07556500000000001,0.0889,0.102235,20.46769240652482,17.43971064593472,15.200417773312244,-5.267274633212574,-197.49811148153634,-30.202763911340476,30.202763911340476,17.362568806701702,-12.84019510463877,decreases_with_parameter,1
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,sideslip_gradient_rad_per_mps2,0.07556500000000001,0.0889,0.102235,0.0008957364141123867,0.0008893884524499339,0.0008840846235356352,-1.1651790576751525e-05,-0.00043688753568622146,-1.3100901574171762,1.3100901574171762,0.713744556157267,-0.5963456012599091,decreases_with_parameter,13
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,sideslip_gradient_deg_per_g,0.07556500000000001,0.0889,0.102235,0.5034681768142217,0.4999001665889719,0.4969190339348276,-0.006549142879394121,-0.24556216270694117,-1.3100901574171628,1.3100901574171628,0.7137445561572536,-0.5963456012599091,decreases_with_parameter,13
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,understeer_gradient_rad_per_mps2,0.07556500000000001,0.0889,0.102235,0.0006446757722068729,0.0007014129953022076,0.0007344793091636705,8.980353695679756e-05,0.003367211734413107,12.803232554610029,12.803232554610029,-8.088989436371813,4.714243118238215,increases_with_parameter,5
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,understeer_gradient_deg_per_g,0.07556500000000001,0.0889,0.102235,0.3623540704113555,0.3942444634100774,0.41283010589542213,0.05047603548406665,1.8926147538082734,12.803232554610027,12.803232554610027,-8.08898943637182,4.714243118238207,increases_with_parameter,5
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,roll_gradient_deg_per_g,0.07556500000000001,0.0889,0.102235,0.8915434572534886,0.8936183079468291,0.8957864520928638,0.00424299483937518,0.15909241992407877,0.47481064360955794,0.47481064360955794,-0.2321853385152347,0.24262530509432323,increases_with_parameter,10
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,handwheel_torque_min,0.07556500000000001,0.0889,0.102235,-15.90064466192588,-18.78883108901611,-21.68413710243099,-5.783492440505112,-216.8538597864684,-30.781544701235422,30.781544701235422,15.371826024763486,-15.409718676471938,decreases_with_parameter,1
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,handwheel_torque_max,0.07556500000000001,0.0889,0.102235,-1.6076326123099,-1.915912670053007,-2.169797504414758,-0.5621648921048579,-21.078548635352753,-29.34188498734155,29.34188498734155,16.090506762741843,-13.251378224599708,decreases_with_parameter,4
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,roadwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.07556500000000001,0.0889,0.102235,-0.4142809264668807,-0.4125041854252861,-0.4105507756420939,0.003730150824786782,0.1398631730328752,0.9042698126665183,0.9042698126665183,-0.43072073069096056,0.47354908197555773,increases_with_parameter,7
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,handwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.07556500000000001,0.0889,0.102235,-1.999157410097373,-1.6919195160863945,-1.4643293906518735,0.5348280194454995,20.053544036201707,31.6107246450244,31.6107246450244,-18.15913174887038,13.451592896154022,increases_with_parameter,3
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,sideslip_gradient_velocity_slope_deg_per_g_per_mps,0.07556500000000001,0.0889,0.102235,-0.1891542445670854,-0.18903935708124467,-0.1865334640102266,0.0026207805568587983,0.09826698750876635,1.3863676841285746,1.3863676841285746,-0.06077437397936176,1.3255933101492128,increases_with_parameter,7
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,understeer_gradient_velocity_slope_deg_per_g_per_mps,0.07556500000000001,0.0889,0.102235,0.0239492329038175,0.021970533913641836,0.02075508474430207,-0.0031941481595154295,-0.11976558528366815,-14.538327434692587,14.538327434692587,9.006148862623045,-5.532178572069539,decreases_with_parameter,6
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,roll_gradient_velocity_slope_deg_per_g_per_mps,0.07556500000000001,0.0889,0.102235,0.001937143046615982,0.001918762930248763,0.001641881491330201,-0.0002952615552857811,-0.011070924457659585,-15.388120680833726,15.388120680833726,0.9579149189022537,-14.430205761931473,decreases_with_parameter,12
front_rack_travel_per_rev_m,front rack travel per rev,steering,m/rev,handwheel_torque_peak_abs,0.07556500000000001,0.0889,0.102235,15.90064466192588,18.78883108901611,21.68413710243099,5.783492440505112,216.8538597864684,30.781544701235422,30.781544701235422,-15.371826024763486,15.409718676471938,increases_with_parameter,1
