candidate_id,label,status,variant_dir,elapsed_s,ay_max,roadwheel_angle_gradient_deg_per_g,handwheel_angle_gradient_deg_per_g,sideslip_gradient_deg_per_g,understeer_gradient_deg_per_g,roll_gradient_deg_per_g,handwheel_torque_peak_abs,n_cases,n_successful_cases,n_failed_cases,standard_sweep_max_ay_mps2,metric_target_velocity_mps,metric_source_velocity_mps,mean_curvature_error_pct,max_curvature_error_pct,mean_abs_rad_error,max_abs_rad_error,mean_abs_ay_command_error_mps2,p95_abs_ay_command_error_mps2,max_abs_ay_command_error_mps2,roadwheel_fit_nrmse,handwheel_fit_nrmse,steer_excess_fit_nrmse,roll_fit_nrmse,sideslip_fit_nrmse,standardsim_quality_status,standardsim_quality_flags
Round_9_Goodyear_D2704_20p0x7p0_13_7in_12psi_MF52_UM14,Goodyear D2704 20.0x7.0-13 7in 12 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/11_Round_9_Goodyear_D2704_20p0x7p0_13_7in_12psi_MF52_UM14,0.022125388029962778,15.72270517426199,4.242143893432848,17.403208966419644,0.7491290113443874,0.4130397704650896,1.0649265072520109,30.03880353361174,4.0,4.0,0.0,8.0,15.0,15.0,173.7251770957206,286.7626062870526,17.690232745291382,28.40987096045745,6.082865432514681,7.825099875696813,7.83011773599988,0.0012520541239046058,0.0011947790735431685,0.014406500584018263,0.0005786961556003993,0.017147138750872534,ok,ok
Round_9_Goodyear_D2704_20p0x7p0_13_7in_14psi_MF52_UM14,Goodyear D2704 20.0x7.0-13 7in 14 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/12_Round_9_Goodyear_D2704_20p0x7p0_13_7in_14psi_MF52_UM14,0.02210294606629759,15.48319281340146,4.257771218562892,17.4658098368913,0.7201652489676248,0.4284650218673008,1.0606380571482492,28.99648899440122,4.0,4.0,0.0,8.0,15.0,15.0,172.24404976304461,290.38993453387366,17.32539780929273,27.59149961308438,5.969154646282978,7.632159827667134,7.6374643027240205,0.0012902381767965303,0.0012397730625773626,0.0126691082517864,0.0006194860142264115,0.021558686065762004,ok,ok
Round_9_Goodyear_D2704_20p0x7p0_13_7in_8psi_MF52_UM14,Goodyear D2704 20.0x7.0-13 7in 8 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/13_Round_9_Goodyear_D2704_20p0x7p0_13_7in_8psi_MF52_UM14,0.021985787083394825,16.65388278536065,4.097429233460032,16.80794310558899,0.004611974989565159,-0.006441648596504966,1.0420897468262609,26.37889501907768,4.0,4.0,0.0,8.0,15.0,15.0,192.98097162075035,331.2027073178653,20.253060220169683,33.70889507198928,6.609685828380199,8.782241181794989,8.790298482075631,0.004217719390993355,0.004139718490425844,0.056720196948103506,0.0031294694555582324,0.019758403569860927,ok,ok
Round_9_Goodyear_D2704_20p0x7p0_13_8in_10psi_MF52_UM14,Goodyear D2704 20.0x7.0-13 8in 10 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/14_Round_9_Goodyear_D2704_20p0x7p0_13_8in_10psi_MF52_UM14,0.022391112986952066,15.77854467862945,4.275880123629644,17.540281261185964,0.7112622157808977,0.4389934342628224,1.064987159602301,30.75660621554843,4.0,4.0,0.0,8.0,15.0,15.0,179.73421412281667,325.9573799926808,17.91318919519073,28.75852669584697,6.165723189845934,7.913371754763477,7.919073817355799,0.0019581408934288475,0.0018997536635213148,0.016215397169957162,0.0006751513529238585,0.037379390248292996,ok,ok
Round_9_Goodyear_D2704_20p0x7p0_13_8in_12psi_MF52_UM14,Goodyear D2704 20.0x7.0-13 8in 12 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/15_Round_9_Goodyear_D2704_20p0x7p0_13_8in_12psi_MF52_UM14,0.022699147928506136,15.41828456751553,4.332446329846738,17.771010301995776,0.6979537304502533,0.505975286076526,1.0610842678529362,28.53715207573589,4.0,4.0,0.0,8.0,15.0,15.0,172.16563429094873,296.37688335320365,17.264686014609886,27.31112126255736,5.956831306386759,7.632608931574447,7.638621630318391,0.0018616438605986814,0.001784265747548584,0.018849569346514862,0.0006688463426916918,0.01722321572568388,ok,ok
Round_9_Goodyear_D2704_20p0x7p0_13_8in_14psi_MF52_UM14,Goodyear D2704 20.0x7.0-13 8in 14 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/16_Round_9_Goodyear_D2704_20p0x7p0_13_8in_14psi_MF52_UM14,0.022785639041103423,15.33693752538847,4.337257046313386,17.79116660378211,0.7100716907292005,0.5111646227084219,1.0608159544159173,28.81470795715256,4.0,4.0,0.0,8.0,15.0,15.0,168.06151571576353,279.49503199932957,17.00982979603373,26.96892531526393,5.877230636842885,7.514279277407805,7.519870242397909,0.001445810655241689,0.0013743326306903923,0.015192854235319795,0.0005604761618315943,0.013046415713421694,ok,ok
Round_9_Goodyear_D2704_20p0x7p0_13_8in_8psi_MF52_UM14,Goodyear D2704 20.0x7.0-13 8in 8 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/17_Round_9_Goodyear_D2704_20p0x7p0_13_8in_8psi_MF52_UM14,0.0224286230513826,16.00456761491282,4.28544513676357,17.578379492354465,0.6129943443373087,0.462532424435005,1.058110541598718,30.21898893748167,4.0,4.0,0.0,8.0,15.0,15.0,188.78459168536932,366.6577590789503,18.685062753128086,29.94019331532915,6.336240334301567,8.209738735403851,8.216148416008071,0.002567232869192768,0.0024874494592115335,0.03474207580332134,0.0014216318018916265,0.0362040598342107,ok,ok
Round_9_Hoosier_43070_16x6p0_10_r20_6in_10psi_MF52_UM14,Hoosier 43070 16x6.0-10 6in 10 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/18_Round_9_Hoosier_43070_16x6p0_10_r20_6in_10psi_MF52_UM14,0.021614706027321517,16.47668921204694,3.7676725579490267,15.46822637317202,-1.043840767221945,0.09419267636925846,0.9247793405094322,15.62284869720809,4.0,4.0,0.0,8.0,15.0,15.0,194.0010949613293,428.5854195919498,19.86471558043807,33.51963424931806,6.386125822858994,8.491899240335691,8.50100231617634,0.005067796141594615,0.0050791168025573164,0.07095844023326366,0.002411620561383534,0.029136442635929516,ok,ok
Round_9_Hoosier_43070_16x6p0_10_r20_6in_12psi_MF52_UM14,Hoosier 43070 16x6.0-10 6in 12 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/19_Round_9_Hoosier_43070_16x6p0_10_r20_6in_12psi_MF52_UM14,0.021974425995722413,15.11785391436547,4.215989984085318,17.292490643456297,-0.11611421269536598,0.40755288069144907,0.9358838837319444,15.58725645601209,4.0,4.0,0.0,8.0,15.0,15.0,176.9395857436615,349.8563954503342,16.91073054266278,26.56882904854161,5.764089829093056,7.308472080203888,7.313848022101911,0.00104063338630902,0.000999834991357473,0.011074132565246132,0.0005951597704553399,0.01591591633025139,ok,ok
Round_9_Hoosier_43070_16x6p0_10_r20_6in_14psi_MF52_UM14,Hoosier 43070 16x6.0-10 6in 14 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/20_Round_9_Hoosier_43070_16x6p0_10_r20_6in_14psi_MF52_UM14,0.02202296699397266,14.66217502795873,4.302430849623564,17.643608046606435,0.020007800163781706,0.4959281074514911,0.933090656224909,15.43928676677145,4.0,4.0,0.0,8.0,15.0,15.0,167.60239382155774,308.71947478131636,16.056341907511612,24.72485086045173,5.541013488284761,6.983788104878,6.990931748157159,0.001172899028990494,0.0011012931071964047,0.012507633639296047,0.0005799893794601583,0.011692766220147942,ok,ok
Round_9_Hoosier_43070_16x6p0_10_r20_6in_8psi_MF52_UM14,Hoosier 43070 16x6.0-10 6in 8 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/21_Round_9_Hoosier_43070_16x6p0_10_r20_6in_8psi_MF52_UM14,0.022182184038683772,15.6830557274575,4.316106541977368,17.699966157107134,-0.8898879908724247,0.6085595477449677,0.9177952025940082,14.13246671406543,4.0,4.0,0.0,8.0,15.0,15.0,217.28519416718575,737.720501920008,19.328128620481387,29.79761556029871,6.273770957222506,8.069115772044785,8.078313789761902,0.0029184469094303404,0.0028424295347506652,0.05597983648732751,0.0024948296891648724,0.01401144369138227,ok,ok
Round_9_Hoosier_43070_16x6p0_10_r20_7in_10psi_MF52_UM14,Hoosier 43070 16x6.0-10 7in 10 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/22_Round_9_Hoosier_43070_16x6p0_10_r20_7in_10psi_MF52_UM14,0.0231251809746027,15.39943909094473,4.25706169499964,17.462667166679243,0.1075528219134011,0.4527957956806631,0.9394116448196392,17.2008147865114,4.0,4.0,0.0,8.0,15.0,15.0,179.2644582782654,359.9480749024911,17.29280777010211,27.41098668488751,5.914631460984574,7.552065348686178,7.557075410539761,0.0009996432339842564,0.0009203096554865828,0.015142418674704986,0.00044138099565063096,0.01637016904331973,ok,ok
Round_9_Hoosier_43070_16x6p0_10_r20_7in_12psi_MF52_UM14,Hoosier 43070 16x6.0-10 7in 12 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/23_Round_9_Hoosier_43070_16x6p0_10_r20_7in_12psi_MF52_UM14,0.02201646496541798,14.96987298281176,4.293901931542892,17.611298973313847,0.11884646173721153,0.4872456060612239,0.9355980871366828,16.49027733288731,4.0,4.0,0.0,8.0,15.0,15.0,169.23447155990652,308.92333263745934,16.479850148987396,25.74504191466227,5.68048768806523,7.196881717321451,7.2030508460336895,0.0010421465189838358,0.0009615351997968155,0.013283607928919656,0.00048640754940481137,0.014745111900459993,ok,ok
Round_9_Hoosier_43070_16x6p0_10_r20_7in_14psi_MF52_UM14,Hoosier 43070 16x6.0-10 7in 14 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/24_Round_9_Hoosier_43070_16x6p0_10_r20_7in_14psi_MF52_UM14,0.021836708998307586,14.55743439370896,4.395242534268881,18.024429386403472,0.18855788540633134,0.5833764289528962,0.9336348992010782,16.25956065136444,4.0,4.0,0.0,8.0,15.0,15.0,160.95960202827357,276.5600092233291,15.730938770116717,24.54696676791071,5.451722121779787,6.893990630595353,6.900911111413332,0.0014755641333940239,0.0013906461306204504,0.013304773848028431,0.0003870293760054413,0.0073238144592268906,ok,ok
Round_9_Hoosier_43070_16x6p0_10_r20_7in_8psi_MF52_UM14,Hoosier 43070 16x6.0-10 7in 8 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/25_Round_9_Hoosier_43070_16x6p0_10_r20_7in_8psi_MF52_UM14,0.021924794069491327,15.46143278126242,4.365088184265384,17.901676099692416,0.11284856793644649,0.5857393605915883,0.9397825085963519,16.31318065241104,4.0,4.0,0.0,8.0,15.0,15.0,193.52629735757182,451.92239726099166,17.910289100766,27.75780605533805,6.08802623365329,7.83901738243876,7.847621190035799,0.003502335119215943,0.0034142513469945664,0.03595255695057791,0.0006501103809931045,0.004554350948199049,ok,ok
Round_9_Hoosier_43075_16x7p5_10_r20_7in_10psi_MF52_UM14,Hoosier 43075 16x7.5-10 7in 10 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/26_Round_9_Hoosier_43075_16x7p5_10_r20_7in_10psi_MF52_UM14,0.022057741065509617,15.8598981300772,4.103355447926956,16.834778190383034,0.1277879867240606,0.3068712886898701,0.9347972806358115,17.41022099373427,4.0,4.0,0.0,8.0,15.0,15.0,191.06720622297206,407.4354987183636,18.2310942850669,29.29360633567708,6.190637927777249,7.94716914472313,7.952436966565851,0.000972292938835238,0.000899522930863889,0.01655354488176707,0.0005773077299118843,0.016808735780911046,ok,ok
Round_9_Hoosier_43075_16x7p5_10_r20_7in_12psi_MF52_UM14,Hoosier 43075 16x7.5-10 7in 12 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/27_Round_9_Hoosier_43075_16x7p5_10_r20_7in_12psi_MF52_UM14,0.021922279032878578,15.51947888748866,4.177778339312845,17.138115367546444,0.20448095574415998,0.3763694774252303,0.9332261765588431,17.18036581020665,4.0,4.0,0.0,8.0,15.0,15.0,177.93431763610798,328.060507466699,17.47317960926064,27.82957354957114,5.98495170874782,7.641047210956558,7.6457887420908905,0.0008736361934370484,0.0007977592482916807,0.014806554750207146,0.0004789617594930381,0.015507155303207775,ok,ok
Round_9_Hoosier_43075_16x7p5_10_r20_7in_14psi_MF52_UM14,Hoosier 43075 16x7.5-10 7in 14 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/28_Round_9_Hoosier_43075_16x7p5_10_r20_7in_14psi_MF52_UM14,0.022151616984046996,15.14871487210722,4.315276255752711,17.698477892991445,0.4013133272313058,0.5114846551038621,0.9313334195476707,17.65052608369819,4.0,4.0,0.0,8.0,15.0,15.0,171.46955229272206,305.3182776435638,16.811000249581692,26.22169433959324,5.824249455249696,7.411976004988937,7.4184808449821515,0.0017281981427311407,0.001643203086628913,0.017710486290558897,0.0004179531659719985,0.008983912929168779,ok,ok
Round_9_Hoosier_43075_16x7p5_10_r20_7in_8psi_MF52_UM14,Hoosier 43075 16x7.5-10 7in 8 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/29_Round_9_Hoosier_43075_16x7p5_10_r20_7in_8psi_MF52_UM14,0.022441315930336714,16.26284138965627,4.1399158335874136,16.98272127528146,0.0455299548263795,0.39012435698371195,0.933881342859078,16.00956558546057,4.0,4.0,0.0,8.0,15.0,15.0,209.24106164424006,505.83898484384497,19.518991678889734,31.10828205318826,6.538632940205704,8.46823885382987,8.47548451867727,0.002689075523074866,0.0026145983752190382,0.050318953253462764,0.0008355331568678048,0.004200951089381656,ok,ok
Round_9_Hoosier_43075_16x7p5_10_r20_8in_10psi_MF52_UM14,Hoosier 43075 16x7.5-10 8in 10 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/30_Round_9_Hoosier_43075_16x7p5_10_r20_8in_10psi_MF52_UM14,0.021910125971771777,15.77648494500709,4.211705736906157,17.27857307910946,0.34585522667439333,0.40691740282853434,0.9368416909200293,18.79543464532642,4.0,4.0,0.0,8.0,15.0,15.0,181.44147897856033,340.08973067936535,17.91571832744229,28.65269207326193,6.1210405951236,7.8848584321700494,7.889642464816791,0.001181705565920445,0.0011042174726126187,0.018415885146793216,0.00037618539392557425,0.018651531078625376,ok,ok
Round_9_Hoosier_43075_16x7p5_10_r20_8in_12psi_MF52_UM14,Hoosier 43075 16x7.5-10 8in 12 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/31_Round_9_Hoosier_43075_16x7p5_10_r20_8in_12psi_MF52_UM14,0.022105700918473303,15.41825649866317,4.245427942796333,17.41500369339758,0.3263220118998217,0.43927911827822164,0.9336950319133762,18.08156231704741,4.0,4.0,0.0,8.0,15.0,15.0,173.3897774858845,309.29784033890434,17.179608289360427,27.26773915813851,5.925209053457934,7.560538039901724,7.5658333474906305,0.001018996446767187,0.0009406496914353679,0.014282148033487976,0.00037018708306602065,0.01907176403864185,ok,ok
Round_9_Hoosier_43075_16x7p5_10_r20_8in_14psi_MF52_UM14,Hoosier 43075 16x7.5-10 8in 14 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/32_Round_9_Hoosier_43075_16x7p5_10_r20_8in_14psi_MF52_UM14,0.022131668985821307,15.02481960352555,4.33098797917341,17.763752830032633,0.37463964250996906,0.5193309248864401,0.9312120349608128,17.81325960423937,4.0,4.0,0.0,8.0,15.0,15.0,165.34164235387877,277.0217942170406,16.47380435197861,25.70765857990935,5.705136198520728,7.254498409524028,7.26025399897886,0.0013432255249810872,0.0012615211564389482,0.01412814750246867,0.0003386237794436437,0.011979562903936907,ok,ok
Round_9_Hoosier_43075_16x7p5_10_r20_8in_8psi_MF52_UM14,Hoosier 43075 16x7.5-10 8in 8 psi,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/33_Round_9_Hoosier_43075_16x7p5_10_r20_8in_8psi_MF52_UM14,0.022107634926214814,16.1892561801332,4.237534962184552,17.384430596783808,0.3448462515185537,0.454464878662045,0.9374379774596345,18.59147264329283,4.0,4.0,0.0,8.0,15.0,15.0,199.35013113961503,451.961145327371,18.99905992418675,30.34654952003024,6.43787505284503,8.361967952958425,8.368607443066981,0.002524215576992372,0.0024547232210927216,0.038477942941415204,0.0005590805249550282,0.005822014254230074,ok,ok
