case_id,parameter,level,value,status,general.n_cases,general.n_successful_cases,general.n_failed_cases,general.representative_testVel_mps,general.metric_target_velocity_mps,general.n_velocity_groups,step.ay_peak,step.ay_ss,step.ay_rise_time_s,step.ay_peak_response_time_s,step.ay_gain_dc,step.ay_overshoot_pct,step.sideslip_ss,step.sideslip_rise_time_s,step.sideslip_gain_dc,step.yaw_rise_time_s,step.yaw_peak_response_time_s,step.yaw_gain_dc,step.yaw_overshoot_rad_per_s,step.yaw_overshoot_pct,step.roll_peak,step.roll_ss,step.roll_gain_dc,step.roll_overshoot_rad,step.roll_overshoot_pct,step.settling_time_s,step.yaw_peak,step.yaw_ss,frequency.ay_gain_dc,frequency.yaw_gain_dc,frequency.ay_gain_peak,frequency.ay_gain_peak_freq,frequency.yaw_gain_peak,frequency.yaw_gain_peak_freq,frequency.bandwidth_hz,frequency.ay_phase_1hz,frequency.ay_phase_0p5hz,frequency.yaw_phase_1hz,frequency.yaw_phase_0p5hz,frequency.ay_lag_0p5hz,frequency.yaw_lag_0p5hz,frequency.yaw_to_ay_lag_0p5hz,frequency.ay_lag_1hz,frequency.yaw_lag_1hz,frequency.yaw_to_ay_lag_1hz,frequency.lag_steer_to_ay,frequency.lag_steer_to_yaw,frequency.yaw_to_ay_lag,frequency.ay_phase_45_freq,frequency.yaw_phase_45_freq,frequency.ay_gain_slope,frequency.yaw_gain_slope,frequency.ay_phase_slope,frequency.yaw_phase_slope,frequency.gain_variation_pct,quality.ay_fit_error,quality.yaw_fit_error,trend.ay_peak_velocity_slope,trend.ay_ss_velocity_slope,trend.ay_rise_time_s_velocity_slope,trend.ay_peak_response_time_s_velocity_slope,trend.ay_gain_dc_velocity_slope,trend.ay_overshoot_pct_velocity_slope,trend.sideslip_ss_velocity_slope,trend.sideslip_rise_time_s_velocity_slope,trend.sideslip_gain_dc_velocity_slope,trend.yaw_rise_time_s_velocity_slope,trend.yaw_peak_response_time_s_velocity_slope,trend.yaw_gain_dc_velocity_slope,trend.yaw_overshoot_rad_per_s_velocity_slope,trend.yaw_overshoot_pct_velocity_slope,trend.roll_peak_velocity_slope,trend.roll_ss_velocity_slope,trend.roll_gain_dc_velocity_slope,trend.roll_overshoot_rad_velocity_slope,trend.roll_overshoot_pct_velocity_slope,trend.settling_time_s_velocity_slope,trend.yaw_peak_velocity_slope,trend.yaw_ss_velocity_slope,trend.ay_gain_peak_velocity_slope,trend.ay_gain_peak_freq_velocity_slope,trend.yaw_gain_peak_velocity_slope,trend.yaw_gain_peak_freq_velocity_slope,trend.bandwidth_hz_velocity_slope,trend.ay_phase_1hz_velocity_slope,trend.ay_phase_0p5hz_velocity_slope,trend.yaw_phase_1hz_velocity_slope,trend.yaw_phase_0p5hz_velocity_slope,trend.ay_lag_0p5hz_velocity_slope,trend.yaw_lag_0p5hz_velocity_slope,trend.yaw_to_ay_lag_0p5hz_velocity_slope,trend.ay_lag_1hz_velocity_slope,trend.yaw_lag_1hz_velocity_slope,trend.yaw_to_ay_lag_1hz_velocity_slope,trend.lag_steer_to_ay_velocity_slope,trend.lag_steer_to_yaw_velocity_slope,trend.yaw_to_ay_lag_velocity_slope,trend.ay_phase_45_freq_velocity_slope,trend.yaw_phase_45_freq_velocity_slope,trend.ay_gain_slope_velocity_slope,trend.yaw_gain_slope_velocity_slope,trend.ay_phase_slope_velocity_slope,trend.yaw_phase_slope_velocity_slope,trend.gain_variation_pct_velocity_slope,trend.ay_fit_error_velocity_slope,trend.yaw_fit_error_velocity_slope
sprung_cg_z_m_high,sprung_cg_z_m,high,0.3,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.441412587813337,2.8310722843933087,0.07109123426460395,0.14535485248847402,33.60958418908207,21.55862663007993,0.00280429182346381,0.18379576322979396,0.032134817201504434,0.059667178270635945,0.10306283167071695,2.2207896214171114,0.036142945406522076,19.062151500923182,0.0053901178499945,0.004329695827496731,0.049614659498193076,0.0010604220224977694,24.49183648798872,1.313795647018632,0.2257487483232163,0.1896058029166942,33.60958418908207,2.2207896214171114,34.81678803487793,1.0,2.244790505349486,1.0,1.0,-5.79136592527027,-2.4955843396056423,-9.899348637855411,-4.87167717088758,0.013864357442253568,0.027064873171597666,-0.013200515729344098,0.016087127570195196,0.027498190660709475,-0.01141106309051428,0.016087127570195196,0.027498190660709475,-0.01141106309051428,1.0,1.0,1.0005303746275265,0.3046853792977172,10.791953135659183,16.532916212601624,3.5315530377025195,0.0029908523729396514,0.0009607688074688191,0.3038701155626132,0.336003569746451,0.006097258641587008,0.00510149509921502,3.9905647567706337,-2.3180917730136796,-0.0008563894686141825,-0.019268207364170377,-0.009813500434208797,0.0005729916052150224,0.0006998427648536448,0.09138371856890394,-0.0010632338243949158,-1.0953865825858735,0.0004972169728107998,0.0005228482139438354,0.005991399196986982,-2.5631241133035644e-05,-2.2132454981575083,-0.01710901065131705,0.006398425286888192,0.007461659111283108,3.77878956927939,-1.7763568394002505e-17,0.08903288462087061,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.7563432053243833,-0.9115015972801355,-0.2731001999449801,-0.14579351642999536,0.00506389776266742,0.0008099639801666398,0.004253933782500779,0.004878731125901064,0.000758611666513834,0.004120119459387231,0.004878731125901064,0.000758611666513834,0.004120119459387231,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.18394081124985767,-0.034973045086572355,2.782471407272203,0.41909132990538966,-0.651012308100684,0.0007990160405866073,0.0006244436537267175
torsional_stiffness_n_m_per_rad_low,torsional_stiffness_n_m_per_rad,low,100000.0,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.412381567746209,2.829406196809229,0.06956893745175097,0.14570802098647784,33.56276466407497,20.60415968532237,0.0028364058616674103,0.182231385546326,0.03250281697194207,0.05996247592116388,0.103966905620684,2.2191786392997863,0.03460012429877518,18.270152169286426,0.0048828301091498,0.004038941813707756,0.04628286392487371,0.0008438882954420442,20.89379680038899,1.308392500881555,0.2239807270336595,0.18938060273488433,33.56276466407497,2.2191786392997863,34.66507880448134,1.0,2.242709415735583,1.0,1.0,-5.680578001878217,-2.4748723677599855,-9.918373670240811,-4.886418270038689,0.013749290931999919,0.027146768166881607,-0.013397477234881688,0.015779383338550605,0.027551037972891143,-0.011771654634340538,0.015779383338550605,0.027551037972891143,-0.011771654634340538,1.0,1.0,0.9161618803342508,0.29882780022985217,10.490120144235233,16.54399348114988,3.233867997880122,0.002593635215448064,0.0009640097090194986,0.3039713917018284,0.33539247402609584,0.006505834077278601,0.0045506111701176305,3.989203892558017,-2.230751474316831,-0.0008465487985876386,-0.018408915967238423,-0.009700734662188425,0.00054297878437959,0.0008173706562929723,0.09154683829932111,-0.001055579904683145,-1.0667439964157388,0.00047550915046130004,0.0004836828508175586,0.005542597194940388,-8.173700356258772e-06,-1.691612034671317,-0.01689442701523078,0.006401084277586924,0.007456664182270063,3.7821134080347143,-1.7763568394002505e-17,0.08947193293056849,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.7419100847215065,-0.9059186616352741,-0.271325786012727,-0.14500551907422043,0.005032881453529302,0.0008055862170790031,0.0042272952364503,0.004838639124226407,0.0007536827389242414,0.004084956385302167,0.004838639124226407,0.0007536827389242414,0.004084956385302167,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.1762445374953458,-0.03218069261738406,2.7574481301495632,0.417357746874504,-0.6217963442238896,0.0007114345051305633,0.0005744771543960389
torsional_stiffness_n_m_per_rad_high,torsional_stiffness_n_m_per_rad,high,600000.0,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.413168912118022,2.8323584222017497,0.069294443544615,0.14496047101172205,33.578595793067635,20.50624968095585,0.0028278775845694596,0.18219333142708205,0.03240509011509594,0.059796024104245005,0.103704645326959,2.220548856501213,0.03557418659209552,18.760643846768993,0.0046537118631426,0.00377484699957245,0.04325656027662473,0.0008788648635701503,23.282132061768145,1.308673995325403,0.2251955390502213,0.18962135245812578,33.578595793067635,2.220548856501213,34.69579622266457,1.0,2.2446354061477996,1.0,1.0,-5.643960656790142,-2.4569880924427707,-9.873713163588889,-4.863415240141762,0.013649933846904282,0.027018973556343123,-0.01336903970943884,0.015677668491083728,0.027426981009969136,-0.011749312518885408,0.015677668491083728,0.027426981009969136,-0.011749312518885408,1.0,1.0,0.9278857298033135,0.30567137828235363,10.438211202133889,16.476339984505646,3.275346862301635,0.002546422169383012,0.0008664765400449383,0.30742071547722605,0.33760593127967203,0.006527072154868204,0.0048036169333495835,4.0049566369161,-2.199269825504876,-0.0008514302003662065,-0.018242052404792986,-0.009756671406192342,0.000642411213901805,0.0007397052899831706,0.09216254490065337,-0.001078333972112438,-1.0971619506456103,0.00044370897209823986,0.0004564624825352141,0.005230674751066366,-1.2753510436974367e-05,-1.965074721206043,-0.016793273673354772,0.006470682085612296,0.007549016057724736,3.789961224612699,-1.7763568394002505e-17,0.0899502472646663,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.7434286525745666,-0.9038030351565108,-0.2707849628104155,-0.14281029600624598,0.0050211279730917255,0.0007933905333680326,0.004227737439723694,0.004842857368262687,0.0007521804522511528,0.004090676916011531,0.004842857368262687,0.0007521804522511528,0.004090676916011531,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.1812263836793634,-0.033818273246177075,2.7666510122502963,0.42171191066101266,-0.6393203652111545,0.0006931782386572053,0.0005447900959869046
aero_downforce_scale_low,aero_downforce_scale,low,0.65,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.4341761768156,2.87204506081401,0.0724321139648989,0.14952834486113997,34.07276610987255,19.572503359061784,0.0026114976559780496,0.18792414685457492,0.029925558779169952,0.06017428142251591,0.10571331555932395,2.2544445677095095,0.035978187630931274,18.702315787311786,0.0046631387208813,0.0037956457998710703,0.043494896971834,0.0008674929210102295,22.85494924314846,1.311382371754396,0.2283510896826652,0.19237290205173393,34.07276610987255,2.2544445677095095,35.16788380820799,1.0,2.280659738891043,1.0,1.0,-6.2340767925439025,-2.726578195727285,-9.915191538764304,-4.872693068116206,0.015147656642929361,0.027070517045090035,-0.011922860402160673,0.01731687997928862,0.027542198718789733,-0.010225318739501114,0.01731687997928862,0.027542198718789733,-0.010225318739501114,1.0,1.0,0.8976527409926505,0.3277281363493221,11.493291781537271,16.580514395678104,3.165448654015282,0.003106263300017734,0.0008692072978753331,0.32529076501136855,0.3566522083801725,0.007191621493960417,0.005798539010410982,4.236347661586926,-2.1731591135367583,-0.0009199656681103164,-0.018325725479110613,-0.01054203001593084,0.00082117009076561,0.0011315876875353857,0.1027417889175619,-0.0011653956634725888,-1.1633953512547266,0.00045025511539647974,0.0004689983830213207,0.005374325589116351,-1.8743267624840983e-05,-2.05080670544018,-0.015789471933002768,0.007159272655205467,0.008324668318678062,4.01796829696599,-0.04999999999999999,0.100772978707891,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.8748655849650269,-0.969346061913614,-0.3248975525663409,-0.16672764455209962,0.005385255899520079,0.0009262646919561081,0.004458991207563971,0.0052079599582361856,0.0009024932015731699,0.004305466756663015,0.0052079599582361856,0.0009024932015731699,0.004305466756663015,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.18891249575606395,-0.03200781606658459,2.9847886061986735,0.522534966385544,-0.5969947014020451,0.0007452934098488132,0.00034047815599152006
aero_downforce_scale_high,aero_downforce_scale,high,1.35,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.396452836344368,2.800137467675663,0.06684079424898681,0.14123397330946497,33.177899378334644,21.295931915931764,0.0030084143764115747,0.17819799730667185,0.034473889358972956,0.05889589163087683,0.10223172409329195,2.193049720688544,0.03476533001492868,18.565557071105168,0.004755025720715,0.0038922077045263153,0.04460141489153204,0.000862818016188685,22.16783074513981,1.305956903173569,0.2220224636510441,0.18725713363611543,33.177899378334644,2.193049720688544,34.31358107119877,1.0,2.2154441015446666,1.0,1.0,-5.226998439871551,-2.2458966632116244,-9.884042200287041,-4.869420281009184,0.012477203684509025,0.027052334894495465,-0.01457513120998644,0.014519440110754308,0.027455672778575115,-0.012936232667820806,0.014519440110754308,0.027455672778575115,-0.012936232667820806,1.0,1.0,0.9542646012458028,0.2878784351139811,9.756013965374168,16.48835000524781,3.3682057348667684,0.002306587370747232,0.0009555298724845293,0.2931588394839948,0.323237190808838,0.006409935071175662,0.004429956382910834,3.8385859609266806,-2.239752707421578,-0.0008110588129588276,-0.018571959036233335,-0.00929404938388626,0.000560226556126463,0.0007074271331378069,0.08501562535562442,-0.0009876087173187047,-1.0270097072697066,0.00045880058354541976,0.00046268803966391365,0.005302014380784784,-3.8874561184939006e-06,-1.7154591961360817,-0.017203156360012954,0.005978175342593361,0.006965784059912063,3.642634940901987,-1.7763568394002505e-17,0.08278324105301102,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.6784564163447662,-0.8713520088977244,-0.2415149551281729,-0.12870946837387576,0.004840844493876245,0.0007150526020770865,0.004125791891799158,0.004662378934291016,0.0006708748753560357,0.003991504058934981,0.004662378934291016,0.0006708748753560357,0.003991504058934981,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.17419771577826978,-0.033609545990817065,2.660771778087427,0.37251939514003224,-0.6141721973556885,0.0006796284914684756,0.0006264427454870232
aero_drag_scale_low,aero_drag_scale,low,0.75,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.426316725340274,2.8423507438978186,0.06951561130269002,0.14531014142396792,33.571998372869956,20.545176653379578,0.00279587096718432,0.18221011003564191,0.032038321296564226,0.059542646813047995,0.10342369056747192,2.220055990419916,0.035347199848963756,18.58232887856412,0.0049177486911234,0.004034611684444846,0.04623324429857155,0.0008831370066785544,21.889021193375942,1.307973113364133,0.2255666286404699,0.19021942879150613,33.571998372869956,2.220055990419916,34.70153587849313,1.0,2.2445768731040814,1.0,1.0,-5.657812114360837,-2.447694068255913,-9.884643996746462,-4.864349955262696,0.013598300379199518,0.02702416641812609,-0.013425866038926574,0.015716144762113436,0.027457344435406837,-0.011741199673293401,0.015716144762113436,0.027457344435406837,-0.011741199673293401,1.0,1.0,0.9379127958269995,0.3110933613710829,10.511758413602601,16.508108978509078,3.311668446660872,0.0025049702683014783,0.0008693872848055244,0.30955687347184774,0.33995914548675943,0.00660955113649719,0.004815021859098007,3.997325352918336,-2.207050777362903,-0.0008596734414899075,-0.018450929128368,-0.00985113199137169,0.0007268503999354074,0.0010887255426782283,0.09191381903141847,-0.0010513575900869038,-1.0795772058711683,0.00048587458853157977,0.0004966674360765274,0.005691389581753732,-1.0792847544947843e-05,-1.8335290804939293,-0.016520587168271587,0.006550086139821764,0.00760144372990867,3.7845242573018414,-1.7763568394002505e-17,0.08966752633986606,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.7465175859361515,-0.9032605046056229,-0.2726558443106452,-0.14329564984249127,0.005018113914475683,0.0007960869435693967,0.004222026970906286,0.004851437738711533,0.0007573773453073492,0.004094060393404183,0.004851437738711533,0.0007573773453073492,0.004094060393404183,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.18079541696904594,-0.034415029818336954,2.778658153263381,0.42573331793295677,-0.6378749658206105,0.0006724277966650531,0.0005393507218593291
aero_drag_scale_high,aero_drag_scale,high,1.25,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.399814968420309,2.8206994836536876,0.06910147904142594,0.14512904494589085,33.574006939769106,20.530917530303007,0.0028637910857140553,0.1812948796258549,0.03281662852372066,0.059870463962557796,0.10389530510792788,2.2203488299310696,0.03531427612093671,18.688967684629432,0.0044901962453734,0.0036286130838299297,0.04158084303788111,0.00086158316154347,23.7441452598767,1.310031508872543,0.2242721507176198,0.1889578745966831,33.574006939769106,2.2203488299310696,34.689146258889174,1.0,2.244268105552754,1.0,1.0,-5.652639352610208,-2.4569461379820154,-9.884867325142125,-4.866043315789199,0.013649700766566752,0.02703357397660666,-0.013383873210039907,0.015701775979472803,0.027457964792061456,-0.011756188812588653,0.015701775979472803,0.027457964792061456,-0.011756188812588653,1.0,1.0,0.9268881306718353,0.3036880463871783,10.468167138160045,16.504759040633544,3.2696488323357995,0.002706720150789536,0.0009230767318932964,0.3037467881861094,0.3342497753546018,0.006739743677166208,0.004677452894457619,3.9939725854522448,-2.2067825570985082,-0.0008411853057880415,-0.018224314997438765,-0.009639273562015278,0.0006080462492356281,0.0008624728038511916,0.09179838567177455,-0.0010862029660759327,-1.0960288230188708,0.00041678893645297996,0.00042792830204430705,0.004903697128267666,-1.1139365591327e-05,-1.9546169711912897,-0.017079663959766175,0.0063696449955774085,0.0074558479616533505,3.7826865956428333,-0.04999999999999999,0.08975163736667408,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.760015770892158,-0.9107800155176387,-0.2770587931374449,-0.14416168233724416,0.005059888975097992,0.0008008982352069122,0.004258990739891081,0.00488893269692266,0.0007696077587151241,0.004119324938207536,0.00488893269692266,0.0007696077587151241,0.004119324938207536,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.17912622219309454,-0.03173956538346126,2.7974108393103,0.4383081938536674,-0.632015841281272,0.0006845677813434785,0.0005268136960386415
lateral_tire_mu_scale_low,lateral_tire_mu_scale,low,0.9,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.410052631459479,2.831052784942406,0.06927359394227994,0.14562144981803393,33.56486728884656,20.45175030280659,0.0028244276391521947,0.18215883290686996,0.032365556652703985,0.05945897794444188,0.10382286924297301,2.2197375762920464,0.035236029531504454,18.59222767609119,0.0046992188630831,0.0038307274297640697,0.043896902838095775,0.0008684914333190298,22.671710510411316,1.308818771949158,0.2247562427376738,0.18952021320616935,33.56486728884656,2.2197375762920464,34.68797261524817,1.0,2.243827110732208,1.0,1.0,-5.672610703255913,-2.4543624230020384,-9.893082568036505,-4.867146695145209,0.01363534679445577,0.027039703861917827,-0.013404357067462057,0.015757251953488646,0.027480784911212513,-0.011723532957723867,0.015757251953488646,0.027480784911212513,-0.011723532957723867,1.0,1.0,0.9329881849915059,0.30576478221765047,10.544304717591082,16.529174150440813,3.293747041005017,0.0028648832214942864,0.0010187634244941913,0.30530966250116925,0.33594615669212563,0.006629545412960787,0.004721679421497393,3.9810411955938823,-2.2023526911240414,-0.0008514418101514656,-0.018387785681004177,-0.00975680444453162,0.0006974344032588221,0.0010116050416117935,0.09119481118931368,-0.0010578564812060533,-1.0786615851232242,0.0004484812354812998,0.00046041794500729363,0.005276001012200875,-1.1936709525993754e-05,-1.89670310103702,-0.01665243533915001,0.006415673726877989,0.007473530208084055,3.775961071664545,-1.7763568394002505e-17,0.08933757793341503,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.749377458368058,-0.9035841530960904,-0.273865642341758,-0.14034100771708036,0.005019911961644946,0.0007796722650948904,0.004240239696550057,0.004859381828800161,0.000760737895393772,0.004098643933406389,0.004859381828800161,0.000760737895393772,0.004098643933406389,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.17604337885920457,-0.029879985522780376,2.7863680476953774,0.43958905002152576,-0.6222394413948051,0.0007379710174478973,0.0005949087369656316
lateral_tire_mu_scale_high,lateral_tire_mu_scale,high,1.1,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.415156817014833,2.83290265918643,0.06901797927811004,0.1447859184172431,33.57596115178053,20.55327089832371,0.0028328038438207703,0.18174588872901398,0.03246154088787342,0.059777986700167096,0.10320595181649916,2.2204282008958196,0.035459550849266275,18.705225127016504,0.0047060842798899,0.003834599350644925,0.04394127178311209,0.0008714849292449744,22.726883555602832,1.308745320581074,0.2250298479640067,0.18957029711474044,33.57596115178053,2.2204282008958196,34.70318757879625,1.0,2.2448047512178015,1.0,1.0,-5.638382540048269,-2.4518841981413573,-9.876144321770113,-4.8642998252892085,0.013621578878563096,0.02702388791827338,-0.013402309039710285,0.015662173722356305,0.0274337342271392,-0.011771560504782896,0.015662173722356305,0.0274337342271392,-0.011771560504782896,1.0,1.0,0.9362271107118953,0.30942843456620805,10.434480830190562,16.480674396489153,3.3045090824527277,0.0023889934603726,0.0007984382468537832,0.30758438621538103,0.33769603246387075,0.006653522638969187,0.004801222527122781,4.002110544519241,-2.201079416242326,-0.0008489941381176945,-0.018276863887542207,-0.009728756189098168,0.0006657344923285615,0.0010097485160367457,0.09231404712941291,-0.0010892598292746181,-1.1021207329867913,0.00045306409103651967,0.0004627737516593877,0.0053029965679036424,-9.709660622867889e-06,-1.8684932612940355,-0.0168378227444292,0.0064898414104646186,0.00757910123973923,3.7973990168937153,-1.7763568394002505e-17,0.09019705701805396,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.7436217077136678,-0.8973725966211754,-0.2716418144833254,-0.13912963940917394,0.004985403314562087,0.0007729424411620767,0.00421246087340001,0.004843393632537966,0.0007545605957870154,0.00408883303675095,0.004843393632537966,0.0007545605957870154,0.00408883303675095,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.17586082873541906,-0.03276760462880493,2.7909419741524504,0.4382021538419874,-0.622253799219483,0.0006436797114494695,0.0005078081100891619
front_rack_travel_per_rev_m_low,front_rack_travel_per_rev_m,low,0.07556500000000001,ok,8.0,8.0,0.0,15.0,15.0,2.0,2.900983359193699,2.4027523807587556,0.06891363928551608,0.14510472879040903,28.546059937121843,20.735843710936575,0.00243381297028335,0.181311874205633,0.02788944226428698,0.059729322618190084,0.10329026806854014,1.88784787024443,0.03029057274764324,18.834977730175634,0.0038832826955745,0.0031427026922709,0.03601272010630477,0.0007405800033035998,23.56506726280432,1.308319596581147,0.1911114305239417,0.16082085777629845,28.546059937121843,1.88784787024443,29.50079084946116,1.0,1.9084830372692185,1.0,1.0,-5.610291783582284,-2.4275195562864553,-9.86831908507088,-4.856254586384324,0.013486219757146974,0.026979192146579577,-0.013492972389432603,0.015584143843284121,0.02741199745853022,-0.0118278536152461,0.015584143843284121,0.02741199745853022,-0.0118278536152461,1.0,1.0,0.9332309393356798,0.30817920097445806,10.423192163019209,16.481820868519296,3.2920229811874453,0.0019226656356598152,0.0007175008360995496,0.2622887329443911,0.2871463979135919,0.006740993121388601,0.004611392012674993,3.4237318119203453,-2.1987817356922945,-0.0007145235015073505,-0.018303383235034592,-0.008187836199856146,0.0006303617329737933,0.0010055470858501903,0.07930959596506502,-0.0009608258786875209,-1.1274611098005904,0.00037229576308159983,0.00037932137925376675,0.0043467028220644235,-7.025616172166852e-06,-1.9132175279481507,-0.016746169001802366,0.00549763692813926,0.006458462806826785,3.243379848217992,-1.7763568394002505e-17,0.07748796677376078,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.7372888401713442,-0.9021962093292867,-0.2704734886531807,-0.14289483858490812,0.0050122011629404805,0.0007938602143606006,0.00421834094857988,0.004825802333809289,0.0007513152462588366,0.004074487087550454,0.004825802333809289,0.0007513152462588366,0.004074487087550454,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.1798237021055674,-0.0330505891726475,2.752015074503749,0.4206001362541227,-0.6352203745734388,0.00048769111041874327,0.00039210682532839924
front_rack_travel_per_rev_m_high,front_rack_travel_per_rev_m,high,0.102235,ok,8.0,8.0,0.0,15.0,15.0,2.0,3.921349711395414,3.2625150129646157,0.06946605519503501,0.1450696003203149,38.587221695768584,20.194074075144915,0.0032237368210812347,0.18320184527817496,0.0369413028217751,0.05963070249389002,0.10384446394026603,2.5520315583112336,0.04037808423530534,18.506923591381888,0.0055215395642437,0.004536220620212755,0.05198125929568155,0.0009853189440309452,21.721142477958498,1.309985846539145,0.2585563462026708,0.21817826196736548,38.587221695768584,2.5520315583112336,39.88033652229903,1.0,2.579798995187046,1.0,1.0,-5.704090034657611,-2.474264471852962,-9.903073312770289,-4.872091949324442,0.013745913732516454,0.027067177496246903,-0.013321263763730449,0.015844694540715586,0.02750853697991747,-0.011663842439201884,0.015844694540715586,0.02750853697991747,-0.011663842439201884,1.0,1.0,0.9354049666155092,0.3069939772352056,10.576922810429545,16.542959404363454,3.2983157892010673,0.0033896363648557326,0.0010950406389295677,0.34924236441559314,0.38461730508397957,0.006636147152423616,0.00496348792218124,4.550076923634236,-2.1799755211829974,-0.0009878909053362265,-0.018418274309392964,-0.011320395899024751,0.0006926001662914226,0.0010789016577710244,0.10379948022076894,-0.0011800681229480908,-1.0588925909267695,0.0005267974680043796,0.0005389785866069019,0.006176239652100367,-1.218111860252241e-05,-1.787462254234009,-0.016839693183722387,0.007374018501111011,0.008554086624059097,4.3178080779906525,-1.7763568394002505e-17,0.10158784724273527,-1.7763568394002505e-17,-1.7763568394002505e-17,-1.7538757193407768,-0.8895643214227104,-0.27143513270775643,-0.12950785955759442,0.004942024007903946,0.0007194881086533028,0.004222535899250644,0.004871876998168823,0.0007539864797437678,0.004117890518425055,0.004871876998168823,0.0007539864797437678,0.004117890518425055,-1.7763568394002505e-17,-1.7763568394002505e-17,-0.17446678588582334,-0.030552384856234353,2.8544600225907404,0.4716593077303063,-0.6167512673999945,0.0008565070460688972,0.0006689545804287896
