brand,cornering_runs,donor_lateral_mu_nominal,donor_longitudinal_mu_nominal,donor_tire_key,drive_runs,fx_combined_nrmse,fx_combined_points,fx_combined_rmse_n,fy_combined_nrmse,fy_combined_points,fy_combined_rmse_n,fzmax_n,fzmin_n,fznom_n,generated_tir,lateral_mu_nominal,lateral_nrmse,lateral_points,lateral_rmse_n,longitudinal_combined_source,longitudinal_mu_scale,longitudinal_nrmse,longitudinal_points,longitudinal_rmse_n,longitudinal_stiffness_scale,model,pressure_psi,rim_width_in,sha256,size,use_mode
Hoosier,"17,18",nan,nan,,"51,52",0.03205592521471669,4500,174.89781717388638,0.051126821599831666,4500,104.52339288117706,1693.1773500000002,196.156,663.5350000000001,Round_9_Hoosier_43164_20p5x7p0_13_r20_7in_8psi_MF52_UM4.tir,2.726382592891323,0.013285671320862611,5000,75.96335669741862,direct_drive_brake,1.0,0.02419278396495591,5000,159.01844321813627,1.0,43164,8.0,7.0,ae4366aae9d05aa3e964dda524e64c5b14c875948d248a37c3f3dc7ff963a765,20.5x7.0-13 R20,4
Hoosier,"17,18",nan,nan,,"51,52",0.03271618138251581,4500,183.42592093176688,0.04277647261124149,4500,92.69794221921127,1661.2125500000002,197.22050000000002,675.3399999999999,Round_9_Hoosier_43164_20p5x7p0_13_r20_7in_10psi_MF52_UM4.tir,2.592363080975172,0.009859072308925488,5000,63.46080762458543,direct_drive_brake,1.0,0.017444875088806006,5000,113.65503591157966,1.0,43164,10.0,7.0,142286685416f5a733e1de9f37d296e0c4878796b9753c3d811a073fb3dac7b9,20.5x7.0-13 R20,4
Hoosier,"17,18",nan,nan,,"51,52",0.03683822658421897,4500,200.75254970390205,0.049116167105519616,4500,103.85110093749293,1651.5162999999995,191.7603,672.745,Round_9_Hoosier_43164_20p5x7p0_13_r20_7in_12psi_MF52_UM4.tir,2.4370243344964564,0.01175299751174544,5000,74.6676452844384,direct_drive_brake,1.0,0.027253324269045094,5000,172.3023021066461,1.0,43164,12.0,7.0,8d5d64143edef2ecb2a4f00e7a5915e01acbac16fde487e7ee1d677eba304428,20.5x7.0-13 R20,4
Hoosier,"17,18",nan,nan,,"51,52",0.027335665593571288,4500,139.6767497911497,0.04072534749177963,4500,83.97285647907269,1643.0724,189.3,676.9100000000001,Round_9_Hoosier_43164_20p5x7p0_13_r20_7in_14psi_MF52_UM4.tir,2.41795409317588,0.009881651679783379,5000,62.21617347228622,direct_drive_brake,1.0,0.01830979882951201,5000,111.55028881254003,1.0,43164,14.0,7.0,7cfecfaf60647d588bdcc18f82c502bf2a06ed5efaf589671ae6a1ff5f30dd48,20.5x7.0-13 R20,4
Hoosier,"20,21",nan,nan,,"54,55",0.03314913705518968,4500,179.56138372298804,0.046174628718118935,4500,98.90637793661179,1653.600300000001,191.52,669.72,Round_9_Hoosier_43164_20p5x7p0_13_r20_8in_8psi_MF52_UM4.tir,2.6009628507722304,0.010658874097903304,5000,66.97654895429731,direct_drive_brake,1.0,0.025568931912393233,5000,176.660084516684,1.0,43164,8.0,8.0,7d7bf186840d8b0d9428983ac2f6d3e19128fe0950aab45e93093fa2a00eb34b,20.5x7.0-13 R20,4
Hoosier,"20,21",nan,nan,,"54,55",0.0342214089861881,4500,186.3480456333697,0.04400195326077168,4500,93.90813261202696,1640.51695,192.2222,675.8599999999999,Round_9_Hoosier_43164_20p5x7p0_13_r20_8in_10psi_MF52_UM4.tir,2.55902372331956,0.01013891722509217,5000,66.58658352645956,direct_drive_brake,1.0,0.01877202032693241,5000,122.61729746985569,1.0,43164,10.0,8.0,5a61fef038bc7893a3da7881661e2ac9739baadcaf3c94836882b65adc2d158f,20.5x7.0-13 R20,4
Hoosier,"20,21",nan,nan,,"54,55",0.037391684444223125,4500,199.47590555161264,0.0526477085277188,4500,111.7510790751065,1627.3868000000004,191.0354,675.2,Round_9_Hoosier_43164_20p5x7p0_13_r20_8in_12psi_MF52_UM4.tir,2.430808795454136,0.011933580753670453,5000,76.30388218405469,direct_drive_brake,1.0,0.027821095668275366,5000,171.52609665100985,1.0,43164,12.0,8.0,1a3202be37bace66a7ccc3fd8cf069b9dc5400268e1622ee402117aa4bb4d3a1,20.5x7.0-13 R20,4
Hoosier,"20,21",nan,nan,,"54,55",0.027534985703528084,4500,142.80100666612344,0.04381096733552143,4500,86.20149548809061,1623.4176,190.3824,673.085,Round_9_Hoosier_43164_20p5x7p0_13_r20_8in_14psi_MF52_UM4.tir,2.385733920781887,0.010063318646945549,5000,63.41130548433,direct_drive_brake,1.0,0.020165779529893752,5000,120.30341442285729,1.0,43164,14.0,8.0,1920e97e20a7bb2bde78004329878cac23330c11c638e0ef7cc61b3bf89aff64,20.5x7.0-13 R20,4
Goodyear,"23,24",nan,nan,,"57,58",0.05431846376696225,4500,319.54734741224206,0.0724813393583672,4500,142.57525212027883,1730.0114000000003,185.5195,651.47,Round_9_Goodyear_D2704_20p0x7p0_13_7in_8psi_MF52_UM4.tir,3.4690355015012124,0.016606077868744618,5000,97.40671931879778,direct_drive_brake,1.0,0.03767685013629749,5000,229.42360898504893,1.0,D2704,8.0,7.0,e38b457c34061f3a1aa7223154df5a049bba389722c708f047b85b4e7a5a09e9,20.0x7.0-13,4
Goodyear,"23,24",nan,nan,,"57,58",0.04182974954890185,4500,244.43078202214772,0.061207570103124574,4500,123.12419930210879,1722.7200000000005,185.196,661.765,Round_9_Goodyear_D2704_20p0x7p0_13_7in_10psi_MF52_UM4.tir,3.0589621471829957,0.014898558833285216,5000,93.18487619479829,direct_drive_brake,1.0,0.023204004995157842,5000,158.63926182649055,1.0,D2704,10.0,7.0,f7462d269d1682d1aeafc50479ac998febfc44ace39f014c844690ca14aeb4f6,20.0x7.0-13,4
Goodyear,"23,24",nan,nan,,"57,58",0.038055491828073024,4500,222.77260597420064,0.05897497444342973,4500,112.15786920933412,1697.5527,185.3094,667.135,Round_9_Goodyear_D2704_20p0x7p0_13_7in_12psi_MF52_UM4.tir,2.722973219737664,0.016657692316071112,5000,105.59827547619277,direct_drive_brake,1.0,0.039907028544067975,5000,257.4858548714084,1.0,D2704,12.0,7.0,b11a7880ab2b29cf9239a28cdcd2ec14fae32ebff9664cafa2b32914682f1a15,20.0x7.0-13,4
Goodyear,"23,24",nan,nan,,"57,58",0.03526169260209246,4500,191.51247621070848,0.051622043062780634,4500,100.50003899349458,1669.4331,183.0123,671.6600000000001,Round_9_Goodyear_D2704_20p0x7p0_13_7in_14psi_MF52_UM4.tir,2.706750502746135,0.00986812255184263,5000,64.38856711319202,direct_drive_brake,1.0,0.019417140050952256,5000,120.15389369234423,1.0,D2704,14.0,7.0,e4b58a272fa562bc95316b4e90c17a28ef799fd06c79f10339fac4d9fe079a73,20.0x7.0-13,4
Goodyear,"46,49",nan,nan,,"60,61",0.042895362771527376,4500,251.57875038092317,0.05579097600967302,4500,109.643104021058,1675.5128,185.6908,654.565,Round_9_Goodyear_D2704_20p0x7p0_13_8in_10psi_MF52_UM4.tir,2.6960965085553332,0.01266367421387416,5000,78.87853150413913,direct_drive_brake,1.0,0.025778241476158915,5000,169.9507517366583,1.0,D2704,10.0,8.0,f949d5235efbce1c1ce0d0a97e71859f8eb5399106d64ef9d1bc829d4cd3abf6,20.0x7.0-13,4
Goodyear,"46,49",nan,nan,,"60,61",0.040600347929495836,4500,230.96457967835264,0.0497266119538758,4500,104.56671086819257,1605.0111999999992,178.1916,672.29,Round_9_Goodyear_D2704_20p0x7p0_13_8in_12psi_MF52_UM4.tir,2.6113227399572234,0.013536564384812492,5000,72.45100227750854,direct_drive_brake,1.0,0.04043505531537088,5000,262.4811693856367,1.0,D2704,12.0,8.0,78c4da04dad3f28aa2f97930b9a1bcaed0a2838716ec2a960b0fc402f03373f2,20.0x7.0-13,4
Goodyear,"46,49",nan,nan,,"60,61",0.03283375597274891,4500,175.17455636454207,0.04429790837657128,4500,90.21559192188607,1633.007,180.533,668.345,Round_9_Goodyear_D2704_20p0x7p0_13_8in_14psi_MF52_UM4.tir,2.4683827026882126,0.008545643214342053,5000,55.38091250615153,direct_drive_brake,1.0,0.018201750686830238,5000,112.37470556125534,1.0,D2704,14.0,8.0,44bd3f845aa51edf997020657fab2e772acd2194b532b096a1336fc2a04ec8c7,20.0x7.0-13,4
