distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
9.09999999999998,0.1,0.00945477904955185,0.0,-0.0,1.0,0,5.63535205202201,-7.14192440717065,0.0
9.19999999999998,0.1,0.009058695790391414,0.0,-0.0,1.0,0,5.69891806494015,-7.21912130683546,0.0
9.29999999999998,0.1,0.008694463945507276,0.0,-0.0,1.0,0,5.76255538708071,-7.29625943360057,0.0
9.39999999999998,0.1,0.008358389981477785,0.0,-0.0,1.0,0,5.82626104804483,-7.37334113168082,0.0
9.49999999999998,0.1,0.008047330188349217,0.0,-0.0,1.0,0,5.89003231278767,-7.45036856350505,0.0
9.59999999999998,0.1,0.007758592041326695,0.0,-0.0,1.0,0,5.95386665480396,-7.52734373013505,0.0
9.69999999999998,0.1,0.00748985606179889,0.0,-0.0,1.0,0,6.01776173323038,-7.6042684887333,0.0
9.79999999999998,0.1,0.007239113373813518,0.0,-0.0,1.0,0,6.08171537317562,-7.68114456759433,0.0
9.89999999999998,0.1,0.007004615397021756,0.0,-0.0,1.0,0,6.14572554872956,-7.7579735791504,0.0
9.99999999999998,0.1,0.00678483301046875,0.0,-0.0,1.0,0,6.20979036821093,-7.83475703128173,0.0
10.1,0.1,0.006591706140812229,0.0,-0.0,1.0,0,6.27390801032609,-7.91149637977716,0.0
10.2,0.1,0.006409269498220332,0.0,-0.0,1.0,0,6.33807692250984,-7.98819286187921,0.0
10.3,0.1,0.0062366593767469065,0.0,-0.0,1.0,0,6.40229563998306,-8.0648476464785,0.0
10.4,0.1,0.006073102673371839,0.0,-0.0,1.0,0,6.46656277853636,-8.14146183964671,0.0
10.5,0.1,0.005917905311270263,0.0,-0.0,1.0,0,6.53087702808224,-8.21803648958717,0.0
10.6,0.1,0.005770442393901956,0.0,-0.0,1.0,0,6.59523714687611,-8.29457259107762,0.0
10.7,0.1,0.005630149795359832,0.0,-0.0,1.0,0,6.65964195632183,-8.37107108946879,0.0
10.8,0.1,0.005496516948348055,0.0,-0.0,1.0,0,6.72409033628982,-8.44753288429299,0.0
10.9,0.1,0.005369080635421069,0.0,-0.0,1.0,0,6.7885812208859,-8.52395883252911,0.0
11.0,0.1,0.005247419624349567,0.0,-0.0,1.0,0,6.85311359461822,-8.6003497515641,0.0
11.1,0.1,0.004680384120238015,0.0,-0.0,1.0,0,6.91768820996815,-8.67670496664375,0.0
11.2,0.1,0.004223945140072168,0.0,-0.0,1.0,0,6.982300297395,-8.75302847553625,0.0
11.3,0.1,0.0038486210975020594,0.0,-0.0,1.0,0,7.04694604954872,-8.82932347278409,0.0
11.4,0.1,0.0035345538030530804,0.0,-0.0,1.0,0,7.11162235771959,-8.90559256912905,0.0
11.5,0.1,0.0032678781248649804,0.0,-0.0,1.0,0,7.17632663626625,-8.98183793783276,0.0
11.6,0.1,0.003038619770565403,0.0,-0.0,1.0,0,7.24105670120153,-9.05806141595158,0.0
11.7,0.1,0.002839419947483739,0.0,-0.0,1.0,0,7.3058106835825,-9.13426457663813,0.0
11.8,0.1,0.0026647307979390665,0.0,-0.0,1.0,0,7.37058696608641,-9.21044878212588,0.0
11.9,0.1,0.002510290616156527,0.0,-0.0,1.0,0,7.43538413551161,-9.2866152234368,0.0
12.0,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,7.50020094650688,-9.36276495072118,0.0
12.1,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,7.56503582426808,-9.43889929631352,0.0
12.2,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,7.62988876514497,-9.51501825592741,0.0
12.3,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,7.6947597654863,-9.59112182527733,0.0
12.4,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,7.7596488216398,-9.66721000007861,0.0
12.5,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,7.8245559299522,-9.74328277604745,0.0
12.6,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,7.8894810867692,-9.81934014890092,0.0
12.7,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,7.95442428843547,-9.89538211435695,0.0
12.8,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,8.01938553129469,-9.97140866813436,0.0
12.9,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,8.08436481168951,-10.0474198059528,0.0
13.0,0.1,0.0023727715575840255,0.0,-0.0,1.0,0,8.14936212596156,-10.1234155235328,0.0
13.1,0.1,-0.010012015931302794,0.0,-0.0,1.0,0,8.21442450540748,-10.1993555389759,0.0
13.2,0.1,-0.01027526887001927,0.0,-0.0,1.0,0,8.27941182127054,-10.2753598013371,0.0
13.3,0.1,-0.01055273942994483,0.0,-0.0,1.0,0,8.34432206162763,-10.351429899068,0.0
13.4,0.1,-0.01084561136310027,0.0,-0.0,1.0,0,8.40915310583156,-10.4275675029652,0.0
13.5,0.1,-0.011155203584165285,0.0,-0.0,1.0,0,8.47390271551269,-10.5037743727943,0.0
13.6,0.1,-0.011482990028693992,0.0,-0.0,1.0,0,8.5385685245633,-10.5800523646465,0.0
13.7,0.1,-0.01183062311842554,0.0,-0.0,1.0,0,8.60314802795699,-10.6564034391318,0.0
