"Index","Length_m","TotalLength_m","Radius_m","Direction","Grade","X_m","Y_m","Z_m","CarAttitude","Sector"
"434","0.1","43.5000000000003","9.125","1","0","-9.01311781776477","8.64858721160749","0","4.76452937194151","0"
"435","0.1","43.6000000000004","9.125","1","0","-9.00734834485211","8.54857752547974","0","4.7755075419117","0"
"436","0.1","43.7000000000004","9.125","1","0","-9.00048131955496","8.4486372207602","0","4.78648571384943","0"
"437","0.1","43.8000000000004","9.125","1","0","-8.99251756967982","8.34877834218217","0","4.7974638877588","0"
"438","0.1","43.9000000000004","9.125","1","0","-8.98345805521022","8.24901292466551","0","4.80844206364373","0"
"439","0.1","44.0000000000004","9.125","1","0","-8.97330386819099","8.14935299186615","0","4.81942024150783","0"
"440","0.1","44.1000000000004","9.125","1","0","-8.9620562325967","8.04981055472706","0","4.83039842135449","0"
"441","0.1","44.2000000000004","9.125","1","0","-8.94971650418411","7.95039761003062","0","4.84137660318687","0"
"442","0.1","44.3000000000004","9.125","1","0","-8.93628617032879","7.85112613895283","0","4.85235478700794","0"
"443","0.1","44.4000000000004","9.125","1","0","-8.92176684984586","7.7520081056193","0","4.86333297282037","0"
"444","0.1","44.5000000000004","9.125","1","0","-8.90616029279488","7.65305545566337","0","4.87431116062656","0"
"445","0.1","44.6000000000004","9.125","1","0","-8.88946838026895","7.5542801147864","0","4.88528935042877","0"
"446","0.1","44.7000000000004","9.125","1","0","-8.87169312416799","7.45569398732049","0","4.89626754222895","0"
"447","0.1","44.8000000000004","9.125","1","0","-8.85283666695627","7.3573089547938","0","4.90724573602877","0"
"448","0.1","44.9000000000004","9.125","1","0","-8.83290128140421","7.25913687449855","0","4.91822393182977","0"
"449","0.1","45.0000000000004","9.125","1","0","-8.81188937031442","7.16118957806201","0","4.92920212963316","0"
"450","0.1","45.1000000000004","9.125","1","0","-8.7898034662322","7.06347887002052","0","4.94018032943993","0"
"451","0.1","45.2000000000004","9.125","1","0","-8.76664623114024","6.96601652639687","0","4.95115853125087","0"
"452","0.1","45.3000000000004","9.125","1","0","-8.74242045613782","6.86881429328099","0","4.96213673506651","0"
"453","0.1","45.4000000000004","9.125","1","0","-8.71712906110446","6.77188388541437","0","4.97311494088707","0"
"454","0.1","45.5000000000004","9.125","1","0","-8.69077509434797","6.67523698477816","0","4.98409314871259","0"
"455","0.1","45.6000000000004","9.125","1","0","-8.6633617322371","6.57888523918528","0","4.99507135854293","0"
"456","0.1","45.7000000000004","9.125","1","0","-8.63489227881871","6.48284026087662","0","5.00604957037754","0"
"457","0.1","45.8000000000004","9.125","1","0","-8.60537016541957","6.38711362512154","0","5.01702778421577","0"
"458","0.1","45.9000000000004","9.125","1","0","-8.57479895023284","6.29171686882283","0","5.0280060000567","0"
"459","0.1","46.0000000000004","9.125","1","0","-8.54318231788917","6.19666148912626","0","5.03898421789914","0"
"460","0.1","46.1000000000004","9.125","1","0","-8.51052407901272","6.10195894203496","0","5.04996243774168","0"
"461","0.1","46.2000000000004","9.125","1","0","-8.47682816976184","6.00762064102877","0","5.06094065958264","0"
"462","0.1","46.3000000000004","9.125","1","0","-8.4420986513547","5.91365795568863","0","5.07191888342018","0"
"463","0.1","46.4000000000004","9.125","1","0","-8.40633970957985","5.82008221032638","0","5.08289710925213","0"
"464","0.1","46.5000000000004","9.125","1","0","-8.36955565429172","5.72690468261993","0","5.09387533707608","0"
"465","0.1","46.6000000000004","9.125","1","0","-8.33175091889124","5.63413660225407","0","5.10485356688946","0"
"466","0.1","46.7000000000004","9.125","1","0","-8.29293005979147","5.54178914956708","0","5.11583179868935","0"
"467","0.1","46.8000000000004","9.125","1","0","-8.2530977558685","5.44987345420328","0","5.12681003247269","0"
"468","0.1","46.9000000000004","9.125","1","0","-8.21225880789758","5.35840059377169","0","5.13778826823617","0"
"469","0.1","47.0000000000004","9.125","1","0","-8.17041813797445","5.26738159251094","0","5.14876650597614","0"
"470","0.1","47.1000000000004","9.125","1","0","-8.1275807889222","5.17682741996066","0","5.15974474568885","0"
"471","0.1","47.2000000000004","9.125","1","0","-8.0837519236835","5.0867489896394","0","5.17072298737019","0"
"472","0.1","47.3000000000004","9.125","1","0","-8.03893682469833","4.99715715772937","0","5.18170123101594","0"
"473","0.1","47.4000000000004","9.125","1","0","-7.99314089326736","4.90806272176802","0","5.19267947662151","0"
"474","0.1","47.5000000000004","9.125","1","0","-7.94636964890102","4.81947641934676","0","5.2036577241822","0"
"475","0.1","47.6000000000004","9.125","1","0","-7.89862872865422","4.73140892681684","0","5.21463597369295","0"
"476","0.1","47.7000000000004","9.125","1","0","-7.84992388644703","4.64387085800263","0","5.22561422514858","0"
"477","0.1","47.8000000000004","9.125","1","0","-7.8002609923712","4.55687276292249","0","5.23659247854357","0"
"478","0.1","47.9000000000004","9.125","1","0","-7.7496460319827","4.47042512651724","0","5.24757073387227","0"
"479","0.1","48.0000000000004","9.125","1","0","-7.69808510558032","4.38453836738652","0","5.25854899112871","0"
"480","0.1","48.1000000000004","9.125","1","0","-7.64558442747052","4.29922283653317","0","5.26952725030671","0"
"481","0.1","48.2000000000004","9.125","1","0","-7.59215032521842","4.21448881611572","0","5.2805055113999","0"
"482","0.1","48.3000000000004","9.125","1","0","-7.53778923888523","4.13034651820916","0","5.29148377440164","0"
"483","0.1","48.4000000000004","9.125","1","0","-7.4825077202521","4.0468060835742","0","5.30246203930509","0"
"484","0.1","48.5000000000004","9.125","1","0","-7.42631243203049","3.96387758043514","0","5.31344030610316","0"
"485","0.1","48.6000000000004","9.125","1","0","-7.3692101470592","3.88157100326639","0","5.32441857478848","0"
"486","0.1","48.7000000000004","9.125","1","0","-7.31120774748808","3.79989627158798","0","5.33539684535357","0"
"487","0.1","48.8000000000004","9.125","1","0","-7.25231222394862","3.71886322877004","0","5.34637511779062","0"
"488","0.1","48.9000000000004","9.125","1","0","-7.19253067471143","3.6384816408465","0","5.35735339209166","0"
"489","0.1","49.0000000000004","9.125","1","0","-7.13187030483074","3.55876119533808","0","5.36833166824845","0"
"490","0.1","49.1000000000004","9.125","1","0","-7.0703384252761","3.47971150008473","0","5.37930994625257","0"
"491","0.1","49.2000000000004","9.125","1","0","-7.0079424520512","3.40134208208773","0","5.39028822609533","0"
"492","0.1","49.3000000000004","9.125","1","0","-6.94468990530014","3.32366238636147","0","5.40126650776783","0"
"493","0.1","49.4000000000004","9.125","1","0","-6.88058840840109","3.24668177479518","0","5.412244791261","0"
"494","0.1","49.5000000000004","9.125","1","0","-6.8156456870475","3.17040952502457","0","5.42322307656546","0"
"495","0.1","49.6000000000004","9.125","1","0","-6.74986956831706","3.09485482931376","0","5.43420136367166","0"
"496","0.1","49.7000000000004","9.125","1","0","-6.6832679797283","3.02002679344737","0","5.44517965256991","0"
"497","0.1","49.8000000000004","9.125","1","0","-6.61584894828525","2.94593443563316","0","5.45615794325017","0"
"498","0.1","49.9000000000004","9.125","1","0","-6.54762059950996","2.87258668541507","0","5.46713623570225","0"
"499","0.1","50.0000000000004","9.125","1","0","-6.47859115646325","2.79999238259714","0","5.47811452991575","0"
"500","0.1","50.1000000000004","9.125","1","0","-6.40876893875366","2.72816027617803","0","5.48909282588002","0"
"501","0.1","50.2000000000004","9.125","1","0","-6.33816236153478","2.65709902329668","0","5.5000711235843","0"
"502","0.1","50.3000000000004","9.125","1","0","-6.26677993449105","2.58681718818889","0","5.51104942301749","0"
"503","0.1","50.4000000000004","9.125","1","0","-6.19463026081215","2.51732324115522","0","5.52202772416835","0"
"504","0.1","50.5000000000004","9.125","1","0","-6.1217220361562","2.44862555754008","0","5.53300602702545","0"
"505","0.1","50.6000000000004","9.125","1","0","-6.04806404760172","2.38073241672239","0","5.54398433157706","0"
"506","0.1","50.7000000000005","9.125","1","0","-5.97366517258862","2.31365200111775","0","5.55496263781138","0"
"507","0.1","50.8000000000005","9.125","1","0","-5.8985343778483","2.24739239519226","0","5.56594094571631","0"
"508","0.1","50.9000000000005","9.125","1","0","-5.82268071832297","2.18196158448822","0","5.57691925527957","0"
"509","0.1","51.0000000000005","9.125","1","0","-5.74611333607437","2.11736745466167","0","5.58789756648872","0"
"510","0.1","51.1000000000005","9.125","1","0","-5.66884145918195","2.05361779053206","0","5.59887587933107","0"
"511","0.1","51.2000000000005","9.125","1","0","-5.59087440063073","1.99072027514402","0","5.60985419379375","0"
"512","0.1","51.3000000000005","9.125","1","0","-5.51222155718885","1.92868248884135","0","5.62083250986369","0"
"513","0.1","51.4000000000005","9.125","1","0","-5.43289240827513","1.86751190835349","0","5.63181082752766","0"
"514","0.1","51.5000000000005","9.125","1","0","-5.3528965148166","1.80721590589443","0","5.64278914677222","0"
"515","0.1","51.6000000000005","9.125","1","0","-5.27224351809617","1.74780174827415","0","5.6537674675837","0"
"516","0.1","51.7000000000005","9.125","1","0","-5.19094313859075","1.6892765960229","0","5.66474578994826","0"
"517","0.1","51.8000000000005","9.125","1","0","-5.10900517479965","1.63164750252818","0","5.67572411385192","0"
"518","0.1","51.9000000000005","9.125","1","0","-5.02643950206374","1.57492141318466","0","5.68670243928048","0"
"519","0.1","52.0000000000005","9.125","1","0","-4.94325607137522","1.51910516455714","0","5.69768076621954","0"
"520","0.1","52.1000000000005","9.125","1","0","-4.85946490817837","1.46420548355658","0","5.70865909465452","0"
"521","0.1","52.2000000000005","9.125","1","0","-4.77507611116128","1.41022898662942","0","5.71963742457072","0"
