distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
22.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.2349249797784,15.8790673605551,0.0
22.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.16040054068343,15.9460109666069,0.0
22.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.0851456816447,16.0121324280715,0.0
22.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.00916947216865,16.0774237759516,0.0
22.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.93248106869873,16.1418771412952,0.0
22.5000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.85508971351186,16.2054847561436,0.0
22.6000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.77700473360457,16.2682389544678,0.0
22.7000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.69823553956891,16.3301321730925,0.0
22.8000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.61879162445825,16.3911569526074,0.0
22.9000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.53868256264323,16.4513059382663,0.0
23.0000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.45791800865782,16.5105718808735,0.0
23.1000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.37650769603581,16.5689476376577,0.0
23.2000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.29446143613764,16.6264261731322,0.0
23.3000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.21178911696803,16.6830005599435,0.0
23.4000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.1285007019842,16.7386639797059,0.0
23.5000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.04460622889516,16.7934097238232,0.0
23.6000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.96011580845187,16.8472311942974,0.0
23.7000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.87503962322879,16.9001219045236,0.0
23.8000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.78938792639659,16.952075480072,0.0
23.9000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.70317104048651,17.0030856594561,0.0
24.0000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.61639935614627,17.0531462948875,0.0
24.1000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.52908333088777,17.1022513530162,0.0
24.2000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.44123348782677,17.1503949156586,0.0
24.3000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.35286041441463,17.1975711805102,0.0
24.4000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.26397476116236,17.243774461845,0.0
24.5000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.17458724035697,17.2889991912008,0.0
24.6000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.08470862477044,17.3332399180503,0.0
24.7000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.99434974636139,17.376491310458,0.0
24.8000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.90352149496965,17.4187481557226,0.0
24.9000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.81223481700375,17.4600053610058,0.0
25.0000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.72050071412173,17.5002579539454,0.0
25.1000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.62833024190516,17.539501083255,0.0
25.2000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.53573450852677,17.5777300193084,0.0
25.3000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.44272467341169,17.6149401547101,0.0
25.4000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.34931194589248,17.6511270048498,0.0
25.5000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.25550758385825,17.6862862084437,0.0
25.6000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.16132289239778,17.7204135280597,0.0
25.7000000000001,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.0667692224371,17.7535048506279,0.0
