candidate_id,cell_id,manufacturer,cell_model,form_factor,series_cells,parallel_cells,total_cells,maximum_pack_voltage_v,nominal_pack_voltage_v,nominal_pack_energy_kwh,model_usable_energy_kwh,cell_envelope_l,cell_envelope_vs_baseline_pct,cell_mass_kg,cell_capacity_ah,cell_dcir_mohm,cell_continuous_current_a,pack_current_limit_a,pack_mass_kg,source_url,dcir_basis,cell_nominal_voltage_v,cell_maximum_voltage_v,cell_minimum_voltage_v,cell_pulse_current_a,cell_pulse_duration_s,cell_document_status,power_limit_kw,vehicle_mass_kg,pack_resistance_initial_mohm,simulation_fidelity,regen_endurance_only,regen_command_power_kw,regen_active_rms_target_kw,regen_active_power_threshold_kw,completed_target_distance,target_distance_m,elapsed_time_s,equivalent_average_lap_time_s,fastest_completed_lap_time_s,slowest_completed_lap_time_s,completed_full_laps_before_target,final_soc,remaining_usable_chemical_kwh,terminal_energy_kwh,terminal_discharge_energy_kwh,terminal_regenerated_energy_kwh,chemical_energy_kwh,chemical_discharge_energy_kwh,chemical_regenerated_energy_kwh,mechanical_energy_kwh,positive_motor_shaft_energy_kwh,regenerative_wheel_energy_kwh,mechanical_braking_energy_kwh,pack_resistive_heat_kwh,regen_pack_resistive_heat_kwh,motor_loss_kwh,inverter_loss_kwh,drivetrain_loss_kwh,average_battery_terminal_power_kw,peak_battery_terminal_power_kw,peak_regen_terminal_power_kw,regen_active_rms_terminal_power_kw,regen_whole_event_rms_terminal_power_kw,regen_active_duration_s,regen_active_duty_fraction,average_motor_shaft_power_kw,peak_motor_shaft_power_kw,peak_pack_current_a,peak_pack_charge_current_a,peak_cell_current_a,peak_cell_charge_current_a,rms_cell_current_a,minimum_terminal_voltage_v,maximum_terminal_voltage_v,battery_discharge_efficiency_pct,battery_charge_storage_efficiency_pct,chemical_to_motor_efficiency_pct,adiabatic_cell_temperature_rise_c,distance_reached_m,maximum_achieved_terminal_power_kw,pack_current_limit_respected,power_limit_respected,regen_active_rms_error_kw,solver_energy_balance_relative,search_status,search_evaluations,reserve_target_kwh,reserve_error_kwh,constraint_valid,equal_reserve_eligible,time_difference_vs_baseline_s,improvement_vs_baseline_pct,performance_per_pack_kg,overall_rank,cell_rank,pareto_frontier
ampace_jp50_120s3p,ampace_jp50,Ampace,JP50P1 (JP50),21700,120,3,360,504.0,429.6,6.444,6.351299999999999,9.079650638250188,78.84831487227943,0.072,5.0,8.188,40.0,120.0,32.4,https://www.dnkpower.com/wp-content/uploads/2025/09/Full-Tab-Battery-Cell-3.58V-5000mAh-21700B-datasheet.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.58,4.2,2.5,180.0,5.0,"Manufacturer specification, public copy",31.9765625,255.28515114,343.8960000000001,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1246.082774841558,60.60316625698442,60.55412036156199,61.70818756588413,20,0.1348809176150085,0.5023718774112789,5.501592762372268,6.172291150232617,0.670698387860348,5.849041514502482,6.509360432462497,0.6603189179600142,4.566634557537586,5.420546750574975,0.8758073774742452,2.5707310193147177,0.3474487521302138,0.0103794699003336,0.710688153380474,0.2242700514542082,0.1574088532012306,15.894396700137758,31.97655423461801,10.058999784722287,8.833153361932203,4.280608593962203,292.5116107527176,0.2347449275911153,13.193252277502731,28.86993982301682,86.14339897649805,24.31545278626276,28.714466325499348,8.10515092875425,18.06869878990616,370.9770887352573,503.9999878699211,94.82177572240586,98.45243851957864,83.27310811585183,48.256771129196366,22000.0,31.97655423461801,True,True,0.2588862195222408,5.616572487936835e-16,converged,13,0.5,0.0023718774112788,True,True,3.8842710390397315,-0.312693263367289,0.024768978557454698,32.0,6.0,True
tenpower_30xg_120s5p,tenpower_30xg,Tenpower,INR18650-30XG,18650,120,5,600,504.0,432.0,6.48,6.3513,10.531682789344387,91.45786261983606,0.048,3.0,10.235,40.0,200.0,36.0,https://static.dianchi.cn/uploads/2025/08/14/dc24ug2qundv6vmnaf.pdf,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"Manufacturer specification, public copy",32.890625,258.88515114,257.922,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1246.1522430737652,60.60654484058338,60.55826323500902,61.71468470419671,20,0.1351384891470485,0.5039322258436206,5.58412220062165,6.264382819986517,0.6802606193648674,5.847482250156773,6.519782885202978,0.6723006350462051,4.642356026110579,5.50883378099635,0.8886951332161761,2.637815468565623,0.2633600495351231,0.0079599843186623,0.7151441375905754,0.2266220369204955,0.1599382228553132,16.131929332047083,32.89061360881287,10.058999906390362,8.83145095280423,4.312652115991896,297.0345619125764,0.2383613748348352,13.411267994651276,29.714906282518378,86.72762173548249,24.44773229529829,17.345524347096497,4.88954645905966,10.898971059758946,379.07337569326586,503.9999903315052,96.0826906399582,98.82986254208068,84.4941292983692,32.92000619189039,22000.0,32.89061360881287,True,True,0.2571838103942685,-1.75236410975778e-15,converged,12,0.5,0.0039322258436206,True,True,3.953739271247059,-0.3182856249741237,0.02229083800327717,33.0,3.0,True
ampace_jp30_120s5p,ampace_jp30,Ampace,JP30P1 (JP30),18650,120,5,600,504.0,441.6,6.624,6.3513,10.588744131100873,91.95338726292044,0.05,3.0,10.235,36.0,180.0,37.5,https://www.nkon.nl/en/amfile/file/download/file/739/product/5848/,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.68,4.2,2.5,140.0,5.0,"Manufacturer specification, public copy",32.890625,260.38515114,257.922,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1247.3497349175325,60.664784789617606,60.61641927651118,61.773536305670746,20,0.1336960254245484,0.4951958918285135,5.592185952934414,6.273374971667276,0.681189018732862,5.8562191206454814,6.529428404092413,0.6732092834469297,4.649902417745071,5.517299206592937,0.8896377321516578,2.6491234396314143,0.2640331677110691,0.0079797352859322,0.7153333655358246,0.2269501696535172,0.160173423468615,16.13971516328169,32.890622951096574,10.058999963380096,8.835848675140618,4.314858957205328,297.3256153425625,0.2383658784857319,13.42017257492662,29.71314043440904,86.78607385856645,24.460390742753408,17.35721477171329,4.892078148550682,10.906449298643116,378.800890569879,503.999990047229,96.07847093836496,98.8285578500992,84.49896170290941,31.683980125328294,22000.0,32.890622951096574,True,True,0.2615815327306556,-2.0920703988270565e-15,converged,12,0.5,-0.0048041081714864,True,True,5.151231115014298,-0.41468663013566376,0.021378660627550228,34.0,3.0,False
tenpower_50xg_120s3p,tenpower_50xg,Tenpower,INR21700-50XG,21700,120,3,360,504.0,432.0,6.48,6.351299999999999,9.21421664015334,80.01689535096712,0.075,5.0,8.188,40.0,120.0,33.75,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/95856/INR21700-50XG%20specification.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,140.0,3.0,"V0.1 manufacturer specification, public copy",31.875,256.63515114,343.8960000000001,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1247.499037696748,60.67204612195774,60.62300691072649,61.77720970101509,20,0.135081613856967,0.5035876663772819,5.501279258185263,6.172052083879724,0.670772825694461,5.847825645345713,6.508224925144376,0.6603992797986634,4.56644470974907,5.420400518046769,0.8758521110745637,2.575973671946089,0.3465463871604496,0.0103735458957975,0.7103682976839458,0.2244662507522485,0.1574063157280334,15.875447379929128,31.874999273878096,10.058999797904283,8.826912787567062,4.277079660698435,292.7730236593376,0.2346879755513744,13.177726361575615,28.772257779189864,85.87881883776797,24.31375719813864,28.62627294592265,8.104585732712879,18.035262952171127,371.1338148796382,503.99998773748086,94.83464623409284,98.4534934185717,83.28539010852523,46.20618495472662,22000.0,31.874999273878096,True,True,0.2526456451571004,-7.093542032432297e-15,converged,9,0.5,0.0035876663772819,True,True,5.3005338942298295,-0.42670586689681733,0.02375122443728268,35.0,6.0,True
molicel_p30b_120s5p,molicel_p30b,Molicel,INR-18650-P30B,18650,120,5,600,504.0,432.0,6.48,6.3513,10.62954355758334,92.3076923076923,0.047,3.0,17.0,30.0,150.0,35.25,https://www.molicel.com/wp-content/uploads/Product-Data-Sheet-of-INR-18650-P30B-80111-2.pdf,Published typical DCIR at 50% SOC and 23 degC.,3.6,4.2,2.5,,,Official manufacturer product data sheet,30.859375,258.13515114,428.4,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1252.0949273929896,60.89556696100915,60.84554046692036,61.99902910218744,20,0.1337530623289791,0.4955412454613823,5.429833905399665,6.087385922690882,0.6575520172912175,5.855871506455343,6.500929255776317,0.6450577493209738,4.501244894983752,5.34008662434751,0.860350491655136,2.535605146297688,0.4260376010556779,0.0124942679702436,0.7057072073242967,0.2228818030916163,0.1550109279000662,15.61175724921976,30.85936541389252,10.058999947661734,8.738671138200278,4.211347344734048,290.6615238493696,0.2321401656458759,12.941895432546128,27.84411284261497,84.86923050268734,24.194669585741487,16.973846100537468,4.838933917148298,10.72882451287134,363.29808464520056,503.9999855949633,93.63870430188138,98.09988143269427,82.14343541121671,54.38777885817165,22000.0,30.85936541389252,True,True,0.164403995790316,-6.3695396275848645e-16,converged,12,0.5,-0.0044587545386177,True,True,9.896423590471386,-0.796686162491522,0.022657063538551615,36.0,3.0,False
reliance_rs50_115s3p,reliance_rs50,Reliance,INR21700-RS50,21700,115,3,345,483.0,414.0,6.21,6.086662499999999,8.682805250169583,75.40208204222179,0.067,5.0,8.188,40.0,120.0,28.893750000000004,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",29.234375,251.77890114,329.56700000000006,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1252.7516960033363,60.92750886574358,60.87666349982576,62.02517550217405,20,0.1374844548142534,0.4965614235517186,5.269661133663325,5.910809293922728,0.6411481602594026,5.590207332187637,6.221034276221652,0.6308269440340151,4.354267556530528,5.169097199432448,0.8357227106686358,2.4075140062572857,0.3205461985243108,0.0103212162253875,0.6973960750769648,0.2179975020558328,0.1501204977525272,15.14328828427102,29.23437153769936,10.058999965749283,8.821622416418355,4.172116666663436,280.0790812433725,0.2235711052213387,12.512745545281748,26.344862745024127,81.75248628480854,25.324896131335088,27.250828761602847,8.441632043778363,17.684769266446274,357.5811282354908,482.9999882429205,95.01328929363594,98.3901979503128,83.09064007555833,49.92283429320868,22000.0,29.23437153769936,True,True,0.2473552740083935,9.62260546432844e-15,converged,12,0.5,-0.0034385764482813,True,True,10.553192200818103,-0.8495576325775243,0.027626832197961772,37.0,7.0,True
molicel_p50b_120s3p,molicel_p50b,Molicel,INR-21700-P50B,21700,120,3,360,504.0,432.0,6.48,6.351299999999999,9.211165945556193,79.99040290783701,0.071,5.0,12.8,60.0,180.0,31.95,https://www.molicel.com/wp-content/uploads/Product-Data-Sheet-of-INR-21700-P50B-80122.pdf,Published typical DCIR at 50% SOC and 23 degC.,3.6,4.2,2.5,,,Official manufacturer product data sheet,29.640625,254.83515114,537.6,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1253.734932280985,60.97532850726926,60.92455919133755,62.07514032493255,20,0.1349182791303952,0.502598200957633,5.32666950868455,5.963689385650856,0.6370198769663051,5.848812342378369,6.470778332776226,0.621965990397858,4.407275653826975,5.219612078538484,0.833165563806676,2.459498161839461,0.5221428336938172,0.0150538865684471,0.6994752089813664,0.2199186458762093,0.1513194410586291,15.295107233214338,29.64058440096849,10.05899996656714,8.731418767000747,4.142803027107619,282.1176987773722,0.2250218060560064,12.65514100728686,26.71860287508909,83.73042716688501,24.021393783010232,27.91014238896167,8.00713126100341,17.660589015458232,353.9086735492989,503.99998294378406,92.163401046257,97.63682624157056,80.6643623086229,73.54124418222777,22000.0,29.64058440096849,True,True,0.1571516245907851,-3.635512562377741e-15,converged,12,0.5,0.0025982009576329,True,True,11.53642847846686,-0.9287105436975227,0.02496453096460943,38.0,6.0,False
ampace_jp50_115s3p,ampace_jp50,Ampace,JP50P1 (JP50),21700,115,3,345,483.0,411.7,6.1755,6.086662499999999,8.701331861656431,75.56296841926779,0.072,5.0,8.188,40.0,120.0,31.05,https://www.dnkpower.com/wp-content/uploads/2025/09/Full-Tab-Battery-Cell-3.58V-5000mAh-21700B-datasheet.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.58,4.2,2.5,180.0,5.0,"Manufacturer specification, public copy",29.1328125,253.93515114,329.56700000000006,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1254.9109131663056,61.03252227203917,60.98153278626124,62.1310426298344,20,0.1371255960334428,0.4944762184374173,5.2724065380323655,5.914045630245093,0.6416390922127269,5.592292625267214,6.223603356200236,0.6313107309330223,4.357034606878525,5.172328414263432,0.8361987768050331,2.417809841972493,0.3198860872348479,0.0103283612797046,0.6970251874130868,0.2183467437407548,0.1502131797767117,15.125108354525183,29.13280851553564,10.058999979104271,8.81781801281743,4.169684593701956,280.4746805488794,0.2235016666172779,12.499153860401572,26.249474704115467,81.44759932581508,25.32811008414384,27.149199775271693,8.44270336138128,17.650875616264695,357.62953805356267,482.99998820588087,95.02606917186093,98.39031608188232,83.10825928696956,46.36030249780404,22000.0,29.13280851553564,True,True,0.2435508704074678,-8.663074053376302e-15,converged,13,0.5,-0.0055237815625826,True,True,12.712409363787401,-1.0233798643995462,0.025664068122079373,39.0,7.0,True
tenpower_30xg_115s5p,tenpower_30xg,Tenpower,INR18650-30XG,18650,115,5,575,483.0,414.0,6.21,6.086662499999999,10.092862673121706,87.64711834400957,0.048,3.0,10.235,40.0,200.0,34.5,https://static.dianchi.cn/uploads/2025/08/14/dc24ug2qundv6vmnaf.pdf,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"Manufacturer specification, public copy",29.84375,257.38515114,247.17525,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1255.0619475928356,61.03986782294985,60.98948753558199,62.14092566645763,20,0.1382616223431186,0.5010782670523675,5.343916146430643,5.993962353419908,0.6500462069892643,5.58569128428326,6.227839627648723,0.6421483433654628,4.422725699879476,5.250667142965181,0.8491707108571334,2.4765391382419515,0.2417751378526161,0.0078978636238016,0.700759057477525,0.2204313890736428,0.1524959463455579,15.328405234537072,29.84374684519224,10.058999975322132,8.823603461684394,4.194794221184064,283.5196116835915,0.225900890571475,12.686077010065986,26.904596131760705,81.69071226129111,25.463190381404544,16.33814245225822,5.092638076280909,10.6320579203959,365.2039260573163,482.9999904140068,96.24464841402616,98.78503042723978,84.3096074544799,31.535887545993404,22000.0,29.84374684519224,True,True,0.2493363192744322,1.0249917631943423e-14,converged,11,0.5,0.0010782670523674,True,True,12.863443790317433,-1.0355385029800708,0.023094881732308104,40.0,4.0,True
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,21700,115,3,345,483.0,414.0,6.21,6.086662499999999,8.830290946813616,76.68285804467682,0.075,5.0,8.188,40.0,120.0,32.34375,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/95856/INR21700-50XG%20specification.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,140.0,3.0,"V0.1 manufacturer specification, public copy",29.03125,255.22890114,329.56700000000006,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1256.364605573639,61.10322252119344,61.05211409820696,62.20212181372571,20,0.1376839603976297,0.4977208068741148,5.270301565209813,5.912136674783046,0.6418351095732319,5.58904782737633,6.220554076669794,0.6315062492934628,4.355195806868975,5.170666565230866,0.8363802649865545,2.421350898340404,0.3187462621665172,0.010328860279769,0.6965898650933042,0.2185158932475326,0.1501761707554356,15.101576047736934,29.03124557813608,10.058999926081675,8.815120044670547,4.167791368839745,280.71484504640995,0.2234342194941407,12.479422641462929,26.155598067812413,81.10639016766127,25.322849381470803,27.035463389220425,8.4409497938236,17.60995279380347,357.8517440656283,482.99998829970014,95.0419625312242,98.3907299358184,83.12228302336389,44.34730604055892,22000.0,29.03124557813608,True,True,0.2408529022605847,-1.4546452283653169e-15,converged,11,0.5,-0.0022791931258852,True,True,14.166101771120793,-1.1404056378877176,0.024608998262903612,41.0,7.0,True
ampace_jp30_115s5p,ampace_jp30,Ampace,JP30P1 (JP30),18650,115,5,575,483.0,423.2000000000001,6.348,6.086662499999999,10.147546458971668,88.12199612696543,0.05,3.0,10.235,36.0,180.0,35.9375,https://www.nkon.nl/en/amfile/file/download/file/739/product/5848/,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.68,4.2,2.5,140.0,5.0,"Manufacturer specification, public copy",29.7421875,258.82265114,247.17525,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1256.6004424729954,61.114692435640364,61.0641092058635,62.2162021500756,20,0.1382162851694608,0.5008147333574795,5.344796778938332,5.994258033224956,0.6494612542866239,5.585954758403214,6.22752650368779,0.6415717452845773,4.423779064485383,5.251022715009805,0.8484550261788928,2.483235985827071,0.2411579794648815,0.0078895090020467,0.7003865586159677,0.2206311558369814,0.1524869435297176,15.312161092599249,29.742169352253395,10.05899992872757,8.814783065418853,4.189960291048665,283.7869483687902,0.2258370590816411,12.673562807924622,26.80989435766645,81.42456302039076,25.463774381215384,16.28491260407815,5.0927548762430765,10.611947645967163,365.2515441295935,482.999990415574,96.25423560502396,98.78522252867684,84.31955627808692,30.19717308081995,22000.0,29.742169352253395,True,True,0.2405159230088909,3.295149550027229e-15,converged,13,0.5,0.0008147333574795,True,True,14.401938670477193,-1.159391081730588,0.02214394171448792,42.0,4.0,True
molicel_p30b_115s5p,molicel_p30b,Molicel,INR-18650-P30B,18650,115,5,575,483.0,414.0,6.21,6.086662499999999,10.186645909350702,88.46153846153847,0.047,3.0,17.0,30.0,150.0,33.78125,https://www.molicel.com/wp-content/uploads/Product-Data-Sheet-of-INR-18650-P30B-80111-2.pdf,Published typical DCIR at 50% SOC and 23 degC.,3.6,4.2,2.5,,,Official manufacturer product data sheet,28.015625,256.66640114,410.55,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1261.7026602192705,61.362838511165855,61.3104700265644,62.46139094367382,20,0.1377420851532412,0.4980586030445726,5.199927992631016,5.829307028871624,0.6293790362406089,5.588708573752111,6.205582866672745,0.6168742929206326,4.291546947741537,5.089841506766873,0.8187636502823955,2.384245015768916,0.3887805811210951,0.0125047433199762,0.691299741241499,0.2170813036479806,0.1477151289262318,14.836887773715532,28.01562447519919,10.058999959411626,8.803559589330236,4.114838151357349,275.51279866069467,0.2183658696675914,12.245015802046863,25.229139425413845,79.72699372482019,25.18280322587524,15.945398744964038,5.036560645175046,10.432787935949706,351.241619080277,482.99998621239456,93.93649483238842,98.01316176740342,82.02036160216323,51.78945761465096,22000.0,28.01562447519919,True,True,0.2292924469202741,-5.180542248895995e-16,converged,12,0.5,-0.0019413969554273,True,True,19.504156416752267,-1.5701320165052293,0.023462120751467655,43.0,4.0,False
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,18650,140,4,560,588.0,504.0,6.048,5.92788,9.829570603388095,85.36067177851366,0.048,3.0,10.235,40.0,160.0,33.6,https://static.dianchi.cn/uploads/2025/08/14/dc24ug2qundv6vmnaf.pdf,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"Manufacturer specification, public copy",28.015625,256.48515114,376.13625,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1261.7556174558383,61.36541408341277,61.31196389414482,62.46491111782788,20,0.1403276418019414,0.4997073949275981,5.199945960913441,5.834345603026144,0.6343996421127025,5.42827487466183,6.054747316783409,0.6264724421215797,4.280092479169873,5.085354324168764,0.8259095846142464,2.373155747032309,0.2283289137483883,0.0079271999911226,0.6909956866058752,0.2288577951376915,0.1477815977195753,14.836316320140003,28.01562358048493,10.058999695694393,8.843426690750166,4.139352692865703,276.3157606416514,0.2189930893264459,12.21182034923719,25.17470569477023,62.79953457310935,20.891162169575967,15.699883643277335,5.222790542393992,10.4434850396047,446.0730082079982,587.999985527205,96.3598528191866,98.75044065839582,83.98953842503808,30.579765234159154,22000.0,28.01562358048493,True,True,0.2691595483402036,-2.364963043676561e-15,converged,12,0.5,-0.0002926050724018,True,True,19.55711365332013,-1.574395202816093,0.023587693488470982,44.0,5.0,True
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),18650,140,4,560,588.0,515.2,6.1824,5.92788,9.882827855694147,85.82316144539243,0.05,3.0,10.235,36.0,144.0,35.0,https://www.nkon.nl/en/amfile/file/download/file/739/product/5848/,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.68,4.2,2.5,140.0,5.0,"Manufacturer specification, public copy",27.9140625,257.88515114,376.13625,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1263.344587143553,61.44269353555361,61.389124578923486,62.54298707472715,20,0.1406816481763614,0.5017132170446668,5.198730577418324,5.833401584692497,0.6346710072741737,5.426268884538497,6.053012980613775,0.6267440960752781,4.279131647170939,5.084650787776109,0.8261734775437656,2.3778397490792127,0.2275383071201732,0.0079269111988954,0.6905233409917603,0.2290755892556252,0.147770606632997,14.814192635298271,27.914062305796293,10.058999981006444,8.839720332020693,4.136928226472873,276.56951216275263,0.2189185080438597,12.193722984673643,25.07912643432723,62.53089634767031,20.88840706157023,15.632724086917577,5.222101765392558,10.419107873002371,446.2471045607031,587.9999855875915,96.3718664304102,98.751020432942,84.0019805683702,29.25492520116513,22000.0,27.914062305796293,True,True,0.2654531896107315,-2.1862287505177127e-15,converged,13,0.5,0.0017132170446667,True,True,21.14608334103491,-1.7023111263058375,0.022615705059558715,45.0,5.0,True
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,21700,110,3,330,462.0,396.0,5.94,5.822025,8.30529197842308,72.12373064908174,0.067,5.0,8.188,40.0,120.0,27.637500000000003,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",26.5078125,250.52265114,315.238,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1263.4678266022838,61.44868727975557,61.39524934189778,62.54327907415948,20,0.1414066002316377,0.4967891643360032,5.032181669820048,5.653877570537669,0.6216959007176217,5.3253346359799805,5.936590951181257,0.6112563152012774,4.136610538385595,4.923913525592296,0.8074902432889233,2.251128434774907,0.2931529661599316,0.0104395855163443,0.6829814342501165,0.2125896971843361,0.1432850942220306,14.33819969921142,26.50780767214661,10.058999943112324,8.82659115194289,4.091775566400209,271.3933640427716,0.2148003758612534,11.786448079358811,23.835335664355,76.95493990388499,26.413100163938388,25.65164663462833,8.804366721312796,17.224050405226535,344.37012720701125,461.99998889298064,95.23778237428782,98.32078906997876,82.94176853489527,47.73182624042305,22000.0,26.50780767214661,True,True,0.2523240095329289,3.942235015648289e-15,converged,12,0.5,-0.0032108356639968,True,True,21.269322799765632,-1.7122322023941978,0.028637628903610046,46.0,8.0,True
molicel_p50b_115s3p,molicel_p50b,Molicel,INR-21700-P50B,21700,115,3,345,483.0,414.0,6.21,6.086662499999999,8.827367364491352,76.65746945334382,0.071,5.0,12.8,60.0,180.0,30.61875,https://www.molicel.com/wp-content/uploads/Product-Data-Sheet-of-INR-21700-P50B-80122.pdf,Published typical DCIR at 50% SOC and 23 degC.,3.6,4.2,2.5,,,Official manufacturer product data sheet,27.0,253.50390114,515.2,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1263.6136877678248,61.455781229406576,61.40229495007775,62.55247393319162,20,0.1391541992085629,0.5062675326551278,5.102261226278928,5.719407238164732,0.6171460118858031,5.580497769181873,6.182475363535721,0.6019775943538479,4.2019023318696185,4.986230957144656,0.8044396156667046,2.311327089753309,0.4782365429029447,0.0151684175319551,0.6856925112935753,0.2146663831157335,0.1447667643202841,14.53619930870762,26.999998568518127,10.058999994960434,8.728422822227254,4.061448553634796,273.46845303245993,0.2164177672968566,11.971102039462886,24.29244553748647,78.73585654443745,24.995388325036,26.245285514812483,8.331796108345333,17.20348471214291,342.8449852032214,482.9999834507885,92.5099883437924,97.5421671306592,80.65104450805381,70.28583606656875,22000.0,26.999998568518127,True,True,0.1541556798172916,3.351767245586864e-15,converged,13,0.5,0.0062675326551278,True,True,21.415183965306596,-1.7239743808861594,0.02584629051659311,47.0,7.0,False
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,21700,140,2,280,588.0,504.0,6.048,5.92788,7.166612942341486,62.2353630507522,0.076,6.0,10.235,40.0,80.0,26.6,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/103029/TENPOWER%C2%A0PRODUCT%C2%A0SPECIFICATION%C2%A0INR21700-60XG%C2%A0%C2%A0V0.1%C2%A0251209%281%29%281%29%281%29.pdf,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,160.0,3.0,"V0.1 DRAFT manufacturer specification, effective 2025-12-09",26.015625,249.48515114,752.2724999999999,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1265.2261925634648,61.53420531020874,61.47804313498718,62.6295621744156,20,0.1401178271943325,0.4985187015033124,4.986579774825684,5.599816148854697,0.613236374029013,5.429460928762381,6.027838715466528,0.5983777867041463,4.08408465888038,4.864775313579419,0.8007083637938855,2.209908010979281,0.4428811539366976,0.0148585873248666,0.6796499001563794,0.2228452157889235,0.1416370919343327,14.18852004083214,26.015621592434663,10.05899991644675,8.736519000864837,4.046208358959961,271.26681386976406,0.2144018322290281,11.620613656582888,23.337233794743128,61.83342829722727,20.53570271780612,30.916714148613632,10.267851358903055,20.53950857885014,420.72708030994215,587.9999758634339,92.8992365785503,97.57702120191524,80.70513401589756,74.92350348553154,22000.0,26.015621592434663,True,True,0.1622518584548746,-4.162753570073935e-15,converged,11,0.5,-0.0014812984966875,True,True,23.027688760946603,-1.853784937790224,0.029713252210055136,48.0,5.0,True
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),21700,110,3,330,462.0,393.8,5.907,5.822025,8.323013085062673,72.27762196625615,0.072,5.0,8.188,40.0,120.0,29.7,https://www.dnkpower.com/wp-content/uploads/2025/09/Full-Tab-Battery-Cell-3.58V-5000mAh-21700B-datasheet.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.58,4.2,2.5,180.0,5.0,"Manufacturer specification, public copy",26.3671875,252.58515114,315.238,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1265.8755625595986,61.56578738375357,61.512053100959946,62.6612927038617,20,0.1423747217054576,0.5021795247774838,5.028407311473891,5.650793716366725,0.6223864048928337,5.3199439859452,5.931886845134435,0.6119428591892353,4.133303514460754,4.921283448815741,0.8081845480563957,2.256269162828377,0.2915366744713081,0.0104435457035982,0.6822399733491679,0.2128638236639688,0.1432366999218035,14.300194155500758,26.367186595674163,10.058999976805085,8.82374142418087,4.0893506570811935,271.7623998160573,0.2146833447566948,11.754625092826338,23.70248073764927,76.48197971727323,26.404299721829247,25.49399323909108,8.801433240609748,17.161394022875342,344.6936998916034,461.9999888746491,95.26132011438698,98.32201577324032,82.9632050862934,44.17222340474367,22000.0,26.367186595674163,True,True,0.2494742817709081,4.616141782765569e-15,converged,12,0.5,0.0021795247774838,True,True,23.67705875708043,-1.9060608014421305,0.026598217602015247,49.0,8.0,True
