candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,pack_aware_curve_points,pack_aware_full_soc,pack_aware_terminal_power_limit_kw,pack_aware_maximum_achievable_terminal_power_kw,pack_aware_maximum_achievable_wheel_power_kw,pack_aware_maximum_tractive_force_n,pack_aware_active_limiter_at_peak_terminal_power,pack_aware_reaches_79p9kw_terminal,raw_endurance_time_s,projected_average_lap_s,projected_terminal_energy_kwh_per_lap,efficiency_factor,efficiency_points,pack_aware_acceleration_raw_time_s,pack_aware_acceleration_converged,pack_aware_skidpad_raw_time_s,pack_aware_skidpad_converged,pack_aware_autocross_raw_time_s,pack_aware_autocross_converged,mass_isolated_acceleration_raw_time_s,mass_isolated_acceleration_converged,mass_isolated_skidpad_raw_time_s,mass_isolated_skidpad_converged,mass_isolated_autocross_raw_time_s,mass_isolated_autocross_converged,terminal_energy_kwh,pack_aware_acceleration_cohort_points,pack_aware_acceleration_cohort_point_loss,pack_aware_acceleration_cohort_time_rank,pack_aware_skidpad_cohort_points,pack_aware_skidpad_cohort_point_loss,pack_aware_skidpad_cohort_time_rank,pack_aware_autocross_cohort_points,pack_aware_autocross_cohort_point_loss,pack_aware_autocross_cohort_time_rank,pack_aware_cohort_nonenergy_points,pack_aware_cohort_performance_points_excluding_efficiency,pack_aware_cohort_full_dynamic_points,mass_isolated_acceleration_cohort_points,mass_isolated_acceleration_cohort_point_loss,mass_isolated_acceleration_cohort_time_rank,mass_isolated_skidpad_cohort_points,mass_isolated_skidpad_cohort_point_loss,mass_isolated_skidpad_cohort_time_rank,mass_isolated_autocross_cohort_points,mass_isolated_autocross_cohort_point_loss,mass_isolated_autocross_cohort_time_rank,mass_isolated_cohort_nonenergy_points,mass_isolated_cohort_performance_points_excluding_efficiency,mass_isolated_cohort_full_dynamic_points,endurance_cohort_points,endurance_cohort_point_loss,endurance_cohort_time_rank,cohort_efficiency_energy_eligible,cohort_efficiency_time_eligible,cohort_efficiency_eligible,cohort_efficiency_factor,cohort_efficiency_unclipped_points,cohort_efficiency_points,inherited_competition_efficiency_factor,inherited_competition_efficiency_points,pack_aware_cohort_full_dynamic_points_with_inherited_efficiency,pack_aware_fully_cohort_normalized_full_dynamic_points,pack_aware_cohort_nonenergy_points_rank,pack_aware_cohort_performance_points_excluding_efficiency_rank,pack_aware_cohort_full_dynamic_points_rank,pack_aware_cohort_full_dynamic_points_with_inherited_efficiency_rank,pack_aware_fully_cohort_normalized_full_dynamic_points_rank,mass_isolated_cohort_full_dynamic_points_with_inherited_efficiency,mass_isolated_fully_cohort_normalized_full_dynamic_points,mass_isolated_cohort_nonenergy_points_rank,mass_isolated_cohort_performance_points_excluding_efficiency_rank,mass_isolated_cohort_full_dynamic_points_rank,mass_isolated_cohort_full_dynamic_points_with_inherited_efficiency_rank,mass_isolated_fully_cohort_normalized_full_dynamic_points_rank,pack_aware_minus_mass_isolated_cohort_nonenergy_points,pack_aware_minus_mass_isolated_cohort_full_dynamic_points,pack_aware_minus_mass_isolated_fully_cohort_normalized_points
tenpower_50xg_130s3p,tenpower_50xg,Tenpower,INR21700-50XG,130,3,390,36.5625,259.44765114,7.02,6.880574999999999,37.96875,121,1.0,80.0,60.155222324125376,53.47054037376493,3471.857362953549,bus_current+motor_voltage,False,1234.093369499976,64.76663327009823,0.1498265219293848,0.7943814181849921,99.48453113877795,4.324253101510745,True,4.796837393352986,True,52.25661304104852,True,4.249797266168287,True,4.796837393352986,True,52.195276323401416,True,5.975705955040552,95.14226961667117,4.857730383328828,61,71.84236758706042,3.157632412939577,113,122.27971326691812,2.7202867330818776,108,289.26435047064973,552.47094060465,651.9554717434279,97.00375475981518,2.9962452401848196,113,71.84236758706042,3.157632412939577,113,121.40676405091041,3.593235949089589,113,290.252886397786,553.4594765317862,652.9440076705641,263.2065901340002,11.79340986599982,18,True,True,True,0.4703577250997938,32.57868745956671,32.57868745956671,0.7943814181849921,99.48453113877795,651.9554717434279,585.0496280642167,81,19,7,7,25,652.9440076705641,586.0381639913529,113,18,6,6,18,-0.9885359271362972,-0.9885359271362404,-0.9885359271362404
tenpower_30xg_130s5p,tenpower_30xg,Tenpower,INR18650-30XG,130,5,650,39.0,261.88515114,7.02,6.880574999999999,36.1171875,121,1.0,80.0,79.99999993714532,71.40867664296988,3471.857362953549,terminal_power_limit+motor_voltage,True,1236.8535662241095,64.91149155505744,0.1528319926645396,0.7770218518798975,96.06729367714516,4.267620390042466,True,4.801858487896434,True,52.26722061949202,True,4.255764059964382,True,4.801858487896434,True,52.259794082929176,True,6.095576650418699,98.87975419465482,1.1202458053451778,21,71.43382689422734,3.5661731057726627,122,122.20277266565587,2.7972273343441287,111,292.51635375453804,553.9515622681884,650.0188559453335,96.60626833405576,3.3937316659442445,122,71.43382689422734,3.5661731057726627,122,120.93980462110346,4.0601953788965375,122,288.9798998493866,550.4151083630369,646.482402040182,261.4352085136503,13.56479148634969,20,True,True,True,0.46007902782784726,30.71867861187894,30.71867861187894,0.7770218518798975,96.06729367714516,650.0188559453335,584.6702408800672,43,18,15,15,29,646.482402040182,581.1337869749158,122,22,27,27,46,3.536453905151461,3.536453905151461,3.536453905151461
ampace_jp50_125s3p,ampace_jp50,Ampace,JP50P1 (JP50),125,3,375,33.74999999999999,256.63515114,6.7125,6.615937499999999,32.046875,121,1.0,80.0,57.8415596557264,51.39692203278347,3471.857362953549,bus_current+motor_voltage,False,1243.709381502296,65.27129259188641,0.1444091140694857,0.8178097420363502,100.0,4.3294993201213625,True,4.791010064006394,True,52.194936045707465,True,4.2429119553458285,True,4.791010064006394,True,52.12042952209785,True,5.759637157658068,94.80099299155829,5.199007008441711,63,72.31811881513593,2.681881184864068,94,122.7276983662469,2.272301633753102,83,289.8468101729411,546.9162540946015,646.9162540946015,97.46381885998954,2.5361811400104557,94,72.31811881513593,2.681881184864068,94,121.94993036157855,3.050069638421448,94,291.73186803670404,548.8013119583645,648.8013119583645,257.0694439216605,17.93055607833952,27,True,True,True,0.48422976799677403,35.088939667724325,35.088939667724325,0.8178097420363502,100.0,646.9162540946015,582.0051937623258,73,32,29,29,45,648.8013119583645,583.8902516260888,94,24,16,16,29,-1.8850578637629383,-1.8850578637629951,-1.8850578637629951
tenpower_30xg_125s5p,tenpower_30xg,Tenpower,INR18650-30XG,125,5,625,37.5,260.38515114,6.75,6.6159375,32.984375,121,1.0,80.0,79.9999998681689,71.35316358273141,3471.857362953549,terminal_power_limit+motor_voltage,True,1243.7632105071189,65.2741175997025,0.1466585333004628,0.8052314886560716,100.0,4.264049715735111,True,4.798771739726681,True,52.22762243680382,True,4.2520921942013885,True,4.798771739726681,True,52.22012887988189,True,5.849353368919166,99.11872846185948,0.8812715381405241,16,71.68482788781928,3.3151721121807185,117,122.4901520306449,2.509847969355107,97,293.29370838032366,550.3290645676492,650.3290645676492,96.85074285777429,3.149257142225707,117,71.68482788781928,3.3151721121807185,117,121.22675236604752,3.7732476339524794,117,289.7623231116411,546.7976792989666,646.7976792989666,257.03535618732553,17.964643812674467,28,True,True,True,0.476782113116837,33.74122958300223,33.74122958300223,0.8052314886560716,100.0,650.3290645676492,584.0702941506514,39,25,14,14,35,646.7976792989666,580.5389088819688,117,32,26,26,49,3.531385268682584,3.531385268682584,3.531385268682584
ampace_jp30_130s5p,ampace_jp30,Ampace,JP30P1 (JP30),130,5,650,40.625,263.51015114,7.176,6.880574999999999,35.9140625,121,1.0,80.0,79.99999993714532,71.40867664296988,3471.857362953549,terminal_power_limit+motor_voltage,True,1238.5458907732375,65.00030668538405,0.1527549649345196,0.7763514278076739,95.93532043458148,4.271661271967234,True,4.80519129252326,True,52.31010385656208,True,4.259741457190646,True,4.80519129252326,True,52.30262974106638,True,6.0925044636052,98.60979227188069,1.3902077281193073,26,71.16336055845719,3.8366394415428147,127,121.89204311259981,3.107956887400192,122,291.6651959429377,552.0182439789653,647.9535644135468,96.34192691856701,3.6580730814329883,127,71.16336055845719,3.8366394415428147,127,120.63040983405452,4.369590165945482,127,288.13569731107873,548.4887453471063,644.4240657816878,260.35304803602753,14.64695196397247,21,True,True,True,0.45968206594751543,30.646845325025833,30.646845325025833,0.7763514278076739,95.93532043458148,647.9535644135468,582.6650893039912,52,21,26,26,40,644.4240657816878,579.1355906721321,127,25,35,35,56,3.529498631858985,3.529498631859042,3.529498631859042
tenpower_50xg_125s3p,tenpower_50xg,Tenpower,INR21700-50XG,125,3,375,35.15625,258.04140114,6.75,6.615937499999999,32.0234375,121,1.0,80.0,57.8415596557264,51.39692203278347,3471.857362953549,bus_current+motor_voltage,False,1244.8873345813422,65.33311291842367,0.1445794315686498,0.8160734188868498,100.0,4.333335981602492,True,4.793928335668828,True,52.232877231011045,True,4.24635469414607,True,4.793928335668828,True,52.157908269738485,True,5.76643012916202,94.55193390890324,5.448066091096763,67,72.07965021589798,2.920349784102015,105,122.4519908769956,2.5480091230044053,99,289.0835750017968,545.4077424092739,645.4077424092739,97.2335947436665,2.766405256333499,105,72.07965021589798,2.920349784102015,105,121.67775068985748,3.3222493101425243,105,290.99099564942196,547.315163056899,647.315163056899,256.32416740747703,18.675832592522966,30,True,True,True,0.4832016812516144,34.902899511895775,34.902899511895775,0.8160734188868498,100.0,645.4077424092739,580.3106419211696,83,34,33,33,51,647.315163056899,582.2180625687947,105,30,24,24,40,-1.9074206476251447,-1.9074206476251447,-1.9074206476251447
ampace_jp30_125s5p,ampace_jp30,Ampace,JP30P1 (JP30),125,5,625,39.0625,261.94765114,6.9,6.6159375,35.734375,121,1.0,80.0,79.9999998681689,71.35316358273141,3471.857362953549,terminal_power_limit+motor_voltage,True,1240.9945184343896,65.12881346912044,0.1461349018745668,0.8099197290489999,100.0,4.2679356469840135,True,4.801986885900211,True,52.2689823325801,True,4.255917041198662,True,4.801986885900211,True,52.26144419318558,True,5.8284687659151135,98.85867422627464,1.141325773725356,22,71.42339660923466,3.5766033907653423,124,122.18999734769497,2.8100026523050303,113,292.47206818320427,551.2645608296393,651.2645608296393,96.59609192649353,3.4039080735064715,124,71.42339660923466,3.5766033907653423,124,120.92787675842843,4.072123241571575,124,288.9473652941566,547.7398579405916,647.7398579405916,258.792492646435,16.207507353565006,22,True,True,True,0.4795580467369575,34.24355599241114,34.24355599241114,0.8099197290489999,100.0,651.2645608296393,585.5081168220505,44,22,10,10,21,647.7398579405916,581.9834139330028,124,28,21,21,42,3.52470288904766,3.524702889047717,3.524702889047717
molicel_p30b_130s5p,molicel_p30b,Molicel,INR-18650-P30B,130,5,650,38.1875,261.07265114,7.02,6.880574999999999,33.7265625,121,1.0,80.0,71.45774982908272,63.68935916047048,3471.857362953549,bus_current+motor_voltage,False,1242.1985038025182,65.192,0.1483181818181818,0.7972240632635236,100.0,4.284202953108688,True,4.800187743025538,True,52.25958408974073,True,4.253775200437397,True,4.800187743025538,True,52.23832378911069,True,5.915547066823213,97.77515485061072,2.2248451493892816,32,71.56962451637906,3.430375483620935,121,122.25816002762389,2.7418399723761127,109,291.60293939461366,549.6303663148489,649.6303663148489,96.73863513116983,3.261364868830171,121,71.56962451637906,3.430375483620935,121,121.0950718594122,3.904928140587799,121,289.4033315069611,547.4307584271962,647.4307584271962,258.0274269202352,16.9725730797648,24,True,True,True,0.4720408713086506,32.88326563300608,32.88326563300608,0.7972240632635236,100.0,649.6303663148489,582.513631947855,54,27,18,18,41,647.4307584271962,580.3140240602023,121,29,23,23,51,2.1996078876525758,2.1996078876526326,2.1996078876526326
molicel_p50b_125s3p,molicel_p50b,Molicel,INR-21700-P50B,125,3,375,33.28124999999999,256.16640114,6.75,6.615937499999999,32.3828125,121,1.0,80.0,76.35599993061054,67.8398697632131,3471.857362953549,bus_current+motor_voltage,False,1245.5083978098985,65.36570702787726,0.1390878695125382,0.8478711903844081,100.0,4.260892029090599,True,4.79003522599341,True,52.12051451188056,True,4.24176434684996,True,4.79003522599341,True,52.107911764057015,True,5.547403753467017,99.3303964501889,0.6696035498111002,11,72.39787551322354,2.602124486776461,92,123.26966374062107,1.7303362593789302,51,294.9979357040335,550.929731560995,650.929731560995,97.54064521440144,2.4593547855985634,92,72.39787551322354,2.602124486776461,92,122.04092455198716,2.9590754480128396,92,291.97944527961215,547.9112411365736,647.9112411365736,255.9317958569615,19.068204143038514,31,True,True,True,0.502029321378201,38.30990492221276,38.30990492221276,0.8478711903844081,100.0,650.929731560995,589.2396364832078,16,24,12,12,4,647.9112411365736,586.2211460587864,92,27,20,20,16,3.0184904244213726,3.0184904244214295,3.0184904244214295
molicel_p30b_125s5p,molicel_p30b,Molicel,INR-18650-P30B,125,5,625,36.71875,259.60390114,6.75,6.6159375,33.8046875,121,1.0,80.0,68.7093742006193,61.22181063846924,3471.857362953549,bus_current+motor_voltage,False,1244.124318235751,65.29306894682851,0.1418221804815898,0.8324494224242265,100.0,4.288813028596993,True,4.797160061465921,True,52.22727964599113,True,4.250179773858636,True,4.797160061465921,True,52.19942165624293,True,5.656459467570796,97.46958547405531,2.5304145259446926,34,71.8160751626564,3.1839248373435964,114,122.49264169900786,2.507358300992138,96,291.77830233571956,548.5850598524282,648.5850598524282,96.97823998815643,3.0217600118435683,114,71.8160751626564,3.1839248373435964,114,121.37672672390718,3.6232732760928172,114,290.17104187472,546.9777993914288,646.9777993914288,256.8067575167087,18.19324248329127,29,True,True,True,0.49289800545273355,36.65752350041949,36.65752350041949,0.8324494224242265,100.0,648.5850598524282,585.2425833528478,50,29,23,23,24,646.9777993914288,583.6353228918483,114,31,25,25,34,1.607260460999555,1.6072604609994414,1.6072604609994414
reliance_rs50_120s3p,reliance_rs50,Reliance,INR21700-RS50,120,3,360,30.15,253.03515114,6.48,6.351299999999999,32.1796875,121,1.0,80.0,55.52789736330417,49.322756587904216,3471.857362953549,bus_current+motor_voltage,False,1243.6208120719234,65.26664436675397,0.1380196272931205,0.8557304026008736,100.0,4.33403822026458,True,4.783495953953888,True,52.11398798467259,True,4.234097182760669,True,4.783495953953888,True,52.02396178779283,True,5.504797802866303,94.50639542400415,5.493604575995846,68,72.93414948923811,2.0658505107618907,72,123.31726617229377,1.6827338277062296,50,290.75781108553605,547.8833488718808,647.8833488718808,98.05499010089909,1.94500989910091,72,72.93414948923811,2.0658505107618907,72,122.6523059974511,2.3476940025489057,72,293.6414455875883,550.766983373933,650.766983373933,257.1255377863448,17.874462213655192,26,True,True,True,0.5066828053275857,39.15198841678672,39.15198841678672,0.8557304026008736,100.0,647.8833488718808,587.0353372886675,65,31,27,27,13,650.766983373933,589.9189717907198,72,21,12,12,3,-2.883634502052246,-2.883634502052246,-2.883634502052246
ampace_jp50_120s3p,ampace_jp50,Ampace,JP50P1 (JP50),120,3,360,32.4,255.28515114,6.444,6.351299999999999,31.9765625,121,1.0,80.0,55.52789736330417,49.322756587904216,3471.857362953549,bus_current+motor_voltage,False,1246.082774841558,65.3958509922544,0.1379392685750917,0.8545372175649089,100.0,4.340275614859307,True,4.788199675565711,True,52.175289694273175,True,4.239606660214734,True,4.788199675565711,True,52.08434385058205,True,5.501592762372268,94.10256213611328,5.897437863886722,70,72.54818392350819,2.4518160764918093,85,122.87062022567932,2.1293797743206824,73,289.5213662853008,545.0906338420059,645.0906338420059,97.68520360228008,2.314796397719917,85,72.54818392350819,2.4518160764918093,85,122.2123633197164,2.7876366802835975,85,292.4457508455047,548.0150184022098,648.0150184022098,255.56926755670506,19.430732443294943,32,True,True,True,0.505976313727591,39.024143360935746,39.024143360935746,0.8545372175649089,100.0,645.0906338420059,584.1147772029417,77,35,34,34,34,648.0150184022098,587.0391617631456,85,26,19,19,13,-2.924384560203862,-2.924384560203862,-2.924384560203862
tenpower_30xg_120s5p,tenpower_30xg,Tenpower,INR18650-30XG,120,5,600,36.0,258.88515114,6.48,6.3513,32.890625,121,1.0,80.0,79.99999954451741,71.24947172940612,3471.857362953549,terminal_power_limit+motor_voltage,True,1246.1522430737652,65.39949676463311,0.1400084966767958,0.8418608193057754,100.0,4.260549970543432,True,4.795674863775114,True,52.18795382142687,True,4.2484201826863135,True,4.795674863775114,True,52.180342134307466,True,5.58412220062165,99.35334436320996,0.6466556367900438,10,71.93713964606452,3.062860353935477,111,122.77847982168709,2.2215201783129146,79,294.0689638309616,549.5944079286476,649.5944079286476,97.09564970451676,2.9043502954832405,111,71.93713964606452,3.062860353935477,111,121.51501763657511,3.4849823634248907,111,290.5478069871564,546.0732510848424,646.0732510848424,255.525444097686,19.474555902313995,33,True,True,True,0.49847054671047203,37.66591744074767,37.66591744074767,0.8418608193057754,100.0,649.5944079286476,587.2603253693952,31,28,19,19,11,646.0732510848424,583.73916852559,111,34,29,29,32,3.5211568438052154,3.5211568438052154,3.5211568438052154
tenpower_50xg_120s3p,tenpower_50xg,Tenpower,INR21700-50XG,120,3,360,33.75,256.63515114,6.48,6.351299999999999,31.875,121,1.0,80.0,55.52789736330417,49.322756587904216,3471.857362953549,bus_current+motor_voltage,False,1247.499037696748,65.47017808874736,0.1379314082080819,0.8536157197406737,100.0,4.344016839050327,True,4.791010064006394,True,52.21193277660903,True,4.2429119553458285,True,4.791010064006394,True,52.12042952209785,True,5.501279258185263,93.86089707531316,6.1391029246868385,72,72.31811881513593,2.681881184864068,94,122.60413855197757,2.39586144802243,91,288.7831544424266,543.4599488565693,643.4599488565693,97.46381885998954,2.5361811400104557,94,72.31811881513593,2.681881184864068,94,121.94993036157855,3.050069638421448,94,291.73186803670404,546.4086624508467,646.4086624508467,254.67679441414265,20.32320558585735,35,True,True,True,0.5054306896603993,38.92540851491029,38.92540851491029,0.8536157197406737,100.0,643.4599488565693,582.3853573714796,86,38,38,38,42,646.4086624508467,585.334070965757,94,33,28,28,23,-2.9487135942774216,-2.948713594277365,-2.948713594277365
ampace_jp30_120s5p,ampace_jp30,Ampace,JP30P1 (JP30),120,5,600,37.5,260.38515114,6.624,6.3513,32.890625,121,1.0,80.0,79.99999954451741,71.24947172940612,3471.857362953549,terminal_power_limit+motor_voltage,True,1247.3497349175325,65.46234250791802,0.140210675962693,0.8398398377405358,100.0,4.264281682987608,True,4.798771739726681,True,52.227784212746926,True,4.2520921942013885,True,4.798771739726681,True,52.22012887988189,True,5.592185952934414,99.10319145079212,0.8968085492078757,17,71.68482788781928,3.3151721121807185,117,122.48897707337812,2.5110229266218766,98,293.27699641198956,548.0477800008589,648.0477800008589,96.85074285777429,3.149257142225707,117,71.68482788781928,3.3151721121807185,117,121.22675236604752,3.7732476339524794,117,289.7623231116411,544.5331067005104,644.5331067005104,254.77078358886936,20.229216411130636,34,True,True,True,0.49727391210934235,37.44937726190368,37.44937726190368,0.8398398377405358,100.0,648.0477800008589,585.4971572627626,40,30,25,25,22,644.5331067005104,581.9824839624141,117,36,34,34,43,3.514673300348477,3.514673300348477,3.514673300348477
molicel_p50b_120s3p,molicel_p50b,Molicel,INR-21700-P50B,120,3,360,31.95,254.83515114,6.48,6.351299999999999,29.640625,121,1.0,80.0,73.30175940492859,65.07381630706163,3471.857362953549,bus_current+motor_voltage,False,1253.734932280985,65.79744497764727,0.1335534867274264,0.8772125498590243,100.0,4.264648332257016,True,4.787260922828846,True,52.090192896557696,True,4.238504900750006,True,4.787260922828846,True,52.07229149254016,True,5.32666950868455,99.0786369756449,0.9213630243551023,18,72.62512275467203,2.3748772453279656,82,123.49092106795007,1.5090789320499312,40,295.194680798267,545.9658440997508,645.9658440997508,97.75907487178104,2.2409251282189615,82,72.62512275467203,2.3748772453279656,82,122.30009509259136,2.699904907408637,82,292.68429271904444,543.4554560205283,643.4554560205283,250.77116330148388,24.22883669851612,38,True,True,True,0.5194025060699429,41.4537155028929,41.4537155028929,0.8772125498590243,100.0,645.9658440997508,587.4195596026437,15,33,32,32,10,643.4554560205283,584.9091715234213,82,37,36,36,24,2.510388079222537,2.51038807922248,2.51038807922248
molicel_p30b_120s5p,molicel_p30b,Molicel,INR-18650-P30B,120,5,600,35.25,258.13515114,6.48,6.3513,30.859375,121,1.0,80.0,65.96099949545007,58.75384294089413,3471.857362953549,bus_current+motor_voltage,False,1252.0949273929896,65.71137564305145,0.1361400870158377,0.8616730573695738,100.0,4.294776235253918,True,4.794122557393391,True,52.19628432102904,True,4.246584197580861,True,4.794122557393391,True,52.16040289085096,True,5.429833905399665,97.0752996650385,2.9247003349615,37,72.06379470665547,2.9362052933445284,107,122.71789397540319,2.282106024596814,84,291.8569883470972,543.6515402192184,643.6515402192184,97.21826057589075,2.7817394241092472,107,72.06379470665547,2.9362052933445284,107,121.65964803556075,3.3403519644392503,107,290.941703318107,542.7362551902282,642.7362551902282,251.79455187212127,23.205448127878725,36,True,True,True,0.5102014847856797,39.78872036355731,39.78872036355731,0.8616730573695738,100.0,643.6515402192184,583.4402605827757,47,37,37,37,38,642.7362551902282,582.5249755537856,107,39,39,39,38,0.9152850289901835,0.9152850289901835,0.9152850289901835
reliance_rs50_115s3p,reliance_rs50,Reliance,INR21700-RS50,115,3,345,28.893750000000004,251.77890114,6.21,6.086662499999999,29.234375,121,1.0,80.0,53.21423465481861,47.24851572043036,3471.857362953549,bus_current+motor_voltage,False,1252.7516960033363,65.74584361182991,0.1321241381927865,0.8873983701878043,100.0,4.346775558644929,True,4.780858714645712,True,52.099952270640415,True,4.2310204118791805,True,4.780858714645712,True,51.99011480937267,True,5.269661133663325,93.6829635496717,6.3170364503283025,75,73.15104770009442,1.8489522999055765,66,123.41967864814605,1.5803213518539536,44,290.2536898979122,541.6380862743362,641.6380862743362,98.26191666293279,1.7380833370672093,66,73.15104770009442,1.8489522999055765,66,122.89936146736662,2.1006385326333827,66,294.31232583039383,545.6967222068179,645.6967222068179,251.384396376424,23.615603623575993,37,True,True,True,0.5254335878254385,42.54508585163999,42.54508585163999,0.8873983701878043,100.0,641.6380862743362,584.1831721259762,68,40,40,40,33,645.6967222068179,588.2418080584579,66,35,31,31,11,-4.05863593248165,-4.058635932481707,-4.058635932481707
ampace_jp50_115s3p,ampace_jp50,Ampace,JP50P1 (JP50),115,3,345,31.05,253.93515114,6.1755,6.086662499999999,29.1328125,121,1.0,80.0,53.21423465481861,47.24851572043036,3471.857362953549,bus_current+motor_voltage,False,1254.9109131663056,65.85916180119933,0.1321929726352771,0.8854102164601881,100.0,4.352855689362547,True,4.785380443237711,True,52.15908197253305,True,4.236301072709782,True,4.785380443237711,True,52.04815089969098,True,5.2724065380323655,93.2916000024273,6.708399997572698,78,72.77938039104687,2.220619608953129,76,122.9886080389263,2.0113919610736986,66,289.05958843240046,539.0985680569987,639.0985680569987,97.9069534359195,2.0930465640804954,76,72.77938039104687,2.220619608953129,76,122.47594198768631,2.524058012313688,76,293.1622758146527,543.2012554392509,643.2012554392509,250.03897962459823,24.961020375401773,39,True,True,True,0.5242563907724072,42.3320630457163,42.3320630457163,0.8854102164601881,100.0,639.0985680569987,581.430631102715,84,43,43,43,46,643.2012554392509,585.5333184849671,76,38,37,37,22,-4.102687382252213,-4.102687382252157,-4.102687382252157
tenpower_30xg_115s5p,tenpower_30xg,Tenpower,INR18650-30XG,115,5,575,34.5,257.38515114,6.21,6.086662499999999,29.84375,121,1.0,80.0,79.99999954559658,71.07521304613276,3471.857362953549,terminal_power_limit+motor_voltage,True,1255.0619475928356,65.86708826086276,0.1339859048831915,0.8734569759100802,100.0,4.257150047739106,True,4.79256763383455,True,52.148233862743865,True,4.244748073718791,True,4.79256763383455,True,52.14043219865137,True,5.343916146430643,99.58163777389431,0.4183622261056854,6,72.190786708391,2.809213291608998,101,123.06762030482955,1.9323796951704537,60,294.84004478711483,544.7850874963285,644.7850874963285,97.34098679174653,2.6590132082534694,101,72.190786708391,2.809213291608998,101,121.80461742902158,3.195382570978424,101,291.3363909291591,541.2814336383728,641.2814336383728,249.9450427092137,25.05495729078629,40,True,True,True,0.5171788095198583,41.05132061292774,41.05132061292774,0.8734569759100802,100.0,644.7850874963285,585.8364081092562,18,36,35,35,20,641.2814336383728,582.3327542513006,101,41,41,41,39,3.503653857955726,3.503653857955669,3.503653857955669
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,115,3,345,32.34375,255.22890114,6.21,6.086662499999999,29.03125,121,1.0,80.0,53.21423465481861,47.24851572043036,3471.857362953549,bus_current+motor_voltage,False,1256.364605573639,65.93545324345175,0.132140195480723,0.8847389675540615,100.0,4.3565031247564985,True,4.788082385344735,True,52.19443011083736,True,4.239468945085673,True,4.788082385344735,True,52.08283796244132,True,5.270301565209813,93.05734749403825,6.942652505961746,80,72.55779438841218,2.4422056115878235,84,122.73137755501973,2.2686224449802666,82,288.34651943747014,537.4823023754033,637.4823023754033,97.69443508917104,2.305564910828963,84,72.55779438841218,2.4422056115878235,84,122.2233227920055,2.7766772079944957,84,292.4755522695887,541.6113352075218,641.6113352075218,249.13578293793316,25.864217062066842,41,True,True,True,0.5238589405032621,42.260141381173916,42.260141381173916,0.8847389675540615,100.0,637.4823023754033,579.7424437565771,88,47,47,47,53,641.6113352075218,583.8714765886957,84,40,40,40,30,-4.1290328321185825,-4.1290328321185825,-4.1290328321185825
ampace_jp30_115s5p,ampace_jp30,Ampace,JP30P1 (JP30),115,5,575,35.9375,258.82265114,6.348,6.086662499999999,29.7421875,121,1.0,80.0,78.93152156929165,70.17190970044135,3471.857362953549,bus_current+motor_voltage,False,1256.6004424729954,65.94783023400178,0.1340079846352271,0.8722438369946042,100.0,4.262482059279871,True,4.795545604167593,True,52.187768583558224,True,4.248267165597168,True,4.795545604167593,True,52.17868173350217,True,5.344796778938332,99.22377337165231,0.7762266283476862,12,71.94768144167365,3.0523185583263484,109,122.77982723478969,2.2201727652103074,78,293.9512820481157,542.9407336769787,642.9407336769787,97.10586445305314,2.894135546946856,109,71.94768144167365,3.0523185583263484,109,121.5270572260351,3.4729427739649026,109,290.5806031207619,539.5700547496249,639.5700547496249,248.98945162886298,26.01054837113702,42,True,True,True,0.5164605031150873,40.92133757783327,40.92133757783327,0.8722438369946042,100.0,642.9407336769787,583.8620712548119,32,39,39,39,36,639.5700547496249,580.4913923274581,109,43,43,43,50,3.370678927353765,3.370678927353765,3.370678927353765
molicel_p30b_115s5p,molicel_p30b,Molicel,INR-18650-P30B,115,5,575,33.78125,256.66640114,6.21,6.086662499999999,28.015625,121,1.0,80.0,63.212623667110094,56.28606757093525,3471.857362953549,bus_current+motor_voltage,False,1261.7026602192705,66.21560046420008,0.1303757466114924,0.8929187990009633,100.0,4.302282060111452,True,4.7910750159651165,True,52.167327876151965,True,4.242988458913854,True,4.7910750159651165,True,52.12126358730879,True,5.199927992631016,96.58057000680843,3.419429993191571,42,72.31280647878131,2.6871935212186884,97,122.92857093815049,2.071429061849514,71,291.8219474237402,537.6589856551507,637.6589856551507,97.45869882595143,2.54130117404857,97,72.31280647878131,2.6871935212186884,97,121.94386892098815,3.0561310790118483,97,291.7153742257209,537.5524124571314,637.5524124571314,245.83703823141053,29.16296176858947,43,True,True,True,0.5287022649101384,43.13657795778164,43.13657795778164,0.8929187990009633,100.0,637.6589856551507,580.7955636129323,49,46,46,46,49,637.5524124571314,580.688990414913,97,47,47,47,48,0.10657319801930498,0.10657319801930498,0.10657319801930498
