candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,pack_mass_kg,vehicle_mass_kg,simulation_mode,simulation_mode_short,event_slug,event_name,raw_simulated_time_s,cohort_tmin_s,tmax_s,points,maximum_points,point_loss_vs_event_max,is_cohort_fastest,time_rank
ampace_jp30_130s4p,ampace_jp30,Ampace,JP30P1 (JP30),130,4,32.5,255.38515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.7884081536125365,4.758553193051323,5.948191491314154,72.5311035013131,75.0,2.4688964986869024,False,87
ampace_jp30_130s4p,ampace_jp30,Ampace,JP30P1 (JP30),130,4,32.5,255.38515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.08702052192766,51.70409358243788,74.97093569453492,122.19288474818858,125.0,2.8071152518114246,False,87
ampace_jp30_130s4p,ampace_jp30,Ampace,JP30P1 (JP30),130,4,32.5,255.38515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1281.2522908097658,1216.0261253241367,1763.2378817199983,233.99066846442358,275.0,41.00933153557642,False,61
molicel_p30b_130s4p,molicel_p30b,Molicel,INR-18650-P30B,130,4,30.55,253.43515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.324901702313785,4.250933535449968,6.376400303174952,95.10003203190816,100.0,4.899967968091843,False,62
molicel_p30b_130s4p,molicel_p30b,Molicel,INR-18650-P30B,130,4,30.55,253.43515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.784334003190475,4.758553193051323,5.948191491314154,72.8652997060288,75.0,2.134700293971207,False,73
molicel_p30b_130s4p,molicel_p30b,Molicel,INR-18650-P30B,130,4,30.55,253.43515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.11286175719434,51.88432241379922,75.23226750000886,123.32548172670012,125.0,1.6745182732998813,False,49
molicel_p30b_130s4p,molicel_p30b,Molicel,INR-18650-P30B,130,4,30.55,253.43515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.235076713153367,4.205352467457964,6.308028701186947,97.98917541085297,100.0,2.0108245891470347,False,73
molicel_p30b_130s4p,molicel_p30b,Molicel,INR-18650-P30B,130,4,30.55,253.43515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.784334003190475,4.758553193051323,5.948191491314154,72.8652997060288,75.0,2.134700293971207,False,73
molicel_p30b_130s4p,molicel_p30b,Molicel,INR-18650-P30B,130,4,30.55,253.43515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.03471859808917,51.70409358243788,74.97093569453492,122.57385731660023,125.0,2.4261426833997746,False,73
molicel_p30b_130s4p,molicel_p30b,Molicel,INR-18650-P30B,130,4,30.55,253.43515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1286.2915831395203,1216.0261253241367,1763.2378817199983,230.9954129772944,275.0,44.00458702270561,False,63
tenpower_30xg_125s4p,tenpower_30xg,Tenpower,INR18650-30XG,125,4,30.0,252.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.253906410565274,4.250933535449968,6.376400303174952,99.79977727802854,100.0,0.20022272197145696,False,3
tenpower_30xg_125s4p,tenpower_30xg,Tenpower,INR18650-30XG,125,4,30.0,252.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.783181478816006,4.758553193051323,5.948191491314154,72.95999447548233,75.0,2.0400055245176674,False,70
tenpower_30xg_125s4p,tenpower_30xg,Tenpower,INR18650-30XG,125,4,30.0,252.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.03330162745829,51.88432241379922,75.23226750000886,123.90675340657596,125.0,1.0932465934240412,False,27
tenpower_30xg_125s4p,tenpower_30xg,Tenpower,INR18650-30XG,125,4,30.0,252.88515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.233729833448731,4.205352467457964,6.308028701186947,98.07968016945195,100.0,1.9203198305480527,False,70
tenpower_30xg_125s4p,tenpower_30xg,Tenpower,INR18650-30XG,125,4,30.0,252.88515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.783181478816006,4.758553193051323,5.948191491314154,72.95999447548233,75.0,2.0400055245176674,False,70
tenpower_30xg_125s4p,tenpower_30xg,Tenpower,INR18650-30XG,125,4,30.0,252.88515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.019925457236255,51.70409358243788,74.97093569453492,122.68175105082918,125.0,2.3182489491708225,False,70
tenpower_30xg_125s4p,tenpower_30xg,Tenpower,INR18650-30XG,125,4,30.0,252.88515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1289.8671336692155,1216.0261253241367,1763.2378817199983,228.88437076383667,275.0,46.11562923616333,False,64
tenpower_60xg_125s2p,tenpower_60xg,Tenpower,INR21700-60XG,125,2,23.75,246.63515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.514273619692571,4.250933535449968,6.376400303174952,83.28702677516391,100.0,16.71297322483609,False,116
tenpower_60xg_125s2p,tenpower_60xg,Tenpower,INR21700-60XG,125,2,23.75,246.63515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.769974697141824,4.758553193051323,5.948191491314154,74.05000679352578,75.0,0.9499932064742183,False,39
tenpower_60xg_125s2p,tenpower_60xg,Tenpower,INR21700-60XG,125,2,23.75,246.63515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.27504717480609,51.88432241379922,75.23226750000886,122.14602384934763,125.0,2.8539761506523718,False,115
tenpower_60xg_125s2p,tenpower_60xg,Tenpower,INR21700-60XG,125,2,23.75,246.63515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.218416302784107,4.205352467457964,6.308028701186947,99.11275024741644,100.0,0.887249752583557,False,39
tenpower_60xg_125s2p,tenpower_60xg,Tenpower,INR21700-60XG,125,2,23.75,246.63515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.769974697141824,4.758553193051323,5.948191491314154,74.05000679352578,75.0,0.9499932064742183,False,39
tenpower_60xg_125s2p,tenpower_60xg,Tenpower,INR21700-60XG,125,2,23.75,246.63515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.850491711649866,51.70409358243788,74.97093569453492,123.92190635372087,125.0,1.0780936462791288,False,39
tenpower_60xg_125s2p,tenpower_60xg,Tenpower,INR21700-60XG,125,2,23.75,246.63515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1294.2716372502414,1216.0261253241367,1763.2378817199983,226.29993966083086,275.0,48.70006033916914,False,66
ampace_jp30_125s4p,ampace_jp30,Ampace,JP30P1 (JP30),125,4,31.25,254.13515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.274844626818109,4.250933535449968,6.376400303174952,98.39747914251764,100.0,1.6025208574823608,False,28
ampace_jp30_125s4p,ampace_jp30,Ampace,JP30P1 (JP30),125,4,31.25,254.13515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.785798672232065,4.758553193051323,5.948191491314154,72.74505692093776,75.0,2.254943079062244,False,78
ampace_jp30_125s4p,ampace_jp30,Ampace,JP30P1 (JP30),125,4,31.25,254.13515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.080935346541125,51.88432241379922,75.23226750000886,123.55852490002806,125.0,1.4414750999719388,False,36
ampace_jp30_125s4p,ampace_jp30,Ampace,JP30P1 (JP30),125,4,31.25,254.13515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.236790846488367,4.205352467457964,6.308028701186947,97.8740759413046,100.0,2.1259240586954036,False,78
ampace_jp30_125s4p,ampace_jp30,Ampace,JP30P1 (JP30),125,4,31.25,254.13515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.785798672232065,4.758553193051323,5.948191491314154,72.74505692093776,75.0,2.254943079062244,False,78
ampace_jp30_125s4p,ampace_jp30,Ampace,JP30P1 (JP30),125,4,31.25,254.13515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.05351957969854,51.70409358243788,74.97093569453492,122.43682090347258,125.0,2.5631790965274206,False,78
ampace_jp30_125s4p,ampace_jp30,Ampace,JP30P1 (JP30),125,4,31.25,254.13515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1291.8590868569304,1216.0261253241367,1763.2378817199983,227.71336937715265,275.0,47.286630622847355,False,65
molicel_p30b_125s4p,molicel_p30b,Molicel,INR-18650-P30B,125,4,29.375,252.26015114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.335763041344239,4.250933535449968,6.376400303174952,94.3946075449793,100.0,5.605392455020706,False,69
molicel_p30b_125s4p,molicel_p30b,Molicel,INR-18650-P30B,125,4,29.375,252.26015114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.781869945263322,4.758553193051323,5.948191491314154,73.0678372057983,75.0,1.9321627942017017,False,68
molicel_p30b_125s4p,molicel_p30b,Molicel,INR-18650-P30B,125,4,29.375,252.26015114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.09751872277353,51.88432241379922,75.23226750000886,123.43744079745507,125.0,1.5625592025449322,False,42
molicel_p30b_125s4p,molicel_p30b,Molicel,INR-18650-P30B,125,4,29.375,252.26015114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.23219908051515,4.205352467457964,6.308028701186947,98.18261038893581,100.0,1.8173896110641863,False,68
molicel_p30b_125s4p,molicel_p30b,Molicel,INR-18650-P30B,125,4,29.375,252.26015114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.781869945263322,4.758553193051323,5.948191491314154,73.0678372057983,75.0,1.9321627942017017,False,68
molicel_p30b_125s4p,molicel_p30b,Molicel,INR-18650-P30B,125,4,29.375,252.26015114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.00309254455314,51.70409358243788,74.97093569453492,122.80459651952687,125.0,2.195403480473132,False,68
molicel_p30b_125s4p,molicel_p30b,Molicel,INR-18650-P30B,125,4,29.375,252.26015114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1297.0874309467754,1216.0261253241367,1763.2378817199983,224.65691322963505,275.0,50.34308677036495,False,67
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,28.8,251.68515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.258063676895663,4.250933535449968,6.376400303174952,99.52025482021891,100.0,0.47974517978109077,False,7
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,28.8,251.68515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.780661584185713,4.758553193051323,5.948191491314154,73.1672749999779,75.0,1.8327250000220943,False,65
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,28.8,251.68515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.00637505345303,51.88432241379922,75.23226750000886,124.10388358747852,125.0,0.8961164125214793,False,24
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,28.8,251.68515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.230790796921887,4.205352467457964,6.308028701186947,98.27737136123196,100.0,1.7226286387680432,False,65
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,28.8,251.68515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.780661584185713,4.758553193051323,5.948191491314154,73.1672749999779,75.0,1.8327250000220943,False,65
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,28.8,251.68515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.98758499562149,51.70409358243788,74.97093569453492,122.91783997513264,125.0,2.0821600248673633,False,65
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,28.8,251.68515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1300.73875817613,1216.0261253241367,1763.2378817199983,222.5369426868259,275.0,52.46305731317409,False,68
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,30.0,252.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.28119725870837,4.250933535449968,6.376400303174952,97.97473552616727,100.0,2.025264473832735,False,31
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,30.0,252.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.783181478816006,4.758553193051323,5.948191491314154,72.95999447548233,75.0,2.0400055245176674,False,70
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,30.0,252.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.05520595570255,51.88432241379922,75.23226750000886,123.74654165286985,125.0,1.2534583471301488,False,29
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,30.0,252.88515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.233729833448731,4.205352467457964,6.308028701186947,98.07968016945195,100.0,1.9203198305480527,False,70
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,30.0,252.88515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.783181478816006,4.758553193051323,5.948191491314154,72.95999447548233,75.0,2.0400055245176674,False,70
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,30.0,252.88515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.019925457236255,51.70409358243788,74.97093569453492,122.68175105082918,125.0,2.3182489491708225,False,70
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,30.0,252.88515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1302.3124816039146,1216.0261253241367,1763.2378817199983,221.62690049302523,275.0,53.37309950697477,False,69
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,22.8,245.68515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.538728515467559,4.250933535449968,6.376400303174952,81.83340080948949,100.0,18.16659919051051,False,120
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,22.8,245.68515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.767948885394424,4.758553193051323,5.948191491314154,74.21800745403563,75.0,0.7819925459643713,False,31
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,22.8,245.68515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.31009193549089,51.88432241379922,75.23226750000886,121.89212942122609,125.0,3.1078705787739125,False,121
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,22.8,245.68515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.21608698386188,4.205352467457964,6.308028701186947,99.27054660838505,100.0,0.7294533916149533,False,31
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,22.8,245.68515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.767948885394424,4.758553193051323,5.948191491314154,74.21800745403563,75.0,0.7819925459643713,False,31
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,22.8,245.68515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.82451688873989,51.70409358243788,74.97093569453492,124.1127436353138,125.0,0.8872563646861948,False,31
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,22.8,245.68515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1305.3597152790214,1216.0261253241367,1763.2378817199983,219.87100464066557,275.0,55.128995359334425,False,70
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,28.2,251.08515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.348298318809328,4.250933535449968,6.376400303174952,93.58484437192548,100.0,6.4151556280745154,False,76
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,28.2,251.08515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.779398881463689,4.758553193051323,5.948191491314154,73.27126524343586,75.0,1.7287347565641369,False,63
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,28.2,251.08515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.08542662555422,51.88432241379922,75.23226750000886,123.52572405571674,125.0,1.4742759442832636,False,37
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,28.2,251.08515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.229321124218751,4.205352467457964,6.308028701186947,98.37633039434102,100.0,1.623669605658975,False,63
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,28.2,251.08515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.779398881463689,4.758553193051323,5.948191491314154,73.27126524343586,75.0,1.7287347565641369,False,63
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,28.2,251.08515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.971381365605225,51.70409358243788,74.97093569453492,123.03623874285532,125.0,1.9637612571446823,False,63
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,28.2,251.08515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1307.6695000800091,1216.0261253241367,1763.2378817199983,218.5454985683035,275.0,56.454501431696514,False,71
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,23.450000000000003,246.33515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.4308724985628185,4.250933535449968,6.376400303174952,88.36515540707771,100.0,11.634844592922292,False,96
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,23.450000000000003,246.33515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.769335508264447,4.758553193051323,5.948191491314154,74.10299163977922,75.0,0.8970083602207808,False,38
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,23.450000000000003,246.33515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.09859561749669,51.88432241379922,75.23226750000886,123.4295804782818,125.0,1.5704195217181933,False,43
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,23.450000000000003,246.33515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.217680811146199,4.205352467457964,6.308028701186947,99.16255624243902,100.0,0.8374437575609761,False,38
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,23.450000000000003,246.33515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.769335508264447,4.758553193051323,5.948191491314154,74.10299163977922,75.0,0.8970083602207808,False,38
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,23.450000000000003,246.33515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.842295419469735,51.70409358243788,74.97093569453492,123.98210394274233,125.0,1.0178960572576727,False,38
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,23.450000000000003,246.33515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1308.0647159613304,1216.0261253241367,1763.2378817199983,218.31916677470673,275.0,56.68083322529327,False,72
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,25.2,248.08515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.436313024369413,4.250933535449968,6.376400303174952,88.0280712195753,100.0,11.971928780424705,False,98
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,25.2,248.08515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.773057151426101,4.758553193051323,5.948191491314154,73.7947889729325,75.0,1.2052110270675058,False,49
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,25.2,248.08515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.1483920696635,51.88432241379922,75.23226750000886,123.06646776767055,125.0,1.9335322323294548,False,61
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,25.2,248.08515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.2219705882698175,4.205352467457964,6.308028701186947,98.87230583135184,100.0,1.127694168648162,False,49
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,25.2,248.08515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.773057151426101,4.758553193051323,5.948191491314154,73.7947889729325,75.0,1.2052110270675058,False,49
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,25.2,248.08515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.89002377416945,51.70409358243788,74.97093569453492,123.63183055792868,125.0,1.36816944207132,False,49
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,25.2,248.08515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1310.2333090686686,1216.0261253241367,1763.2378817199983,217.07968938555402,275.0,57.92031061444598,False,73
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,26.25,249.13515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.439576375431791,4.250933535449968,6.376400303174952,87.82627685968441,100.0,12.173723140315587,False,99
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,26.25,249.13515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.775282174005206,4.758553193051323,5.948191491314154,73.61087093850045,75.0,1.3891290614995455,False,55
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,26.25,249.13515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.178196703937374,51.88432241379922,75.23226750000886,122.84946573717153,125.0,2.1505342628284723,False,74
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,26.25,249.13515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.224543682909956,4.205352467457964,6.308028701186947,98.69849062059927,100.0,1.301509379400727,False,55
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,26.25,249.13515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.775282174005206,4.758553193051323,5.948191491314154,73.61087093850045,75.0,1.3891290614995455,False,55
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,26.25,249.13515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.91856408229543,51.70409358243788,74.97093569453492,123.4226839222196,125.0,1.5773160777803952,False,55
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,26.25,249.13515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1311.15112549299,1216.0261253241367,1763.2378817199983,216.55633864903956,275.0,58.44366135096044,False,74
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,27.6,250.48515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.263585319395072,4.250933535449968,6.376400303174952,99.14983849771143,100.0,0.8501615022885716,False,15
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,27.6,250.48515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.778134319933969,4.758553193051323,5.948191491314154,73.37549120613231,75.0,1.6245087938676903,False,61
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,27.6,250.48515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.98069282775252,51.88432241379922,75.23226750000886,124.29209415279557,125.0,0.7079058472044295,False,21
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,27.6,250.48515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.227851221668548,4.205352467457964,6.308028701186947,98.47537371979986,100.0,1.5246262802001382,False,61
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,27.6,250.48515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.778134319933969,4.758553193051323,5.948191491314154,73.37549120613231,75.0,1.6245087938676903,False,61
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,27.6,250.48515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.95515538820591,51.70409358243788,74.97093569453492,123.1548748059205,125.0,1.8451251940795004,False,61
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,27.6,250.48515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1312.703331886886,1216.0261253241367,1763.2378817199983,215.67291599673848,275.0,59.32708400326152,False,75
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,24.85,247.73515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.310379474798774,4.250933535449968,6.376400303174952,96.04877906388326,100.0,3.9512209361167407,False,49
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,24.85,247.73515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.772314159220919,4.758553193051323,5.948191491314154,73.85626123045316,75.0,1.143738769546843,False,48
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,24.85,247.73515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.95794469881383,51.88432241379922,75.23226750000886,124.45895776559865,125.0,0.5410422344013455,False,15
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,24.85,247.73515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.221112751188299,4.205352467457964,6.308028701186947,98.93030071573672,100.0,1.0696992842632795,False,48
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,24.85,247.73515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.772314159220919,4.758553193051323,5.948191491314154,73.85626123045316,75.0,1.143738769546843,False,48
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,24.85,247.73515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.8804942383736,51.70409358243788,74.97093569453492,123.701715327756,125.0,1.2982846722439945,False,48
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,24.85,247.73515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1317.859145975112,1216.0261253241367,1763.2378817199983,212.7534725354133,275.0,62.246527464586705,False,78
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,21.85,244.73515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.5656911485349045,4.250933535449968,6.376400303174952,80.24876120283088,100.0,19.751238797169123,False,124
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,21.85,244.73515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.765918024549452,4.758553193051323,5.948191491314154,74.38664191600611,75.0,0.6133580839938872,False,23
