candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,pack_aware_curve_points,pack_aware_full_soc,pack_aware_terminal_power_limit_kw,pack_aware_maximum_achievable_terminal_power_kw,pack_aware_maximum_achievable_wheel_power_kw,pack_aware_maximum_tractive_force_n,pack_aware_active_limiter_at_peak_terminal_power,pack_aware_reaches_79p9kw_terminal,raw_endurance_time_s,projected_endurance_time_s,endurance_points,projected_average_lap_s,projected_terminal_energy_kwh_per_lap,efficiency_factor,efficiency_points,pack_aware_acceleration_raw_time_s,pack_aware_acceleration_projected_time_s,pack_aware_acceleration_points,pack_aware_acceleration_converged,pack_aware_skidpad_raw_time_s,pack_aware_skidpad_projected_time_s,pack_aware_skidpad_points,pack_aware_skidpad_converged,pack_aware_autocross_raw_time_s,pack_aware_autocross_projected_time_s,pack_aware_autocross_points,pack_aware_autocross_converged,pack_aware_nonenergy_points,pack_aware_performance_points_excluding_efficiency,pack_aware_full_dynamic_points,mass_isolated_acceleration_raw_time_s,mass_isolated_acceleration_projected_time_s,mass_isolated_acceleration_points,mass_isolated_acceleration_converged,mass_isolated_skidpad_raw_time_s,mass_isolated_skidpad_projected_time_s,mass_isolated_skidpad_points,mass_isolated_skidpad_converged,mass_isolated_autocross_raw_time_s,mass_isolated_autocross_projected_time_s,mass_isolated_autocross_points,mass_isolated_autocross_converged,mass_isolated_sprint_nonenergy_points,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency,mass_isolated_sprint_hybrid_full_dynamic_points,pack_aware_minus_mass_isolated_nonenergy_points,pack_aware_minus_mass_isolated_full_dynamic_points,mass_isolated_acceleration_raw_time_s_delta_vs_lightest_s,mass_isolated_skidpad_raw_time_s_delta_vs_lightest_s,mass_isolated_autocross_raw_time_s_delta_vs_lightest_s,pack_aware_nonenergy_points_rank,pack_aware_performance_points_excluding_efficiency_rank,pack_aware_full_dynamic_points_rank,mass_isolated_sprint_nonenergy_points_rank,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency_rank,mass_isolated_sprint_hybrid_full_dynamic_points_rank
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,115,3,345,32.34375,255.22890114,6.21,6.086662499999999,22.5703125,121,1.0,80.0,53.214234654818604,47.248515720430355,3471.8573629535495,bus_current+motor_voltage,False,1289.462223115405,1330.9378831396366,263.70784575833704,66.11884381290226,0.13128555123826735,0.888028520257926,100.0,4.3565031247564985,3.7593905397357528,95.24526929422194,True,4.788082385344735,4.76994050909494,75.0,True,52.19443011083736,43.882222098090914,125.0,True,295.24526929422194,558.953115052559,658.953115052559,4.239468945085673,3.684566285583242,100.0,True,4.788082385344735,4.76994050909494,75.0,True,52.08283796244132,43.80622281821384,125.0,True,300.0,563.707845758337,663.707845758337,-4.754730705778059,-4.754730705778002,0.034116477627708974,0.029529192293411555,0.3787443800034396,80.0,45.0,41.0,1.0,41.0,36.0
ampace_jp30_115s5p,ampace_jp30,Ampace,JP30P1 (JP30),115,5,575,35.9375,258.82265114,6.348,6.086662499999999,22.8515625,121,1.0,80.0,78.93152156929165,70.17190970044135,3471.8573629535495,bus_current+motor_voltage,False,1290.710593395371,1332.226407353846,262.939637277103,66.1828556141649,0.13256174129693163,0.8786287189237986,100.0,4.262482059279871,3.678256223067849,100.0,True,4.795545604167593,4.777375450043397,75.0,True,52.187768583558224,43.87662145030236,125.0,True,300.0,562.939637277103,662.939637277103,4.248267165597168,3.6922129099811776,100.0,True,4.795545604167593,4.777375450043397,75.0,True,52.17868173350217,43.88683581387774,125.0,True,300.0,562.939637277103,662.939637277103,0.0,0.0,0.0429146981392039,0.03699241111626961,0.47458815106428887,1.0,39.0,32.0,1.0,42.0,37.0
molicel_p30b_115s5p,molicel_p30b,Molicel,INR-18650-P30B,115,5,575,33.78125,256.66640114,6.21,6.086662499999999,22.078125,121,1.0,80.0,63.212623667110094,56.28606757093525,3471.8573629535495,bus_current+motor_voltage,False,1293.8846752795284,1335.5025838467143,260.99308147900445,66.34561076944267,0.1300374356622188,0.893487546235801,100.0,4.302282060111452,3.7126011419908855,98.79606588226392,True,4.7910750159651165,4.7729218007428456,75.0,True,52.167327876151965,43.85943602150586,125.0,True,298.7960658822639,559.7891473612683,659.7891473612683,4.242988458913854,3.6876251314342046,100.0,True,4.7910750159651165,4.7729218007428456,75.0,True,52.12126358730879,43.83854213011631,125.0,True,300.0,560.9930814790044,660.9930814790044,-1.2039341177360825,-1.2039341177361393,0.037635991455889695,0.03252182291379313,0.41717000487091127,41.0,43.0,39.0,1.0,43.0,39.0
molicel_p50b_115s3p,molicel_p50b,Molicel,INR-21700-P50B,115,3,345,30.61875,253.50390114,6.21,6.086662499999999,21.65625,121,1.0,80.0,70.2475184675531,62.30675915022807,3471.8573629535495,bus_current+motor_voltage,False,1294.0514038600268,1335.6746752659194,260.89109651901407,66.35415999312328,0.12854223557304012,0.9037641130987629,100.0,4.269774614451346,3.68454924344154,100.0,True,4.7844779624167355,4.766349743199014,75.0,True,52.06111690625615,43.77013964715472,125.0,True,300.0,560.8910965190141,660.8910965190141,4.235245061022688,3.680895264279801,100.0,True,4.7844779624167355,4.766349743199014,75.0,True,52.036566441054234,43.76730442099666,125.0,True,300.0,560.8910965190141,660.8910965190141,0.0,0.0,0.029892593564723846,0.025924769365412104,0.3324728586163559,1.0,41.0,36.0,1.0,44.0,40.0
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,560,33.6,256.48515114,6.048,5.92788,21.65625,121,1.0,80.0,79.99999949272333,71.4281374128997,3471.8573629535495,terminal_power_limit+motor_voltage,True,1296.8719321633453,1338.5859260975135,259.1698026677245,66.49878623111141,0.12900279665746686,0.8985789750300479,100.0,4.254059453451978,3.670988039443838,100.0,True,4.790698229904752,4.772546442311651,75.0,True,52.12361158308309,43.82268175332667,125.0,True,300.0,559.1698026677245,659.1698026677245,4.242544733098981,3.687239484741494,100.0,True,4.790698229904752,4.772546442311651,75.0,True,52.116425228840534,43.83447264739557,125.0,True,300.0,559.1698026677245,659.1698026677245,0.0,0.0,0.03719226564101685,0.03214503685342862,0.41233164640265585,1.0,44.0,40.0,1.0,45.0,43.0
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,280,26.6,249.48515114,6.048,5.92788,20.7421875,121,1.0,80.0,42.22544982601894,37.257404128752725,3471.8573629535495,bus_current+motor_voltage,False,1297.424973819163,1339.1567563843473,258.8331735534663,66.5271441575458,0.12520160581810022,0.925465677583606,100.0,4.453513992967114,3.8431048697290144,89.10801380751437,True,4.776022541551842,4.757926359627263,75.0,True,52.21164315160709,43.89669388131447,125.0,True,289.10801380751434,547.9411873609806,647.9411873609806,4.225401313694404,3.6723399617172863,100.0,True,4.776022541551842,4.757926359627263,75.0,True,51.92806195441586,43.6760426560006,125.0,True,300.0,558.8331735534663,658.8331735534663,-10.89198619248566,-10.89198619248566,0.0200488462364401,0.0174693485005184,0.22396837197798192,102.0,58.0,58.0,1.0,46.0,44.0
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,110,3,330,27.637500000000003,250.52265114,5.94,5.822025,20.7421875,121,1.0,80.0,50.90057133335909,45.17440220110661,3471.8573629535495,bus_current+motor_voltage,False,1298.0479238074204,1339.7997436109679,258.45433569200543,66.55908672417434,0.12522743775624087,0.9248307210277393,100.0,4.361557867703205,3.763752467701937,94.91874607569981,True,4.778213409800069,4.760108926752527,75.0,True,52.08991954172627,43.7943553277173,125.0,True,294.9187460756998,553.3730817677052,653.3730817677052,4.227943098123168,3.6745490528399607,100.0,True,4.778213409800069,4.760108926752527,75.0,True,51.956170172268024,43.699684126059175,125.0,True,300.0,558.4543356920054,658.4543356920054,-5.081253924300199,-5.081253924300199,0.022590630665203726,0.019660216748745185,0.25207658983014625,83.0,52.0,52.0,1.0,47.0,45.0
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),140,4,560,35.0,257.88515114,6.1824,5.92788,21.5859375,121,1.0,80.0,76.87243735126569,68.5500680597605,3471.8573629535495,bus_current+motor_voltage,False,1298.5482516350037,1340.3161645248827,258.15033189058136,66.58474168086417,0.12896782841739107,0.8976623086548784,100.0,4.2631850550657475,3.6788628645945995,100.0,True,4.7936045417676985,4.775441742260867,75.0,True,52.16498188903565,43.857463643850636,125.0,True,300.0,558.1503318905814,658.1503318905814,4.245972178465413,3.690218312940595,100.0,True,4.7936045417676985,4.775441742260867,75.0,True,52.15374948176763,43.865865609150596,125.0,True,300.0,558.1503318905814,658.1503318905814,0.0,0.0,0.04061971100744888,0.03505134871637505,0.44965589932975547,1.0,46.0,43.0,1.0,48.0,47.0
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),110,3,330,29.7,252.58515114,5.907,5.822025,20.671875,121,1.0,80.0,50.90057133335909,45.17440220110661,3471.8573629535495,bus_current+motor_voltage,False,1300.34095530427,1342.1665306572888,257.062989426569,66.67666488092867,0.12520852104170144,0.9233393458328394,100.0,4.3674833749410045,3.7688658109533932,94.53693607814103,True,4.782552188926479,4.764431266396979,75.0,True,52.14684766870988,43.842217383239664,125.0,True,294.536936078141,551.59992550471,651.59992550471,4.232995099377788,3.6789397993552932,100.0,True,4.782552188926479,4.764431266396979,75.0,True,52.011848640877815,43.74651458878965,125.0,True,300.0,557.062989426569,657.062989426569,-5.463063921858975,-5.463063921858975,0.0276426319198233,0.023998995875155416,0.30775505843993756,86.0,55.0,55.0,1.0,49.0,49.0
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,330,30.9375,253.82265114,5.94,5.822025,20.671875,121,1.0,80.0,50.90057133335909,45.17440220110661,3471.8573629535495,bus_current+motor_voltage,False,1301.408564769025,1343.2684798695796,256.4168671894769,66.7314079375207,0.12534789902196944,0.9215560394737939,100.0,4.371038114775616,3.7719333297690043,94.30838323429897,True,4.785145102451285,4.767014355463368,75.0,True,52.180880921865324,43.87083068106697,125.0,True,294.30838323429896,550.7252504237758,650.7252504237758,4.236025562988584,3.681573606606782,100.0,True,4.785145102451285,4.767014355463368,75.0,True,52.04512995465423,43.774507085051546,125.0,True,300.0,556.4168671894769,656.4168671894769,-5.691616765701042,-5.691616765701042,0.03067309553062003,0.026591909399961366,0.34103637221635097,87.0,56.0,56.0,1.0,50.0,50.0
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,550,33.0,255.88515114,5.94,5.822025,20.8828125,121,1.0,80.0,79.99999999010521,70.78139765684563,3471.8573629535495,terminal_power_limit+motor_voltage,True,1301.6108176065254,1343.4772381864782,256.2945822457888,66.74177871344085,0.12635032655008904,0.9141026148141284,100.0,4.253919005230738,3.670866841386789,100.0,True,4.789449818480996,4.771302761075001,75.0,True,52.108509469818124,43.80998472249337,125.0,True,300.0,556.2945822457888,656.2945822457888,4.24107573607186,3.685962764239501,100.0,True,4.789449818480996,4.771302761075001,75.0,True,52.10039502904877,43.82098984708418,125.0,True,300.0,556.2945822457888,656.2945822457888,0.0,0.0,0.03572326861389552,0.030896625429672753,0.3963014466108916,1.0,47.0,45.0,1.0,51.0,51.0
molicel_p30b_140s4p,molicel_p30b,Molicel,INR-18650-P30B,140,4,560,32.9,255.78515114,6.048,5.92788,20.8828125,121,1.0,80.0,61.563598687449584,54.70931529783139,3471.8573629535495,bus_current+motor_voltage,False,1301.7923106310918,1343.664568949327,256.1848813278898,66.7510850030935,0.12643512100810086,0.913362209806854,100.0,4.307482212080979,3.7170885488765446,98.45164591118777,True,4.789241581985064,4.771095313579849,75.0,True,52.15104319585768,43.845744752994015,125.0,True,298.45164591118777,554.6365272390776,654.6365272390776,4.240830889010033,3.6857499651269663,100.0,True,4.789241581985064,4.771095313579849,75.0,True,52.097721304490925,43.8187410108395,125.0,True,300.0,556.1848813278898,656.1848813278898,-1.548354088812232,-1.5483540888121752,0.03547842155206826,0.030688388933740818,0.3936277220530471,45.0,49.0,49.0,1.0,52.0,52.0
ampace_jp30_110s5p,ampace_jp30,Ampace,JP30P1 (JP30),110,5,550,34.375,257.26015114,6.072,5.822025,20.8828125,121,1.0,80.0,75.49971629871892,67.06426267192802,3471.8573629535495,bus_current+motor_voltage,False,1302.7911354522632,1344.6955210542326,255.58170261812256,66.80230103809133,0.12650575294248353,0.9121523862428931,100.0,4.265512920580246,3.680871667375723,100.0,True,4.792308223422447,4.774150335620366,75.0,True,52.1511303211926,43.845818003210354,125.0,True,300.0,555.5817026181226,655.5817026181226,4.244442034144069,3.688888448693084,100.0,True,4.792308223422447,4.774150335620366,75.0,True,52.13710064343162,43.851862479706355,125.0,True,300.0,555.5817026181226,655.5817026181226,0.0,0.0,0.03908956668610486,0.033755030371123596,0.4330070609937451,1.0,48.0,47.0,1.0,53.0,53.0
molicel_p30b_110s5p,molicel_p30b,Molicel,INR-18650-P30B,110,5,550,32.3125,255.19765114,5.94,5.822025,20.3203125,121,1.0,80.0,60.46424978442319,53.81760440493093,3471.8573629535495,bus_current+motor_voltage,False,1305.3705532990862,1347.3579060913755,254.02829200328912,66.93456402547086,0.12419962214283883,0.9272532903622409,100.0,4.311551732792083,3.720600291488559,98.18269016240735,True,4.788017217471963,4.769875588140952,75.0,True,52.14079674248789,43.83713009542354,125.0,True,298.18269016240737,552.2109821656965,652.2109821656965,4.239392436094171,3.684499790827818,100.0,True,4.788017217471963,4.769875588140952,75.0,True,52.08200127670818,43.80551909232086,125.0,True,300.0,554.0282920032892,654.0282920032892,-1.8173098375926315,-1.8173098375926884,0.03403996863620673,0.029464024420639667,0.3779076942703057,49.0,54.0,54.0,1.0,54.0,54.0
molicel_p50b_110s3p,molicel_p50b,Molicel,INR-21700-P50B,110,3,330,29.287499999999994,252.17265114,5.94,5.822025,19.8984375,121,1.0,80.0,67.1932790687109,59.539821799285185,3471.8573629535495,bus_current+motor_voltage,False,1306.143079287472,1348.1552804426522,253.56424528289648,66.97417629502932,0.1225494453288583,0.9391833089137814,100.0,4.276481961486742,3.690337265685413,100.0,True,4.7816861728091995,4.763568531584399,75.0,True,52.03347062192884,43.74689616338716,125.0,True,300.0,553.5642452828965,653.5642452828965,4.231984755067106,3.67806169867047,100.0,True,4.7816861728091995,4.763568531584399,75.0,True,52.00073402930352,43.73716622817396,125.0,True,300.0,553.5642452828965,653.5642452828965,0.0,0.0,0.026632287609142047,0.023132979757876093,0.29664044686564495,1.0,50.0,50.0,1.0,55.0,55.0
tenpower_30xg_135s4p,tenpower_30xg,Tenpower,INR18650-30XG,135,4,540,32.400000000000006,255.28515114,5.832,5.71617,20.25,121,1.0,80.0,79.99999996962386,71.42020614690306,3471.8573629535495,terminal_power_limit+motor_voltage,True,1306.2206407909848,1348.2353367183987,253.51768537656227,66.978153361472,0.12408394291847781,0.927513718570007,100.0,4.251158272812923,3.6684845014602314,100.0,True,4.788199675565711,4.770057354907381,75.0,True,52.091550597018795,43.795726629797784,125.0,True,300.0,553.5176853765622,653.5176853765622,4.239606660214734,3.684685975225536,100.0,True,4.788199675565711,4.770057354907381,75.0,True,52.08434385058205,43.807489401871976,125.0,True,300.0,553.5176853765622,653.5176853765622,0.0,0.0,0.03425419275676944,0.029646482514387174,0.38025026814417373,1.0,51.0,51.0,1.0,56.0,56.0
tenpower_60xg_135s2p,tenpower_60xg,Tenpower,INR21700-60XG,135,2,270,25.65,248.53515114,5.832,5.71617,19.40625,121,1.0,80.0,40.717402799155224,35.91231496576389,3471.8573629535495,bus_current+motor_voltage,False,1307.4540015485031,1349.5083686276182,252.77804546170427,67.04139553005162,0.1204518340681633,0.9545806649714947,100.0,4.471878038643241,3.8589518960271914,87.97621233383124,True,4.774011455909234,4.755922893917631,75.0,True,52.22616477511524,43.90890286810973,125.0,True,287.97621233383126,540.7542577955355,640.7542577955355,4.223073376092877,3.670316727082799,100.0,True,4.774011455909234,4.755922893917631,75.0,True,51.90226411693299,43.654344417939576,125.0,True,300.0,552.7780454617043,652.7780454617043,-12.023787666168744,-12.0237876661688,0.017720908634912824,0.015458262857910299,0.19817053449511235,106.0,62.0,62.0,1.0,57.0,57.0
ampace_jp30_135s4p,ampace_jp30,Ampace,JP30P1 (JP30),135,4,540,33.75,256.63515114,5.961600000000001,5.71617,20.1796875,121,1.0,80.0,74.12699333348714,66.08527449307071,3471.8573629535495,bus_current+motor_voltage,False,1307.9994524726662,1350.0713640262798,252.45138627557478,67.06936423189946,0.12398743352497166,0.9269733245432088,100.0,4.265990488865182,3.6812837790260646,100.0,True,4.791010064006394,4.772857094884817,75.0,True,52.135984110462985,43.833083897640655,125.0,True,300.0,552.4513862755748,652.4513862755748,4.2429119553458285,3.6875586413923798,100.0,True,4.791010064006394,4.772857094884817,75.0,True,52.12042952209785,43.83784060831172,125.0,True,300.0,552.4513862755748,652.4513862755748,0.0,0.0,0.03755948788786423,0.03245687095507055,0.41633593965997306,1.0,53.0,53.0,1.0,58.0,58.0
molicel_p30b_135s4p,molicel_p30b,Molicel,INR-18650-P30B,135,4,540,31.725,254.61015114,5.832,5.71617,19.6171875,121,1.0,80.0,59.364897955579494,52.73993794468134,3471.8573629535495,bus_current+motor_voltage,False,1310.9336981011977,1353.0999899103433,250.69879215162652,67.21982147286677,0.12187746703182868,0.9409105155511013,100.0,4.315527459705036,3.7240310959014367,97.92042311776481,True,4.786791175931363,4.768654192028754,75.0,True,52.1308608399582,43.828776532014054,125.0,True,297.9204231177648,548.6192152693914,648.6192152693914,4.237953980156762,3.683249613902612,100.0,True,4.786791175931363,4.768654192028754,75.0,True,52.06626083858491,43.79228000692037,125.0,True,300.0,550.6987921516265,650.6987921516265,-2.0795768822351874,-2.0795768822351874,0.03260151269879774,0.028237982880039425,0.36216725614703194,52.0,57.0,57.0,1.0,59.0,59.0
tenpower_30xg_130s4p,tenpower_30xg,Tenpower,INR18650-30XG,130,4,520,31.200000000000003,254.08515114,5.616,5.50446,18.84375,121,1.0,80.0,78.4187035926393,69.97762573812624,3471.8573629535495,bus_current+motor_voltage,False,1317.3060065302311,1359.6772641718258,246.91956876660092,67.54656983213935,0.11902401293661541,0.9588070277745201,100.0,4.250933535449968,3.66829056712987,100.0,True,4.785694133514616,4.767561306267253,75.0,True,52.061297436249745,43.77029142689936,125.0,True,300.0,546.919568766601,646.919568766601,4.236668405225029,3.682132307439843,100.0,True,4.785694133514616,4.767561306267253,75.0,True,52.05217763605944,43.78043480162895,125.0,True,300.0,546.919568766601,646.919568766601,0.0,0.0,0.031315937767065094,0.027140940463292296,0.34808405362156236,1.0,59.0,59.0,1.0,60.0,60.0
tenpower_60xg_130s2p,tenpower_60xg,Tenpower,INR21700-60XG,130,2,260,24.7,247.58515114,5.616,5.50446,18.2109375,121,1.0,80.0,39.209351952698,34.56708888175716,3471.8573629535495,bus_current+motor_voltage,False,1317.6256304209385,1360.0071687916532,246.73097223475875,67.56295896066882,0.11594497249186358,0.984030395069487,100.0,4.492066311115839,3.8763731162980557,86.74265962599831,True,4.771995530701052,4.753914606979368,75.0,True,52.247235812819895,43.92661824414563,125.0,True,286.74265962599833,533.4736318607571,633.4736318607571,4.220745079173798,3.668293180161714,100.0,True,4.771995530701052,4.753914606979368,75.0,True,51.87640766997247,43.63259688418082,125.0,True,300.0,546.7309722347587,646.7309722347587,-13.257340374001672,-13.257340374001615,0.015392611715833837,0.01344233764972902,0.17231408753459476,111.0,66.0,66.0,1.0,61.0,61.0
