candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,simulation_mode,event_slug,event_name,raw_simulated_time_s,projected_competition_time_s,event_winner_tmin_s,tmax_s,points,maximum_points,solver_converged,solver_iterations,maximum_speed_mps,maximum_achievable_terminal_power_kw,maximum_achievable_wheel_power_kw,active_limiter_at_peak_terminal_power
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,480,28.8,251.68515114,5.184,5.08104,16.3125,mass_isolated_common_80kw_curve,autocross,Autocross,51.98758499562149,43.72610674059891,43.937,63.70864999999999,125.0,125.0,True,2,33.0315850655432,,80.0,common_vehicle_curve
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,480,30.0,252.88515114,5.2992,5.08104,16.265625,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.28119725870837,3.694406273157552,3.697,5.5455000000000005,100.0,100.0,True,2,32.05065278771228,65.89066171377698,58.690261693641105,bus_current+motor_voltage
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,480,30.0,252.88515114,5.2992,5.08104,16.265625,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.783181478816006,4.765058171929183,4.782,5.9775,75.0,75.0,True,1,11.986596407001734,65.89066171377698,58.690261693641105,bus_current+motor_voltage
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,480,30.0,252.88515114,5.2992,5.08104,16.265625,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.05520595570255,43.76517004322469,43.937,63.70864999999999,125.0,125.0,True,2,31.391753506775842,65.89066171377698,58.690261693641105,bus_current+motor_voltage
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,480,30.0,252.88515114,5.2992,5.08104,16.265625,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.233729833448731,3.6795783643316455,3.697,5.5455000000000005,100.0,100.0,True,2,34.28079370086688,,80.0,common_vehicle_curve
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,480,30.0,252.88515114,5.2992,5.08104,16.265625,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.783181478816006,4.765058171929183,4.782,5.9775,75.0,75.0,True,1,11.986596407001734,,80.0,common_vehicle_curve
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,480,30.0,252.88515114,5.2992,5.08104,16.265625,mass_isolated_common_80kw_curve,autocross,Autocross,52.019925457236255,43.75330789788918,43.937,63.70864999999999,125.0,125.0,True,2,33.00106650950312,,80.0,common_vehicle_curve
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,240,22.8,245.68515114,5.184,5.08104,15.609375,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.538728515467559,3.916639688954968,3.697,5.5455000000000005,83.93347974717877,100.0,True,2,27.084104245404102,36.1932463928674,31.876173735047566,bus_current+motor_voltage
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,240,22.8,245.68515114,5.184,5.08104,15.609375,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.767948885394424,4.7498832942699,4.782,5.9775,75.0,75.0,True,1,12.024891060313928,36.1932463928674,31.876173735047566,bus_current+motor_voltage
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,240,22.8,245.68515114,5.184,5.08104,15.609375,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.31009193549089,43.97946423421422,43.937,63.70864999999999,124.63132201858772,125.0,True,2,27.16198689419031,36.1932463928674,31.876173735047566,bus_current+motor_voltage
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,240,22.8,245.68515114,5.184,5.08104,15.609375,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.21608698386188,3.664244781373176,3.697,5.5455000000000005,100.0,100.0,True,2,34.478006838096526,,80.0,common_vehicle_curve
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,240,22.8,245.68515114,5.184,5.08104,15.609375,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.767948885394424,4.7498832942699,4.782,5.9775,75.0,75.0,True,1,12.024891060313928,,80.0,common_vehicle_curve
tenpower_60xg_120s2p,tenpower_60xg,Tenpower,INR21700-60XG,120,2,240,22.8,245.68515114,5.184,5.08104,15.609375,mass_isolated_common_80kw_curve,autocross,Autocross,51.82451688873989,43.58895219787313,43.937,63.70864999999999,125.0,125.0,True,2,33.205332043804745,,80.0,common_vehicle_curve
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,480,28.2,251.08515114,5.184,5.08104,15.75,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.348298318809328,3.752310303827536,3.697,5.5455000000000005,95.77689456268446,100.0,True,2,30.23336425611865,52.76879985252664,46.830379818019324,bus_current+motor_voltage
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,480,28.2,251.08515114,5.184,5.08104,15.75,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.779398881463689,4.761289906705586,4.782,5.9775,75.0,75.0,True,1,11.996083053535518,52.76879985252664,46.830379818019324,bus_current+motor_voltage
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,480,28.2,251.08515114,5.184,5.08104,15.75,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.08542662555422,43.79057792953686,43.937,63.70864999999999,125.0,125.0,True,2,29.890364415275357,52.76879985252664,46.830379818019324,bus_current+motor_voltage
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,480,28.2,251.08515114,5.184,5.08104,15.75,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.2293211242187505,3.6757467095649434,3.697,5.5455000000000005,100.0,100.0,True,2,34.32969193227411,,80.0,common_vehicle_curve
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,480,28.2,251.08515114,5.184,5.08104,15.75,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.779398881463689,4.761289906705586,4.782,5.9775,75.0,75.0,True,1,11.996083053535518,,80.0,common_vehicle_curve
molicel_p30b_120s4p,molicel_p30b,Molicel,INR-18650-P30B,120,4,480,28.2,251.08515114,5.184,5.08104,15.75,mass_isolated_common_80kw_curve,autocross,Autocross,51.971381365605225,43.71247807029741,43.937,63.70864999999999,125.0,125.0,True,2,33.04688939605824,,80.0,common_vehicle_curve
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,280,23.450000000000003,246.33515114,5.04,4.9399,15.234375,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.4308724985628185,3.82356667190579,3.697,5.5455000000000005,90.5163543328682,100.0,True,2,28.596274810809398,43.18836112660906,38.12504041954178,bus_current+motor_voltage
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,280,23.450000000000003,246.33515114,5.04,4.9399,15.234375,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.769335508264447,4.751264663274494,4.782,5.9775,75.0,75.0,True,1,12.021394978118652,43.18836112660906,38.12504041954178,bus_current+motor_voltage
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,280,23.450000000000003,246.33515114,5.04,4.9399,15.234375,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.09859561749669,43.801649697692966,43.937,63.70864999999999,125.0,125.0,True,2,28.494911114903758,43.18836112660906,38.12504041954178,bus_current+motor_voltage
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,280,23.450000000000003,246.33515114,5.04,4.9399,15.234375,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.217680811146199,3.6656299931421295,3.697,5.5455000000000005,100.0,100.0,True,2,34.46002114403961,,80.0,common_vehicle_curve
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,280,23.450000000000003,246.33515114,5.04,4.9399,15.234375,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.769335508264447,4.751264663274494,4.782,5.9775,75.0,75.0,True,1,12.021394978118652,,80.0,common_vehicle_curve
reliance_rs50_140s2p,reliance_rs50,Reliance,INR21700-RS50,140,2,280,23.450000000000003,246.33515114,5.04,4.9399,15.234375,mass_isolated_common_80kw_curve,autocross,Autocross,51.842295419469735,43.60390549744358,43.937,63.70864999999999,125.0,125.0,True,2,33.188441495798166,,80.0,common_vehicle_curve
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,280,25.2,248.08515114,5.012,4.9399,15.1875,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.436313024369413,3.8282615064239316,3.697,5.5455000000000005,90.17663199670352,100.0,True,2,28.55341168970714,43.18836112660906,38.12504041954178,bus_current+motor_voltage
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,280,25.2,248.08515114,5.012,4.9399,15.1875,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.773057151426101,4.754972205260718,4.782,5.9775,75.0,75.0,True,1,12.012021668519688,43.18836112660906,38.12504041954178,bus_current+motor_voltage
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,280,25.2,248.08515114,5.012,4.9399,15.1875,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.1483920696635,43.8435158310915,43.937,63.70864999999999,125.0,125.0,True,2,28.452706022338607,43.18836112660906,38.12504041954178,bus_current+motor_voltage
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,280,25.2,248.08515114,5.012,4.9399,15.1875,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.2219705882698175,3.669358282785735,3.697,5.5455000000000005,100.0,100.0,True,2,34.41178321694612,,80.0,common_vehicle_curve
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,280,25.2,248.08515114,5.012,4.9399,15.1875,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.773057151426101,4.754972205260718,4.782,5.9775,75.0,75.0,True,1,12.012021668519688,,80.0,common_vehicle_curve
ampace_jp50_140s2p,ampace_jp50,Ampace,JP50P1 (JP50),140,2,280,25.2,248.08515114,5.012,4.9399,15.1875,mass_isolated_common_80kw_curve,autocross,Autocross,51.89002377416945,43.644049218917246,43.937,63.70864999999999,125.0,125.0,True,2,33.14314932352862,,80.0,common_vehicle_curve
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,280,26.25,249.13515114,5.04,4.9399,15.1875,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.439576375431791,3.8310775748991324,3.697,5.5455000000000005,89.97325831763852,100.0,True,2,28.52780018814149,43.18836112660906,38.12504041954178,bus_current+motor_voltage
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,280,26.25,249.13515114,5.04,4.9399,15.1875,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.775282174005206,4.757188797307299,4.782,5.9775,75.0,75.0,True,1,12.006424717709399,43.18836112660906,38.12504041954178,bus_current+motor_voltage
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,280,26.25,249.13515114,5.04,4.9399,15.1875,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.178196703937374,43.86857393744464,43.937,63.70864999999999,125.0,125.0,True,2,28.427490228567592,43.18836112660906,38.12504041954178,bus_current+motor_voltage
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,280,26.25,249.13515114,5.04,4.9399,15.1875,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.224543682909956,3.6715945859367842,3.697,5.5455000000000005,100.0,100.0,True,2,34.382966768168984,,80.0,common_vehicle_curve
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,280,26.25,249.13515114,5.04,4.9399,15.1875,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.775282174005206,4.757188797307299,4.782,5.9775,75.0,75.0,True,1,12.006424717709399,,80.0,common_vehicle_curve
tenpower_50xg_140s2p,tenpower_50xg,Tenpower,INR21700-50XG,140,2,280,26.25,249.13515114,5.04,4.9399,15.1875,mass_isolated_common_80kw_curve,autocross,Autocross,51.91856408229543,43.668054114694414,43.937,63.70864999999999,125.0,125.0,True,2,33.11494434881358,,80.0,common_vehicle_curve
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,460,27.6,250.48515114,4.968,4.86933,15.0,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.263585319395072,3.6792082677516653,3.697,5.5455000000000005,100.0,100.0,True,2,32.507791069670205,69.37039194544059,61.80802260200422,bus_current+motor_voltage
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,460,27.6,250.48515114,4.968,4.86933,15.0,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.778134319933969,4.760030136555156,4.782,5.9775,75.0,75.0,True,1,11.99925788792089,69.37039194544059,61.80802260200422,bus_current+motor_voltage
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,460,27.6,250.48515114,4.968,4.86933,15.0,pack_aware_full_soc_80kw_terminal,autocross,Autocross,51.98069282775252,43.702523480689514,43.937,63.70864999999999,125.0,125.0,True,2,31.764408727046117,69.37039194544059,61.80802260200422,bus_current+motor_voltage
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,460,27.6,250.48515114,4.968,4.86933,15.0,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.227851221668548,3.6744692020634795,3.697,5.5455000000000005,100.0,100.0,True,2,34.346053322454814,,80.0,common_vehicle_curve
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,460,27.6,250.48515114,4.968,4.86933,15.0,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.778134319933969,4.760030136555156,4.782,5.9775,75.0,75.0,True,1,11.99925788792089,,80.0,common_vehicle_curve
tenpower_30xg_115s4p,tenpower_30xg,Tenpower,INR18650-30XG,115,4,460,27.6,250.48515114,4.968,4.86933,15.0,mass_isolated_common_80kw_curve,autocross,Autocross,51.95515538820591,43.698830603891864,43.937,63.70864999999999,125.0,125.0,True,2,33.06297837422564,,80.0,common_vehicle_curve
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,280,24.85,247.73515114,5.04,4.9399,14.765625,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.310379474798774,3.7195887059384125,3.697,5.5455000000000005,98.26011294178221,100.0,True,2,30.978224886254452,57.01247847701365,50.598527745059535,bus_current+motor_voltage
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,280,24.85,247.73515114,5.04,4.9399,14.765625,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.772314159220919,4.754232028226946,4.782,5.9775,75.0,75.0,True,1,12.013891796547815,57.01247847701365,50.598527745059535,bus_current+motor_voltage
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,280,24.85,247.73515114,5.04,4.9399,14.765625,pack_aware_full_soc_80kw_terminal,autocross,Autocross,51.957944698813826,43.68339809807141,43.937,63.70864999999999,125.0,125.0,True,2,30.54185968700917,57.01247847701365,50.598527745059535,bus_current+motor_voltage
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,280,24.85,247.73515114,5.04,4.9399,14.765625,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.221112751188299,3.6686127277103173,3.697,5.5455000000000005,100.0,100.0,True,2,34.42141036488821,,80.0,common_vehicle_curve
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,280,24.85,247.73515114,5.04,4.9399,14.765625,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.772314159220919,4.754232028226946,4.782,5.9775,75.0,75.0,True,1,12.013891796547815,,80.0,common_vehicle_curve
molicel_p50b_140s2p,molicel_p50b,Molicel,INR-21700-P50B,140,2,280,24.85,247.73515114,5.04,4.9399,14.765625,mass_isolated_common_80kw_curve,autocross,Autocross,51.8804942383736,43.63603404569017,43.937,63.70864999999999,125.0,125.0,True,2,33.15218640314957,,80.0,common_vehicle_curve
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,230,21.85,244.73515114,4.968,4.86933,14.53125,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.5656911485349045,3.939906759992685,3.697,5.5455000000000005,82.33643815011666,100.0,True,2,26.742426311049975,34.68519480041022,30.530464366261548,bus_current+motor_voltage
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,230,21.85,244.73515114,4.968,4.86933,14.53125,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.7659180245494515,4.74786012828545,4.782,5.9775,75.0,75.0,True,1,12.030015126714918,34.68519480041022,30.530464366261548,bus_current+motor_voltage
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,230,21.85,244.73515114,4.968,4.86933,14.53125,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.35463818270997,44.01691628244913,43.937,63.70864999999999,124.30675060653148,125.0,True,2,26.862089274263763,34.68519480041022,30.530464366261548,bus_current+motor_voltage
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,230,21.85,244.73515114,4.968,4.86933,14.53125,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.213757209193512,3.6622199501249075,3.697,5.5455000000000005,100.0,100.0,True,2,34.50435546035308,,80.0,common_vehicle_curve
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,230,21.85,244.73515114,4.968,4.86933,14.53125,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.7659180245494515,4.74786012828545,4.782,5.9775,75.0,75.0,True,1,12.030015126714918,,80.0,common_vehicle_curve
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,230,21.85,244.73515114,4.968,4.86933,14.53125,mass_isolated_common_80kw_curve,autocross,Autocross,51.79848167943384,43.567054309344044,43.937,63.70864999999999,125.0,125.0,True,2,33.23008379495724,,80.0,common_vehicle_curve
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,460,28.75,251.63515114,5.0784,4.86933,14.953125,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.28907789753013,3.7012067730505147,3.697,5.5455000000000005,99.67436553727605,100.0,True,2,31.732543701730794,63.145217396867935,56.22507970058907,bus_current+motor_voltage
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,460,28.75,251.63515114,5.0784,4.86933,14.953125,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.780556429552792,4.762443068885572,4.782,5.9775,75.0,75.0,True,1,11.993178361744935,63.145217396867935,56.22507970058907,bus_current+motor_voltage
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,460,28.75,251.63515114,5.0784,4.86933,14.953125,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.03148209961229,43.74522432258429,43.937,63.70864999999999,125.0,125.0,True,2,31.14121974556726,63.145217396867935,56.22507970058907,bus_current+motor_voltage
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,460,28.75,251.63515114,5.0784,4.86933,14.953125,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.23066833356112,3.6769175831311407,3.697,5.5455000000000005,100.0,100.0,True,2,34.31472289297191,,80.0,common_vehicle_curve
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,460,28.75,251.63515114,5.0784,4.86933,14.953125,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.780556429552792,4.762443068885572,4.782,5.9775,75.0,75.0,True,1,11.993178361744935,,80.0,common_vehicle_curve
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,460,28.75,251.63515114,5.0784,4.86933,14.953125,mass_isolated_common_80kw_curve,autocross,Autocross,51.98623553654855,43.72497172747086,43.937,63.70864999999999,125.0,125.0,True,2,33.03285922694392,,80.0,common_vehicle_curve
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,460,27.025,249.91015114,4.968,4.86933,14.625,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.36272395419137,3.7647587276279793,3.697,5.5455000000000005,94.84352733604064,100.0,True,2,29.89412089495675,50.570099971590636,44.86023808588162,bus_current+motor_voltage
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,460,27.025,249.91015114,4.968,4.86933,14.625,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.776920688866225,4.758821103892968,4.782,5.9775,75.0,75.0,True,1,12.002306435952386,50.570099971590636,44.86023808588162,bus_current+motor_voltage
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,460,27.025,249.91015114,4.968,4.86933,14.625,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.077004475181866,43.78349704614761,43.937,63.70864999999999,125.0,125.0,True,2,29.606372169958725,50.570099971590636,44.86023808588162,bus_current+motor_voltage
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,460,27.025,249.91015114,4.968,4.86933,14.625,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.226442610254407,3.673244963321962,3.697,5.5455000000000005,100.0,100.0,True,2,34.361754869878155,,80.0,common_vehicle_curve
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,460,27.025,249.91015114,4.968,4.86933,14.625,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.776920688866225,4.758821103892968,4.782,5.9775,75.0,75.0,True,1,12.002306435952386,,80.0,common_vehicle_curve
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,460,27.025,249.91015114,4.968,4.86933,14.625,mass_isolated_common_80kw_curve,autocross,Autocross,51.93958440990504,43.68573404902599,43.937,63.70864999999999,125.0,125.0,True,2,33.08505880065804,,80.0,common_vehicle_curve
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,270,22.6125,245.49765114,4.86,4.763475,14.34375,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.448787135136026,3.839025886171792,3.697,5.5455000000000005,89.40084865413756,100.0,True,2,28.301059838019714,41.64592319081573,36.74879940428538,bus_current+motor_voltage
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,270,22.6125,245.49765114,4.86,4.763475,14.34375,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.767548459780807,4.74948438585489,4.782,5.9775,75.0,75.0,True,1,12.025901028942908,41.64592319081573,36.74879940428538,bus_current+motor_voltage
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,270,22.6125,245.49765114,4.86,4.763475,14.34375,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.11226852198271,43.81314512795454,43.937,63.70864999999999,125.0,125.0,True,2,28.245128884312187,41.64592319081573,36.74879940428538,bus_current+motor_voltage
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,270,22.6125,245.49765114,4.86,4.763475,14.34375,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.21562715501422,3.6638451393682048,3.697,5.5455000000000005,100.0,100.0,True,2,34.483202829324966,,80.0,common_vehicle_curve
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,270,22.6125,245.49765114,4.86,4.763475,14.34375,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.767548459780807,4.74948438585489,4.782,5.9775,75.0,75.0,True,1,12.025901028942908,,80.0,common_vehicle_curve
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,270,22.6125,245.49765114,4.86,4.763475,14.34375,mass_isolated_common_80kw_curve,autocross,Autocross,51.81938319417643,43.58463431166098,43.937,63.70864999999999,125.0,125.0,True,2,33.21021202834246,,80.0,common_vehicle_curve
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,270,24.3,247.18515114,4.833,4.763475,14.34375,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.45412875034568,3.8436353670125074,3.697,5.5455000000000005,89.06997448050416,100.0,True,2,28.25998804529053,41.64592319081573,36.74879940428538,bus_current+motor_voltage
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,270,24.3,247.18515114,4.833,4.763475,14.34375,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.771145255668538,4.753067553609134,4.782,5.9775,75.0,75.0,True,1,12.01683513196235,41.64592319081573,36.74879940428538,bus_current+motor_voltage
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,270,24.3,247.18515114,4.833,4.763475,14.34375,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.16076822566532,43.853921026152335,43.937,63.70864999999999,125.0,125.0,True,2,28.203364758822918,41.64592319081573,36.74879940428538,bus_current+motor_voltage
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,270,24.3,247.18515114,4.833,4.763475,14.34375,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.219764532127738,3.667440976587601,3.697,5.5455000000000005,100.0,100.0,True,2,34.43656169215827,,80.0,common_vehicle_curve
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,270,24.3,247.18515114,4.833,4.763475,14.34375,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.771145255668538,4.753067553609134,4.782,5.9775,75.0,75.0,True,1,12.01683513196235,,80.0,common_vehicle_curve
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,270,24.3,247.18515114,4.833,4.763475,14.34375,mass_isolated_common_80kw_curve,autocross,Autocross,51.86550282173499,43.62342495288103,43.937,63.70864999999999,125.0,125.0,True,2,33.16641219815707,,80.0,common_vehicle_curve
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,270,25.3125,248.19765114,4.86,4.763475,14.34375,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.457332091879752,3.8463996510067733,3.697,5.5455000000000005,88.87193118316837,100.0,True,2,28.235445384665834,41.64592319081573,36.74879940428538,bus_current+motor_voltage
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,270,25.3125,248.19765114,4.86,4.763475,14.34375,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.7732958297446,4.755209979235439,4.782,5.9775,75.0,75.0,True,1,12.01142103339547,41.64592319081573,36.74879940428538,bus_current+motor_voltage
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,270,25.3125,248.19765114,4.86,4.763475,14.34375,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.189783734619084,43.878315679097,43.937,63.70864999999999,125.0,125.0,True,2,28.17482383141817,41.64592319081573,36.74879940428538,bus_current+motor_voltage
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,270,25.3125,248.19765114,4.86,4.763475,14.34375,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.222246301271655,3.6695979078058087,3.697,5.5455000000000005,100.0,100.0,True,2,34.40869125697515,,80.0,common_vehicle_curve
