candidate_id,previous_raw_endurance_time_s,previous_endurance_points,previous_efficiency_points,previous_pack_aware_performance_points_excluding_efficiency,previous_pack_aware_full_dynamic_points,previous_pack_aware_full_dynamic_points_rank,refreshed_raw_endurance_time_s,refreshed_endurance_points,refreshed_efficiency_points,refreshed_pack_aware_performance_points_excluding_efficiency,refreshed_pack_aware_full_dynamic_points,refreshed_pack_aware_full_dynamic_points_rank,refreshed_endurance_terminal_power_limit_kw,refreshed_terminal_energy_kwh,refreshed_terminal_discharge_energy_kwh,refreshed_terminal_regenerated_energy_kwh,refreshed_pack_resistive_heat_kwh,refreshed_regen_pack_resistive_heat_kwh,refreshed_regen_active_rms_terminal_power_kw,refreshed_regen_whole_event_rms_terminal_power_kw,refreshed_regen_active_rms_error_kw,refreshed_peak_pack_charge_current_a,refreshed_maximum_terminal_voltage_v,refreshed_adiabatic_cell_temperature_rise_c,raw_endurance_time_s_change,endurance_points_change,efficiency_points_change,pack_aware_performance_points_excluding_efficiency_change,pack_aware_full_dynamic_points_change,pack_aware_full_dynamic_points_rank_change
tenpower_30xg_135s4p,1306.2206407909848,253.51768537656227,100.0,553.5176853765622,653.5176853765622,51.0,1270.4551890976609,257.0833272858256,100.0,557.0833272858256,657.0833272858256,46.0,25.9453125,5.000646636161496,5.624079048270986,0.6234324121094904,0.2132103881196343,0.0080320394968291,8.801545870259297,4.0817078878036055,0.2272787278493346,21.62219902717927,566.999986131185,29.612553905504765,-35.76545169332394,3.56564190926332,0.0,3.565641909263377,3.565641909263377,-5.0
tenpower_60xg_135s2p,1307.4540015485031,252.77804546170427,100.0,540.7542577955355,640.7542577955355,62.0,1274.266992332757,254.72720846632626,100.0,542.7034208001576,642.7034208001576,64.0,24.1875,4.803891981505195,5.392149703286269,0.588257721781074,0.4116747599253362,0.0147335721729683,8.708499819094236,3.9478970617688223,0.1342326766842738,21.24496650167116,566.9999769655466,72.22364209216425,-33.18700921574623,1.9491630046219939,0.0,1.9491630046220507,1.9491630046220507,2.0
ampace_jp30_135s4p,1307.9994524726662,252.4513862755748,100.0,552.4513862755748,652.4513862755748,53.0,1271.9402429540887,256.16371949220843,100.0,556.1637194922084,656.1637194922084,50.0,25.875,4.9998367898524005,5.623191715844523,0.6233549259921225,0.212655776360264,0.0080245926443628,8.793906457721205,4.077596847535967,0.2196393153112428,21.62035563214913,566.9999860146726,28.35410351470187,-36.05920951857752,3.712333216633624,0.0,3.712333216633624,3.712333216633624,-3.0
molicel_p30b_135s4p,1310.9336981011977,250.6987921516265,100.0,548.6192152693914,648.6192152693914,57.0,1277.0230737183974,253.0324049401197,100.0,550.9528280578845,650.9528280578845,58.0,24.609375,4.873841958760738,5.470202180079865,0.5963602213191265,0.3438326357156886,0.0124712671781092,8.664173179602532,3.965905146685348,0.0899060371925699,21.373360081267013,566.9999799308715,48.77058662633881,-33.91062438280028,2.3336127884932125,0.0,2.3336127884931557,2.3336127884931557,1.0
tenpower_30xg_130s4p,1317.3060065302311,246.9195687666009,100.0,546.919568766601,646.919568766601,59.0,1279.7552138876815,251.35952865893302,100.0,551.359528658933,651.359528658933,57.0,24.046875,4.805235893257239,5.404254510679974,0.5990186174227342,0.1982337392132526,0.0080027063910781,8.785493055359588,3.987595575961424,0.2112259129496259,22.412474756041085,545.9999869000786,28.591404694219133,-37.550792642549595,4.439959892332126,0.0,4.439959892332013,4.439959892332013,-2.0
tenpower_60xg_130s2p,1317.6256304209385,246.73097223475875,100.0,533.4736318607571,633.4736318607571,66.0,1283.983544176625,248.7845772516811,100.0,535.5272368776795,635.5272368776795,68.0,22.4296875,4.620876909557337,5.187352663197927,0.5664757536405884,0.381779335140003,0.0145821166507643,8.59705391752414,3.8450201661767065,0.0227867751141772,22.006145038213823,545.9999772930089,69.55493960040542,-33.64208624431353,2.053605016922347,0.0,2.053605016922347,2.053605016922347,2.0
ampace_jp30_130s4p,1318.4354416943456,246.2535462092089,100.0,546.2535462092089,646.2535462092089,60.0,1281.2522908097658,250.44590139285634,100.0,550.4459013928563,650.4459013928563,59.0,23.9765625,4.803164460981663,5.402542939461118,0.5993784784794547,0.1976283756741035,0.0080041630169857,8.783354956200045,3.985981763456361,0.2090878137900826,22.40860755671306,545.9999865513208,27.363928939491256,-37.183150884579845,4.192355183647436,0.0,4.192355183647351,4.192355183647351,-1.0
molicel_p30b_130s4p,1321.4091707482885,244.50539745527135,100.0,541.8093381110734,641.8093381110734,61.0,1286.2915831395203,247.38617939582585,100.0,544.6901200516279,644.6901200516279,62.0,22.8515625,4.687023801296093,5.266038601696966,0.5790148004008724,0.3204638864872557,0.0124948082322,8.640844564764233,3.886219644995303,0.0665774223542712,22.14682056129175,545.9999801895524,47.204173132329,-35.11758760876819,2.880781940554499,0.0,2.8807819405544706,2.8807819405544706,1.0
tenpower_30xg_125s4p,1328.796418619292,240.19656030399705,100.0,540.196560303997,640.196560303997,63.0,1289.8671336692155,245.22970148436463,100.0,545.2297014843646,645.2297014843646,61.0,22.21875,4.613806463064552,5.188712816185225,0.574906353120674,0.1839270168852243,0.0079170798283207,8.660426863133159,3.877361770228107,0.086159720723197,23.269870719430195,524.9999867775334,27.58905253278365,-38.92928495007641,5.033141180367579,0.0,5.033141180367579,5.033141180367579,-2.0
tenpower_60xg_125s2p,1329.8736466213377,239.57223350125963,100.0,524.8577686209314,624.8577686209314,70.0,1294.2716372502414,242.58964599338682,100.0,527.8751811130585,627.8751811130585,72.0,20.8125,4.43696613849996,4.991385836246678,0.5544196977467187,0.356586885964285,0.0148082456030874,8.606555945352568,3.789647800887207,0.032288802942606,22.829691986382084,524.9999776307411,67.5638310248119,-35.6020093710963,3.0174124921271925,0.0,3.0174124921270504,3.0174124921270504,2.0
ampace_jp30_125s4p,1330.3741161878686,239.28252136985776,100.0,539.2825213698577,639.2825213698577,64.0,1291.8590868569304,244.03349678103075,100.0,544.0334967810307,644.0334967810307,63.0,22.078125,4.606643155932232,5.179616066482559,0.5729729105503288,0.1824341353413372,0.0078817248193574,8.672934946781647,3.866854876816016,0.0986678043716846,23.256172718394595,524.9999870634804,26.27051548915256,-38.515029330938205,4.750975411172988,0.0,4.7509754111730444,4.7509754111730444,-1.0
molicel_p30b_125s4p,1333.3739751349626,237.55051993144323,100.0,534.1435151808087,634.1435151808087,65.0,1297.0874309467754,240.9112569094388,100.0,537.5042521588043,637.5042521588043,67.0,21.09375,4.496099884190615,5.058194371673507,0.5620944874828925,0.2972530171847941,0.0126282197442885,8.67235627296793,3.820799193730875,0.0980891305579678,22.97289442358033,524.9999806312576,45.536632419798245,-36.286544188187236,3.360736977995572,0.0,3.360736977995657,3.360736977995657,2.0
tenpower_30xg_120s4p,1341.7801200324711,232.73839693841197,100.0,532.7383969384119,632.7383969384119,67.0,1300.73875817613,238.7456585053083,100.0,538.7456585053083,638.7456585053083,65.0,20.53125,4.413217157036099,4.973592325927874,0.560375168891775,0.171096407809843,0.0080244576284884,8.682381058636695,3.8135626577368353,0.108113916226733,24.182945242457752,503.9999869750906,26.73381372028797,-41.041361856341155,6.0072615668963465,0.0,6.007261566896318,6.007261566896318,-2.0
ampace_jp30_120s4p,1343.39735997748,231.81951060847484,100.0,531.8195106084748,631.8195106084748,68.0,1302.3124816039146,237.81602958698647,100.0,537.8160295869865,637.8160295869865,66.0,20.4609375,4.408653659364672,4.968608968265696,0.5599553089010233,0.1703326116020019,0.0080178286123535,8.677141584407844,3.810474920246849,0.1028744419978817,24.173589385522387,503.9999869434787,25.549891740300296,-41.08487837356529,5.996518978511631,0.0,5.996518978511631,5.996518978511631,-2.0
tenpower_60xg_120s2p,1345.104024555239,230.8522110564428,100.0,514.4170128222092,614.4170128222092,80.0,1305.3597152790214,236.02234180741434,100.0,519.5871435731808,619.5871435731808,81.0,19.3359375,4.249732270303843,4.784549665902807,0.5348173955989631,0.3314299072309383,0.0147483729944675,8.551503200943468,3.695747797563566,-0.0227639414664935,23.712613194216075,503.9999787024883,65.41379747979045,-39.744309276217564,5.170130750971538,0.0,5.170130750971566,5.170130750971566,1.0
molicel_p30b_120s4p,1348.1129969192689,229.15275787059795,100.0,524.9296524332824,624.9296524332824,69.0,1307.6695000800091,234.668307033342,100.0,530.4452015960264,630.4452015960264,71.0,19.6171875,4.3000306144191045,4.84658330531848,0.5465526908993752,0.2767032971163297,0.0126791880848814,8.62456085381212,3.741803367152481,0.0502937114021584,23.859038451486853,503.99998136808347,44.15478145473347,-40.44349683925975,5.515549162744037,0.0,5.515549162744037,5.515549162744037,2.0
reliance_rs50_140s2p,1350.871298938492,227.60153313394804,100.0,518.1178874668162,618.1178874668162,74.0,1308.0647159613304,234.4371039288085,100.0,524.9534582616767,624.9534582616767,74.0,19.125,4.225795774569916,4.7614793817405445,0.5356836071706277,0.2144185160306396,0.0103128966143039,8.581893696724068,3.701039572959032,0.0076265543141058,20.552188530297343,587.9999781361967,41.1464103257091,-42.8065829771615,6.835570794860473,0.0,6.835570794860473,6.835570794860473,0.0
ampace_jp50_140s2p,1353.0494325012146,226.3810548860557,100.0,516.5576868827592,616.5576868827592,75.0,1310.2333090686686,233.17094942255392,100.0,523.3475814192575,623.3475814192575,76.0,19.0546875,4.222647466329875,4.757127991631677,0.5344805253018017,0.2134727843510385,0.0102862007717496,8.56729914363981,3.693774746565407,-0.0069679987701523,20.546162441371845,587.9999780479454,38.12014006268546,-42.816123432545965,6.789894536498224,0.0,6.789894536498309,6.789894536498309,1.0
tenpower_50xg_140s2p,1353.9819397974193,225.859741498296,100.0,515.8329998159345,615.8329998159345,78.0,1311.15112549299,232.63633467347606,100.0,522.6095929911146,622.6095929911146,79.0,19.0546875,4.226480375770077,4.7611998652653655,0.5347194894952888,0.2137370267839069,0.0102921403408064,8.565675599681228,3.69298524276486,-0.0085915427287339,20.552173216161503,587.9999784504354,36.640633162955474,-42.83081430442917,6.776593175180068,0.0,6.776593175180096,6.776593175180096,1.0
tenpower_30xg_115s4p,1357.447172695057,223.928796983952,100.0,523.928796983952,623.928796983952,71.0,1312.703331886886,231.73389822572204,100.0,531.733898225722,631.733898225722,69.0,18.984375,4.215730828046271,4.7530131181238815,0.5372822900776114,0.1585629024115563,0.0079535445573445,8.580911346252542,3.704309669967199,0.0066442038425797,25.17688158168714,482.9999879759283,25.852647132318964,-44.743840808170944,7.805101241770046,0.0,7.805101241769989,7.805101241769989,-2.0
molicel_p50b_140s2p,1358.6581766606464,223.2563073477829,100.0,521.5164202895651,621.5164202895651,73.0,1317.859145975112,228.75161994726173,100.0,527.011732889044,627.011732889044,73.0,18.2109375,4.110677642332629,4.629205162480775,0.5185275201481467,0.3254140403210846,0.0152788998801015,8.540126947381339,3.62486425458399,-0.0341401950286233,20.24658094502441,587.9999692573632,58.92809583279199,-40.79903068553449,5.4953125994788365,0.0,5.495312599478893,5.495312599478893,0.0
tenpower_60xg_115s2p,1359.0521013744742,223.03781305895183,100.0,504.6810018156,604.6810018156,88.0,1317.4610903773064,228.9810358092334,100.0,510.62422456588155,610.6242245658816,89.0,17.953125,4.0591029980372975,4.5757502373016505,0.5166472392643529,0.3071227739487975,0.0148108345102582,8.524933452853281,3.615965283219977,-0.0493336895566809,24.66332379711425,482.9999798713725,63.2518298750384,-41.591010997167814,5.9432227502815635,0.0,5.9432227502815635,5.94322275028162,1.0
ampace_jp30_115s4p,1359.1667441171992,222.9742491062204,100.0,522.6486146434964,622.6486146434964,72.0,1314.3457534648496,230.7813325524628,100.0,530.4556980897389,630.4556980897389,70.0,18.9140625,4.211129083525429,4.747138295652763,0.5360092121273348,0.1577816112382843,0.0079367944179325,8.57233648231403,3.698887523950428,-0.0019306600959314,25.16710333952259,482.999988068161,24.69625219381842,-44.820990652349565,7.8070834462423875,0.0,7.807083446242473,7.807083446242473,-2.0
molicel_p30b_115s4p,1362.4994687139429,221.13108705585563,100.0,515.9746143918962,615.9746143918962,76.0,1319.5084280495334,227.80254551399923,100.0,522.6460728500399,622.6460728500399,78.0,18.2109375,4.110389960340969,4.633647540965407,0.5232575806244372,0.256587623310801,0.0126210536797572,8.584546458211834,3.643866923450588,0.0102793158018723,24.829424163212703,482.9999825499141,42.72504365952283,-42.99104066440941,6.671458458143604,0.0,6.671458458143661,6.671458458143661,2.0
reliance_rs50_135s2p,1363.173665434057,220.75931881982467,100.0,510.1601674739623,610.1601674739622,82.0,1318.409905010128,228.43442323501665,100.0,517.8352718891542,617.8352718891542,82.0,17.953125,4.059193436937641,4.581817419648229,0.5226239827105873,0.2011807441504896,0.0104251806470226,8.594030658255328,3.644878962569083,0.0197635158453657,21.259168731613045,566.9999792942473,40.03596898517207,-44.76376042392894,7.675104415191981,0.0,7.6751044151919245,7.675104415191981,0.0
ampace_jp50_135s2p,1364.9036481910553,219.80704517071524,100.0,508.87701965121937,608.8770196512194,83.0,1320.3717864395217,227.30667394517425,100.0,516.3766484256784,616.3766484256784,83.0,17.90625,4.059263505730503,4.581789647533655,0.5225261418031516,0.2006817758600206,0.0104163107670924,8.585801661817628,3.640665913575972,0.0115345194076663,21.258688442660127,566.9999787404928,37.16329182592976,-44.5318617515336,7.499628774459012,0.0,7.499628774458984,7.499628774458984,0.0
tenpower_50xg_135s2p,1365.8612142659745,219.2809874989409,100.0,508.1529186821093,608.1529186821093,84.0,1321.2704407431606,226.7912184160827,100.0,515.663149599251,615.663149599251,84.0,17.90625,4.061907769619073,4.584618042366535,0.5227102727474618,0.2009137710993658,0.010420377851168,8.583853158780247,3.639742108330254,0.0095860163702852,21.263043210144,566.9999787201392,35.71800375099836,-44.59077352281383,7.510230917141797,0.0,7.510230917141712,7.510230917141712,0.0
molicel_p50b_135s2p,1370.2845149108516,216.86050297302387,100.0,514.4318844095185,614.4318844095185,79.0,1327.8789394432097,223.02210586928945,100.0,520.593487305784,620.593487305784,80.0,17.15625,3.960644519718616,4.463153395913642,0.5025088761950247,0.3073467941824583,0.0152022716294519,8.459515203197386,3.5414085327781226,-0.1147519392125762,20.95168195411074,566.9999703914827,57.71770782769172,-42.40557546764194,6.1616028962655776,0.0,6.161602896265549,6.161602896265549,1.0
tenpower_30xg_110s4p,1372.0124565822057,215.91919129092145,100.0,515.9191912909214,615.9191912909214,77.0,1325.8421858827396,224.17974891409577,100.0,524.1797489140957,624.1797489140957,75.0,17.53125,4.0064056768810365,4.528889273326511,0.5224835964454749,0.1463295901120413,0.0080546246138941,8.56901658037753,3.634334651251157,-0.0052505620324314,26.23354757429924,461.9999887255741,24.94254376909796,-46.17027069946607,8.260557623174321,0.0,8.26055762317435,8.26055762317435,-2.0
ampace_jp30_110s4p,1373.3633883130929,215.18490899506125,100.0,514.2183287380399,614.2183287380399,81.0,1326.8150111423977,223.62637443281687,100.0,522.6597941757955,622.6597941757955,77.0,17.53125,4.010706089463678,4.533353650796614,0.5226475613329354,0.1465434414938132,0.0080577303100307,8.566255270353068,3.63306198330764,-0.008011872056894,26.242538687413056,461.99998856347264,23.9798358808058,-46.548377170695176,8.441465437755625,0.0,8.441465437755596,8.441465437755596,-4.0
tenpower_60xg_110s2p,1373.8543496478535,214.9184107785986,100.0,494.4092833206811,594.4092833206811,97.0,1331.3927847202908,221.03324477818197,100.0,500.5241173202645,600.5241173202645,97.0,16.59375,3.878500455579412,4.367812959930898,0.4893125043514856,0.2837390192484248,0.0145128105872042,8.41817056728612,3.4876148995359086,-0.1560965751238416,25.71300358626916,461.9999811562367,61.09213333100056,-42.46156492756268,6.114833999583368,0.0,6.114833999583425,6.114833999583425,0.0
reliance_rs50_130s2p,1375.2099752173176,214.18355312897108,100.0,502.3676389163822,602.3676389163822,90.0,1330.2851032968322,221.65906622814475,100.0,509.84315201555586,609.8431520155559,90.0,16.78125,3.9011069709373047,4.399638641173454,0.4985316702361499,0.1881085922806171,0.0102619664620773,8.525011366799472,3.5366080678759806,-0.0492557756104901,22.031653673390068,545.9999806085641,38.87433594777392,-44.92487192048543,7.475513099173668,0.0,7.475513099173668,7.475513099173668,0.0
molicel_p30b_110s4p,1376.3102844323057,213.58816173117629,100.0,507.3673301402912,607.3673301402912,85.0,1332.658927957726,220.31916928826425,100.0,514.0983376973792,614.0983376973792,86.0,16.875,3.9242483633771337,4.423446321833849,0.4991979584567148,0.2380693789042063,0.0124399501241093,8.463738491581644,3.525459776215599,-0.1105286508283178,25.891503671074595,461.9999836716175,41.44341218835313,-43.65135647457964,6.731007557087963,0.0,6.731007557087992,6.731007557087992,1.0
ampace_jp50_130s2p,1376.6822138629466,213.38712118144105,100.0,501.249237260709,601.249237260709,91.0,1332.3302985578146,220.50437824921113,100.0,508.3664943284791,608.3664943284791,91.0,16.734375,3.90010008339761,4.398530390862572,0.4984303074649623,0.1875451719791889,0.0102566076769418,8.518852055171799,3.533180375136601,-0.0554150872381633,22.02902532474397,545.9999803967545,36.0663792267671,-44.351915305132025,7.117257067770083,0.0,7.11725706777014,7.117257067770083,0.0
tenpower_50xg_130s2p,1378.451921468566,212.4320200330721,100.0,500.10141038814106,600.1014103881411,92.0,1333.777570072244,219.6894090427894,100.0,507.3587993978584,607.3587993978583,93.0,16.6875,3.897281267771501,4.395330353389474,0.498049085617973,0.1868425151393728,0.0102428381766834,8.511355439881893,3.52928285002858,-0.0629117025280692,22.02250380498976,545.9999803498343,34.49400279496113,-44.67435139632198,7.257389009717315,0.0,7.257389009717315,7.257389009717258,1.0
molicel_p50b_130s2p,1383.365466253431,209.79301912094135,100.0,506.5857273289412,606.5857273289412,86.0,1342.4679754064734,214.83273241305443,100.0,511.6254406210542,611.6254406210542,87.0,15.84375,3.80938182541654,4.281417865451722,0.4720360400351824,0.2820490136287279,0.0147386869582499,8.396079711721693,3.409165300291837,-0.1781874306882684,21.694727762891528,545.9999721125181,55.00414133604663,-40.89749084695745,5.039713292113078,0.0,5.039713292113049,5.039713292112992,1.0
tenpower_30xg_140s3p,1390.4879154319285,206.0007566791145,100.0,506.0007566791145,606.0007566791145,87.0,1343.3882463178984,214.32211371364693,100.0,514.3221137136469,614.3221137136469,85.0,15.9375,3.81803165982482,4.300508293003158,0.4824766331783381,0.1327308878698694,0.0077378254354323,8.522568729734108,3.461505666631492,-0.0516984126758544,20.56893762235521,587.9999809410798,23.70194426247668,-47.09966911403012,8.32135703453244,0.0,8.321357034532411,8.321357034532411,-2.0
reliance_rs50_125s2p,1391.330051878574,205.55493800747573,100.0,492.41173506024063,592.4117350602406,98.0,1345.9564195907924,212.90083818499758,100.0,499.75763523776254,599.7576352377625,99.0,15.421875,3.734729163320555,4.21171649710082,0.4769873337802657,0.1726881659172375,0.0101371667589223,8.468874209300262,3.4327296628777284,-0.1053929331096998,22.84293733771143,524.9999813717424,37.11506849564509,-45.373632287781675,7.345900177521855,0.0,7.345900177521912,7.345900177521912,1.0
ampace_jp30_140s3p,1391.4782415946795,205.4765436770416,100.0,503.7358066631576,603.7358066631575,89.0,1345.5126883350845,213.14601969983477,100.0,511.4052826859508,611.4052826859509,88.0,15.84375,3.810634276463363,4.293052240047922,0.4824179635845583,0.1317061929367792,0.007728253838478,8.517144702089759,3.4577908547804195,-0.057122440320203,20.55528260436385,587.999980948235,22.578204503447868,-45.965553259595026,7.669476022793162,0.0,7.669476022793219,7.669476022793333,-1.0
ampace_jp50_125s2p,1393.651198351862,204.3289352041167,100.0,490.8729887788311,590.8729887788311,99.0,1347.3610394399288,212.12578712069677,100.0,498.66984069541115,598.6698406954112,100.0,15.421875,3.740104055078372,4.2174299550294645,0.4773258999510927,0.1730358802791072,0.0101463081793175,8.46674278748595,3.431708451224332,-0.1075243549240116,22.853117022020104,524.9999812592577,34.60717605582145,-46.29015891193308,7.796851916580067,0.0,7.796851916580067,7.796851916580067,1.0
tenpower_50xg_125s2p,1394.528357945824,203.86669219711663,100.0,490.22338747171193,590.2233874717119,100.0,1348.824227722993,211.32013534167388,100.0,497.67683061626917,597.6768306162692,101.0,15.375,3.735871932617358,4.213203421538903,0.477331488921545,0.1723356373659017,0.0101408591661584,8.463467988137412,3.4295838290821674,-0.1107991542725503,22.84436834344376,524.9999813758457,33.088442374253134,-45.70413022283083,7.453443144557241,0.0,7.453443144557241,7.453443144557241,1.0
molicel_p30b_140s3p,1395.9469634545312,203.1203490525312,100.0,495.6312261613159,595.6312261613159,95.0,1351.3097489854022,209.95557195776138,100.0,502.4664490665461,602.4664490665461,96.0,15.28125,3.729983849429624,4.203491938959148,0.4735080895295253,0.2151895924761173,0.0122950952233297,8.42561838155313,3.408307240381424,-0.1486487608568314,20.26773685546763,587.9999722553895,39.244302579231125,-44.63721446912905,6.835222905230182,0.0,6.835222905230182,6.835222905230239,1.0
molicel_p50b_125s2p,1399.5382479719888,201.23770031401412,100.0,497.1521415208208,597.1521415208208,94.0,1354.660637809662,208.123843484838,100.0,504.0382846916446,604.0382846916445,95.0,14.859375,3.648548465627352,4.116354920941662,0.4678064553143095,0.2660796462035902,0.0151342938004624,8.36430592815427,3.3787119490672617,-0.2099612142556921,22.493077547437927,524.9999735761348,53.96544937086901,-44.877610162326846,6.886143170823885,0.0,6.8861431708238,6.886143170823743,1.0
tenpower_30xg_135s3p,1405.9803595307462,197.88467069286688,100.0,497.7132827860471,597.7132827860471,93.0,1355.414138126208,207.71319765686067,100.0,507.5418097500409,607.5418097500409,92.0,14.953125,3.664043065916356,4.143039850255334,0.4789967843389776,0.1254262057409956,0.0079440639642643,8.492321777750089,3.433654583061464,-0.0819453646598731,21.27806607713101,566.9999818423667,23.22707513722141,-50.56622140453828,9.828526963993795,0.0,9.828526963993795,9.828526963993795,-1.0
reliance_rs50_120s2p,1407.351453263038,197.17499733711588,100.0,482.5839882482842,582.5839882482842,105.0,1358.2251930080029,206.18523749717752,100.0,491.5942284083458,591.5942284083458,106.0,14.484375,3.5682475627630628,4.037036571019068,0.4687890082560052,0.162797886525414,0.010311233475974,8.46692662348087,3.381890958366419,-0.1073405189290923,23.727850239990804,503.9999822592962,36.44728802807776,-49.12626025503505,9.010240160061642,0.0,9.010240160061642,9.010240160061585,1.0
ampace_jp30_135s3p,1407.688814851239,197.00059207615448,100.0,494.5952326830573,594.5952326830572,96.0,1357.0180994652028,206.84058251752882,100.0,504.4352231244317,604.4352231244317,94.0,14.90625,3.657382989541945,4.136291244740952,0.4789082551990071,0.124825941651018,0.0079375787164583,8.485720881757063,3.431194650895293,-0.0885462606528992,21.265207320592616,566.9999818696165,22.191278515736546,-50.670715386036136,9.83999044137434,0.0,9.839990441374368,9.839990441374425,-2.0
ampace_jp50_120s2p,1410.303163543399,195.65188527877703,100.0,480.7573625875912,580.7573625875912,107.0,1359.588047974335,205.44672640905222,100.0,490.5522037178663,590.5522037178663,107.0,14.484375,3.573219677333841,4.042108427371035,0.4688887500371943,0.1631106156010921,0.0103158407124815,8.48481346872821,3.38023739532779,-0.089453673681751,23.737597227288564,503.9999819701533,33.981378250227536,-50.71511556906398,9.794841130275188,0.0,9.794841130275074,9.794841130275131,0.0
molicel_p30b_135s3p,1410.7707415762748,195.41119511088652,100.0,486.9105947483399,586.9105947483399,103.0,1361.8685351573713,204.2142698779145,100.0,495.7136695153679,595.7136695153679,104.0,14.484375,3.5849609351414484,4.0502556004585895,0.4652946653171418,0.2045752566161331,0.0124498932038867,8.433922561997433,3.3592101076868826,-0.1403445804125294,20.96715039023601,566.99997295489,38.690355861207216,-48.90220641890346,8.803074767027965,0.0,8.803074767027965,8.803074767027965,1.0
tenpower_50xg_120s2p,1411.223997940704,195.17802939758815,100.0,480.0588316699427,580.0588316699427,108.0,1361.1466245464967,204.60396935919397,100.0,489.48477163154854,589.4847716315485,108.0,14.4375,3.567835481430756,4.035799977034185,0.4679644956034288,0.1622459779480951,0.0102892304211015,8.473833621518947,3.374744166206721,-0.1004335208910145,23.72601198366788,503.9999819599217,32.44919558961903,-50.07737339420737,9.42593996160582,0.0,9.42593996160582,9.425939961605764,0.0
molicel_p50b_120s2p,1415.263037295195,193.10684797529677,100.0,488.0325705737363,588.0325705737363,102.0,1367.7512832905772,201.05399807140194,100.0,495.9797206698414,595.9797206698414,103.0,13.96875,3.48816634879628,3.94109768177466,0.4529313329783798,0.2494713713732604,0.0151136883742265,8.30294203606527,3.2983524018055244,-0.2713251063446922,23.3523242878617,503.99997422209634,52.70521930420994,-47.51175400461784,7.947150096105162,0.0,7.947150096105133,7.947150096105133,1.0
tenpower_30xg_130s3p,1420.445798274466,190.46643095147132,100.0,489.6873606205573,589.6873606205573,101.0,1367.657372163892,201.10423454061782,100.0,500.3251642097038,600.3251642097039,98.0,14.109375,3.5102815858617613,3.976374076384343,0.4660924905225814,0.1181882725019031,0.0079759220537309,8.467084644825485,3.365535706751169,-0.1071824975844766,22.03824408193734,545.9999824478468,22.72851394267369,-52.78842611057394,10.6378035891465,0.0,10.637803589146529,10.637803589146529,-3.0
ampace_jp30_130s3p,1421.3837622130245,189.99063219800996,100.0,486.8314978639357,586.8314978639357,104.0,1368.4660826913812,200.6718519026591,100.0,497.5127175685849,597.5127175685849,102.0,14.109375,3.5135555970170063,3.979757511835429,0.4662019148184228,0.1183362493564596,0.0079788594635316,8.464913933919426,3.3646721084421825,-0.1093532084905355,22.044785294079706,545.9999822826234,21.84669218888486,-52.91767952164332,10.681219704649152,0.0,10.681219704649209,10.681219704649152,-2.0
reliance_rs50_115s2p,1424.613977894553,188.35684253213356,100.0,472.186129307781,572.186129307781,112.0,1372.6376979650236,198.44956161733398,100.0,482.2788483929815,582.2788483929814,113.0,13.546875,3.4053484922866684,3.855478927950693,0.4501304356640246,0.1517900936485109,0.0103068323049486,8.403556247150451,3.297815904667375,-0.1707108952595106,24.68926272874299,482.9999827238908,35.460372299457454,-51.97627992952948,10.092719085200429,0.0,10.092719085200486,10.092719085200429,1.0
molicel_p30b_130s3p,1424.710455057273,188.3081599186484,100.0,478.6967525737922,578.6967525737922,109.0,1373.9348814158604,197.76128054494598,100.0,488.14987320008976,588.1498732000898,110.0,13.640625,3.439057365877176,3.888200505936263,0.4491431400590863,0.1921349895775998,0.0124714603052659,8.379730617116257,3.290360110448793,-0.1945365252937048,21.712117361384948,545.9999741128836,37.73518616908672,-50.77557364141262,9.453120626297562,0.0,9.453120626297562,9.453120626297618,1.0
ampace_jp50_115s2p,1426.6872626410498,187.31210753795992,100.0,470.6964692600942,570.6964692600942,114.0,1374.110724228134,197.66807897215577,100.0,481.05244069429,581.05244069429,114.0,13.5,3.4037241634392674,3.853701219359781,0.4499770559205135,0.1512866929750388,0.0103024185503129,8.403638627713903,3.2956658249016466,-0.1706285146960588,24.68521632489447,482.9999828362244,32.88841151631278,-52.57653841291585,10.355971434195851,0.0,10.355971434195794,10.355971434195794,0.0
tenpower_50xg_115s2p,1427.4148042870993,186.94621626397003,100.0,469.9661822796731,569.9661822796731,115.0,1374.827135515798,197.2886075329893,100.0,480.3085735486924,580.3085735486924,115.0,13.5,3.4062680201808724,3.8566368807453353,0.4503688605644622,0.1514730146933073,0.0103171101891762,8.428956640302847,3.29676158446482,-0.1453105021071152,24.6904432256864,482.99998279542586,31.61175958816849,-52.587668771301196,10.34239126901926,0.0,10.342391269019288,10.342391269019231,0.0
molicel_p50b_115s2p,1432.594381909982,184.35207226297192,100.0,478.1663170692746,578.1663170692747,110.0,1383.897839983994,192.51798132668335,100.0,486.3322261329861,586.3322261329861,111.0,12.9375,3.3320034816834405,3.759461801244256,0.4274583195608157,0.2294733676668366,0.0147874370444203,8.259415428214,3.1817254383987885,-0.3148517141959619,24.28257020990437,482.99997596868354,50.58812759342388,-48.696541925988186,8.165909063711439,0.0,8.165909063711467,8.16590906371141,1.0
