candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,pack_aware_curve_points,pack_aware_full_soc,pack_aware_terminal_power_limit_kw,pack_aware_maximum_achievable_terminal_power_kw,pack_aware_maximum_achievable_wheel_power_kw,pack_aware_maximum_tractive_force_n,pack_aware_active_limiter_at_peak_terminal_power,pack_aware_reaches_79p9kw_terminal,raw_endurance_time_s,projected_endurance_time_s,endurance_points,projected_average_lap_s,projected_terminal_energy_kwh_per_lap,efficiency_factor,efficiency_points,pack_aware_acceleration_raw_time_s,pack_aware_acceleration_projected_time_s,pack_aware_acceleration_points,pack_aware_acceleration_converged,pack_aware_skidpad_raw_time_s,pack_aware_skidpad_projected_time_s,pack_aware_skidpad_points,pack_aware_skidpad_converged,pack_aware_autocross_raw_time_s,pack_aware_autocross_projected_time_s,pack_aware_autocross_points,pack_aware_autocross_converged,pack_aware_nonenergy_points,pack_aware_performance_points_excluding_efficiency,pack_aware_full_dynamic_points,mass_isolated_acceleration_raw_time_s,mass_isolated_acceleration_projected_time_s,mass_isolated_acceleration_points,mass_isolated_acceleration_converged,mass_isolated_skidpad_raw_time_s,mass_isolated_skidpad_projected_time_s,mass_isolated_skidpad_points,mass_isolated_skidpad_converged,mass_isolated_autocross_raw_time_s,mass_isolated_autocross_projected_time_s,mass_isolated_autocross_points,mass_isolated_autocross_converged,mass_isolated_sprint_nonenergy_points,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency,mass_isolated_sprint_hybrid_full_dynamic_points,pack_aware_minus_mass_isolated_nonenergy_points,pack_aware_minus_mass_isolated_full_dynamic_points,mass_isolated_acceleration_raw_time_s_delta_vs_lightest_s,mass_isolated_skidpad_raw_time_s_delta_vs_lightest_s,mass_isolated_autocross_raw_time_s_delta_vs_lightest_s,pack_aware_nonenergy_points_rank,pack_aware_performance_points_excluding_efficiency_rank,pack_aware_full_dynamic_points_rank,mass_isolated_sprint_nonenergy_points_rank,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency_rank,mass_isolated_sprint_hybrid_full_dynamic_points_rank,terminal_energy_kwh,terminal_discharge_energy_kwh,terminal_regenerated_energy_kwh,pack_resistive_heat_kwh,regen_pack_resistive_heat_kwh,regen_active_rms_terminal_power_kw,regen_whole_event_rms_terminal_power_kw,regen_active_rms_error_kw,peak_pack_charge_current_a,maximum_terminal_voltage_v,adiabatic_cell_temperature_rise_c
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,560,33.6,256.48515114,6.048,5.92788,28.015625,121,1.0,80.0,79.99999949272333,71.4281374128997,3471.857362953549,terminal_power_limit+motor_voltage,True,1261.7556174558383,1332.941489111467,262.51395172241826,66.21837972061986,0.13037619712316098,0.8928782369123219,100.0,4.254059453451978,3.670988039443838,100.0,True,4.790698229904752,4.772546442311651,75.0,True,52.12361158308309,43.82268175332667,125.0,True,300.0,562.5139517224183,662.5139517224183,4.242544733098981,3.687239484741494,100.0,True,4.790698229904752,4.772546442311651,75.0,True,52.11642522884053,43.83447264739557,125.0,True,300.0,562.5139517224183,662.5139517224183,0.0,0.0,0.0371922656410168,0.0321450368534286,0.4123316464026558,1.0,41.0,33.0,1.0,44.0,39.0,5.199945960913441,5.834345603026144,0.6343996421127025,0.2283289137483883,0.0079271999911226,8.843426690750166,4.139352692865703,0.2691595483402036,20.891162169575967,587.999985527205,30.579765234159154
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,280,26.6,249.48515114,6.048,5.92788,26.015625,121,1.0,80.0,42.22544982601894,37.257404128752725,3471.857362953549,bus_current+motor_voltage,False,1265.2261925634648,1336.6078675194829,260.3385246669604,66.40051947664419,0.12502655077185393,0.9285287804658758,100.0,4.453513992967114,3.8431048697290144,89.10801380751437,True,4.776022541551842,4.757926359627263,75.0,True,52.21164315160709,43.89669388131447,125.0,True,289.10801380751434,549.4465384744747,649.4465384744747,4.225401313694404,3.6723399617172863,100.0,True,4.776022541551842,4.757926359627263,75.0,True,51.92806195441586,43.6760426560006,125.0,True,300.0,560.3385246669604,660.3385246669604,-10.89198619248566,-10.891986192485774,0.0200488462364401,0.0174693485005184,0.2239683719779819,102.0,60.0,60.0,1.0,48.0,44.0,4.986579774825684,5.599816148854697,0.613236374029013,0.4428811539366976,0.0148585873248666,8.736519000864837,4.046208358959961,0.1622518584548746,20.53570271780612,587.9999758634339,74.92350348553154
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,110,3,330,27.637500000000003,250.52265114,5.94,5.822025,26.5078125,121,1.0,80.0,50.90057133335909,45.17440220110661,3471.857362953549,bus_current+motor_voltage,False,1263.4678266022838,1334.7502978679006,261.43921057306903,66.30823841738481,0.1261699091251262,0.9213949254189994,100.0,4.361557867703205,3.763752467701937,94.9187460756998,True,4.778213409800069,4.760108926752527,75.0,True,52.08991954172627,43.7943553277173,125.0,True,294.9187460756998,556.3579566487688,656.3579566487688,4.227943098123168,3.6745490528399607,100.0,True,4.778213409800069,4.760108926752527,75.0,True,51.95617017226802,43.699684126059175,125.0,True,300.0,561.439210573069,661.439210573069,-5.081253924300199,-5.081253924300199,0.0225906306652037,0.0196602167487451,0.2520765898301462,83.0,51.0,48.0,1.0,46.0,42.0,5.032181669820048,5.653877570537669,0.6216959007176217,0.2931529661599316,0.0104395855163443,8.82659115194289,4.091775566400209,0.2523240095329289,26.413100163938388,461.99998889298064,47.73182624042305
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),140,4,560,35.0,257.88515114,6.1824,5.92788,27.9140625,121,1.0,80.0,76.87243735126569,68.5500680597605,3471.857362953549,bus_current+motor_voltage,False,1263.344587143553,1334.6201054713974,261.5164697842839,66.30177066946129,0.13034572429145644,0.8919636993968886,100.0,4.263185055065748,3.6788628645946,100.0,True,4.7936045417676985,4.775441742260867,75.0,True,52.16498188903565,43.85746364385064,125.0,True,300.0,561.5164697842839,661.5164697842839,4.245972178465413,3.690218312940595,100.0,True,4.7936045417676985,4.775441742260867,75.0,True,52.15374948176763,43.8658656091506,125.0,True,300.0,561.5164697842839,661.5164697842839,0.0,0.0,0.0406197110074488,0.035051348716375,0.4496558993297554,1.0,43.0,37.0,1.0,45.0,41.0,5.198730577418324,5.833401584692497,0.6346710072741737,0.2275383071201732,0.0079269111988954,8.839720332020693,4.136928226472873,0.2654531896107315,20.88840706157023,587.9999855875915,29.25492520116513
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),110,3,330,29.7,252.58515114,5.907,5.822025,26.3671875,121,1.0,80.0,50.90057133335909,45.17440220110661,3471.857362953549,bus_current+motor_voltage,False,1265.8755625595986,1337.2938737457728,259.93281110315803,66.43459915767615,0.1260752761248122,0.9203326928303182,100.0,4.3674833749410045,3.768865810953393,94.53693607814104,True,4.782552188926479,4.764431266396979,75.0,True,52.14684766870988,43.842217383239664,125.0,True,294.536936078141,554.469747181299,654.469747181299,4.232995099377788,3.678939799355293,100.0,True,4.782552188926479,4.764431266396979,75.0,True,52.011848640877815,43.74651458878965,125.0,True,300.0,559.932811103158,659.932811103158,-5.463063921858975,-5.463063921858975,0.0276426319198233,0.0239989958751554,0.3077550584399375,86.0,54.0,54.0,1.0,49.0,45.0,5.028407311473891,5.650793716366725,0.6223864048928337,0.2915366744713081,0.0104435457035982,8.82374142418087,4.0893506570811935,0.2494742817709081,26.404299721829247,461.9999888746491,44.17222340474367
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,330,30.9375,253.82265114,5.94,5.822025,26.296875,121,1.0,80.0,50.90057133335909,45.17440220110661,3471.857362953549,bus_current+motor_voltage,False,1267.2491735697204,1338.7449812977911,259.0759760414653,66.50668783649658,0.12605703899438606,0.9194681189985329,100.0,4.371038114775616,3.771933329769004,94.30838323429896,True,4.785145102451285,4.767014355463368,75.0,True,52.18088092186533,43.87083068106697,125.0,True,294.30838323429896,553.3843592757643,653.3843592757643,4.236025562988584,3.681573606606782,100.0,True,4.785145102451285,4.767014355463368,75.0,True,52.04512995465423,43.774507085051546,125.0,True,300.0,559.0759760414653,659.0759760414653,-5.691616765701042,-5.691616765701042,0.03067309553062,0.0265919093999613,0.3410363722163509,87.0,56.0,56.0,1.0,52.0,49.0,5.027679938726483,5.650283468975303,0.6226035302488182,0.2908186915275521,0.0104409043165367,8.819328842604948,4.086749990779747,0.2450617001949862,26.40179027333756,461.9999889752254,42.300900585825765
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,550,33.0,255.88515114,5.94,5.822025,26.9296875,121,1.0,80.0,79.99999999010521,70.78139765684563,3471.857362953549,terminal_power_limit+motor_voltage,True,1265.9179123705112,1337.3386128531247,259.90636623455373,66.43682172425028,0.1278125778792238,0.9077926336496414,100.0,4.253919005230738,3.670866841386789,100.0,True,4.789449818480996,4.771302761075001,75.0,True,52.10850946981813,43.80998472249337,125.0,True,300.0,559.9063662345537,659.9063662345537,4.24107573607186,3.685962764239501,100.0,True,4.789449818480996,4.771302761075001,75.0,True,52.10039502904877,43.82098984708418,125.0,True,300.0,559.9063662345537,659.9063662345537,0.0,0.0,0.0357232686138955,0.0308966254296727,0.3963014466108916,1.0,47.0,43.0,1.0,50.0,46.0,5.097698144003747,5.725144269527837,0.6274461255240905,0.2202323430927148,0.0079558508893377,8.810824139854915,4.105421301550992,0.2365569974449535,26.55745161548749,461.9999908120963,30.031683149006565
molicel_p30b_140s4p,molicel_p30b,Molicel,INR-18650-P30B,140,4,560,32.9,255.78515114,6.048,5.92788,26.4375,121,1.0,80.0,61.563598687449584,54.70931529783139,3471.857362953549,bus_current+motor_voltage,False,1268.4089068021613,1339.9701444913885,258.35399914295476,66.56755196461931,0.12685173356569437,0.9128724573009608,100.0,4.307482212080979,3.7170885488765446,98.45164591118775,True,4.789241581985064,4.771095313579849,75.0,True,52.15104319585768,43.845744752994015,125.0,True,298.45164591118777,556.8056450541426,656.8056450541426,4.240830889010033,3.6857499651269663,100.0,True,4.789241581985064,4.771095313579849,75.0,True,52.097721304490925,43.8187410108395,125.0,True,300.0,558.3539991429548,658.3539991429548,-1.548354088812232,-1.5483540888121752,0.0354784215520682,0.0306883889337408,0.3936277220530471,45.0,50.0,47.0,1.0,53.0,50.0,5.059375669369178,5.6796438608922974,0.6202681915231192,0.3687657928722114,0.0126213847647029,8.787077622296518,4.072385394333046,0.2128104798865564,20.652551150084903,587.999979050184,50.43909021048484
ampace_jp30_110s5p,ampace_jp30,Ampace,JP30P1 (JP30),110,5,550,34.375,257.26015114,6.072,5.822025,26.9296875,121,1.0,80.0,75.49971629871892,67.06426267192802,3471.857362953549,bus_current+motor_voltage,False,1267.056989871629,1338.5419549580047,259.1957451671519,66.49660181593899,0.12799839752594863,0.9056598440762855,100.0,4.265512920580246,3.680871667375723,100.0,True,4.792308223422447,4.774150335620366,75.0,True,52.1511303211926,43.845818003210354,125.0,True,300.0,559.1957451671519,659.1957451671519,4.244442034144069,3.688888448693084,100.0,True,4.792308223422447,4.774150335620366,75.0,True,52.13710064343162,43.85186247970636,125.0,True,300.0,559.1957451671519,659.1957451671519,0.0,0.0,0.0390895666861048,0.0337550303711235,0.4330070609937451,1.0,48.0,44.0,1.0,51.0,48.0,5.105109405742977,5.733081247247451,0.6279718415044743,0.2207097675815685,0.0079644637176242,8.809388137738752,4.104709521173094,0.2351209953287902,26.571196369001445,461.9999907480179,28.892915028859875
molicel_p30b_110s5p,molicel_p30b,Molicel,INR-18650-P30B,110,5,550,32.3125,255.19765114,5.94,5.822025,25.59375,121,1.0,80.0,60.46424978442319,53.81760440493093,3471.857362953549,bus_current+motor_voltage,False,1271.9765205900371,1343.7390363189318,256.14128172312064,66.75478442170828,0.12438238017177335,0.9283844032314386,100.0,4.311551732792083,3.720600291488559,98.18269016240735,True,4.788017217471963,4.769875588140952,75.0,True,52.14079674248789,43.83713009542354,125.0,True,298.18269016240737,554.323971885528,654.323971885528,4.239392436094171,3.684499790827818,100.0,True,4.788017217471963,4.769875588140952,75.0,True,52.08200127670818,43.80551909232086,125.0,True,300.0,556.1412817231206,656.1412817231206,-1.8173098375926315,-1.8173098375926884,0.0340399686362067,0.0294640244206396,0.3779076942703057,49.0,55.0,55.0,1.0,56.0,55.0,4.96088756732201,5.576612721781182,0.6157251544591741,0.3576092833591564,0.0126662977484879,8.729306765572467,4.039834630008744,0.155039623162505,26.251336848249657,461.9999868880917,49.802453388509214
molicel_p50b_110s3p,molicel_p50b,Molicel,INR-21700-P50B,110,3,330,29.287499999999994,252.17265114,5.94,5.822025,24.8203125,121,1.0,80.0,67.1932790687109,59.53982179928519,3471.857362953549,bus_current+motor_voltage,False,1273.5858457030831,1345.4391565188903,255.14719798635664,66.8392436465814,0.12234594448982383,0.9426446171825096,100.0,4.276481961486742,3.690337265685413,100.0,True,4.7816861728092,4.763568531584399,75.0,True,52.03347062192884,43.74689616338716,125.0,True,300.0,555.1471979863567,655.1471979863567,4.231984755067106,3.67806169867047,100.0,True,4.7816861728092,4.763568531584399,75.0,True,52.00073402930352,43.73716622817396,125.0,True,300.0,555.1471979863567,655.1471979863567,0.0,0.0,0.026632287609142,0.023132979757876,0.2966404468656449,1.0,53.0,53.0,1.0,57.0,57.0,4.879666027403875,5.474754595057632,0.5950885676537555,0.4410232835097189,0.0151333797256007,8.614334968338863,3.957382140954682,0.0400678259289009,26.065494861212144,461.9999844210341,67.76286046244081
tenpower_30xg_135s4p,tenpower_30xg,Tenpower,INR18650-30XG,135,4,540,32.400000000000006,255.28515114,5.832,5.71617,25.9453125,121,1.0,80.0,79.99999996962386,71.42020614690306,3471.857362953549,terminal_power_limit+motor_voltage,True,1270.4551890976609,1342.1318741737225,257.0833272858256,66.674943202815,0.12537924364601213,0.9221058910998902,100.0,4.251158272812923,3.668484501460232,100.0,True,4.788199675565711,4.770057354907381,75.0,True,52.0915505970188,43.79572662979778,125.0,True,300.0,557.0833272858256,657.0833272858256,4.239606660214734,3.684685975225536,100.0,True,4.788199675565711,4.770057354907381,75.0,True,52.08434385058205,43.807489401871976,125.0,True,300.0,557.0833272858256,657.0833272858256,0.0,0.0,0.0342541927567694,0.0296464825143871,0.3802502681441737,1.0,49.0,46.0,1.0,54.0,53.0,5.000646636161496,5.624079048270986,0.6234324121094904,0.2132103881196343,0.0080320394968291,8.801545870259297,4.0817078878036055,0.2272787278493346,21.62219902717927,566.999986131185,29.612553905504765
tenpower_60xg_135s2p,tenpower_60xg,Tenpower,INR21700-60XG,135,2,270,25.65,248.53515114,5.832,5.71617,24.1875,121,1.0,80.0,40.71740279915522,35.91231496576389,3471.857362953549,bus_current+motor_voltage,False,1274.266992332757,1346.1587321564382,254.72720846632626,66.87499100173096,0.12044609167997455,0.9570015645688013,100.0,4.471878038643241,3.858951896027192,87.97621233383124,True,4.774011455909234,4.755922893917631,75.0,True,52.22616477511524,43.90890286810973,125.0,True,287.97621233383126,542.7034208001576,642.7034208001576,4.223073376092877,3.670316727082799,100.0,True,4.774011455909234,4.755922893917631,75.0,True,51.90226411693299,43.654344417939576,125.0,True,300.0,554.7272084663263,654.7272084663263,-12.023787666168744,-12.023787666168687,0.0177209086349128,0.0154582628579102,0.1981705344951123,106.0,64.0,64.0,1.0,58.0,58.0,4.803891981505195,5.392149703286269,0.588257721781074,0.4116747599253362,0.0147335721729683,8.708499819094236,3.9478970617688223,0.1342326766842738,21.24496650167116,566.9999769655466,72.22364209216425
ampace_jp30_135s4p,ampace_jp30,Ampace,JP30P1 (JP30),135,4,540,33.75,256.63515114,5.961600000000001,5.71617,25.875,121,1.0,80.0,74.12699333348714,66.08527449307071,3471.857362953549,bus_current+motor_voltage,False,1271.9402429540887,1343.7007119672,256.16371949220843,66.75288052982988,0.12535893868845532,0.9211784696513259,100.0,4.265990488865182,3.6812837790260646,100.0,True,4.791010064006394,4.772857094884817,75.0,True,52.135984110462985,43.833083897640655,125.0,True,300.0,556.1637194922084,656.1637194922084,4.2429119553458285,3.68755864139238,100.0,True,4.791010064006394,4.772857094884817,75.0,True,52.12042952209785,43.83784060831172,125.0,True,300.0,556.1637194922084,656.1637194922084,0.0,0.0,0.0375594878878642,0.0324568709550705,0.416335939659973,1.0,52.0,50.0,1.0,55.0,54.0,4.9998367898524005,5.623191715844523,0.6233549259921225,0.212655776360264,0.0080245926443628,8.793906457721205,4.077596847535967,0.2196393153112428,21.62035563214913,566.9999860146726,28.35410351470187
molicel_p30b_135s4p,molicel_p30b,Molicel,INR-18650-P30B,135,4,540,31.725,254.61015114,5.832,5.71617,24.609375,121,1.0,80.0,59.36489795557949,52.73993794468134,3471.857362953549,bus_current+motor_voltage,False,1277.0230737183974,1349.0703064545544,253.0324049401197,67.01963330901332,0.12219991991049473,0.9412307953825989,100.0,4.315527459705036,3.7240310959014367,97.9204231177648,True,4.786791175931363,4.768654192028754,75.0,True,52.1308608399582,43.82877653201405,125.0,True,297.9204231177648,550.9528280578845,650.9528280578845,4.237953980156762,3.683249613902612,100.0,True,4.786791175931363,4.768654192028754,75.0,True,52.06626083858491,43.79228000692037,125.0,True,300.0,553.0324049401197,653.0324049401197,-2.0795768822351874,-2.0795768822351874,0.0326015126987977,0.0282379828800394,0.3621672561470319,52.0,58.0,58.0,1.0,59.0,59.0,4.873841958760738,5.470202180079865,0.5963602213191265,0.3438326357156886,0.0124712671781092,8.664173179602532,3.965905146685348,0.0899060371925699,21.373360081267013,566.9999799308715,48.77058662633881
tenpower_30xg_130s4p,tenpower_30xg,Tenpower,INR18650-30XG,130,4,520,31.200000000000003,254.08515114,5.616,5.50446,24.046875,121,1.0,80.0,78.4187035926393,69.97762573812624,3471.857362953549,bus_current+motor_voltage,False,1279.7552138876815,1351.956588818052,251.35952865893302,67.16301915384467,0.12047978705004526,0.9526309667818876,100.0,4.250933535449968,3.66829056712987,100.0,True,4.785694133514616,4.767561306267253,75.0,True,52.06129743624975,43.77029142689936,125.0,True,300.0,551.359528658933,651.359528658933,4.236668405225029,3.682132307439843,100.0,True,4.785694133514616,4.767561306267253,75.0,True,52.05217763605944,43.78043480162895,125.0,True,300.0,551.359528658933,651.359528658933,0.0,0.0,0.031315937767065,0.0271409404632922,0.3480840536215623,1.0,57.0,57.0,1.0,60.0,60.0,4.805235893257239,5.404254510679974,0.5990186174227342,0.1982337392132526,0.0080027063910781,8.785493055359588,3.987595575961424,0.2112259129496259,22.412474756041085,545.9999869000786,28.591404694219133
tenpower_60xg_130s2p,tenpower_60xg,Tenpower,INR21700-60XG,130,2,260,24.7,247.58515114,5.616,5.50446,22.4296875,121,1.0,80.0,39.209351952698,34.56708888175716,3471.857362953549,bus_current+motor_voltage,False,1283.983544176625,1356.423473525222,248.7845772516811,67.38492676953813,0.1158574268599671,0.9873757509265211,100.0,4.492066311115839,3.876373116298056,86.74265962599831,True,4.771995530701052,4.753914606979368,75.0,True,52.247235812819895,43.92661824414563,125.0,True,286.7426596259984,535.5272368776795,635.5272368776795,4.220745079173798,3.668293180161714,100.0,True,4.771995530701052,4.753914606979368,75.0,True,51.87640766997247,43.63259688418082,125.0,True,300.0,548.7845772516811,648.7845772516811,-13.257340374001672,-13.257340374001615,0.0153926117158338,0.013442337649729,0.1723140875345947,111.0,68.0,68.0,1.0,62.0,62.0,4.620876909557337,5.187352663197927,0.5664757536405884,0.381779335140003,0.0145821166507643,8.59705391752414,3.8450201661767065,0.0227867751141772,22.006145038213823,545.9999772930089,69.55493960040542
ampace_jp30_130s4p,ampace_jp30,Ampace,JP30P1 (JP30),130,4,520,32.5,255.38515114,5.7408,5.50446,23.9765625,121,1.0,80.0,71.38154921987862,63.62047628499047,3471.857362953549,bus_current+motor_voltage,False,1281.2522908097658,1353.5381279958692,250.44590139285634,67.24158746511357,0.12042785084441586,0.9519282223237069,100.0,4.269829812877932,3.684596876241695,100.0,True,4.7884081536125365,4.770265043038198,75.0,True,52.10794604065179,43.80951102206669,125.0,True,300.0,550.4459013928563,650.4459013928563,4.239851483779085,3.6848987539161713,100.0,True,4.7884081536125365,4.770265043038198,75.0,True,52.08702052192766,43.80974071662294,125.0,True,300.0,550.4459013928563,650.4459013928563,0.0,0.0,0.0344990163211207,0.029854960561213,0.3829269394897849,1.0,59.0,59.0,1.0,61.0,61.0,4.803164460981663,5.402542939461118,0.5993784784794547,0.1976283756741035,0.0080041630169857,8.783354956200045,3.985981763456361,0.2090878137900826,22.40860755671306,545.9999865513208,27.363928939491256
molicel_p30b_130s4p,molicel_p30b,Molicel,INR-18650-P30B,130,4,520,30.55,253.43515114,5.616,5.50446,22.8515625,121,1.0,80.0,57.16619937383081,50.770172165169065,3471.857362953549,bus_current+motor_voltage,False,1286.2915831395203,1358.8617276923262,247.38617939582585,67.50605529739296,0.11751590182513799,0.9716944632135549,100.0,4.324901702313785,3.7321204827264474,97.30394065580212,True,4.784334003190475,4.766206329429213,75.0,True,52.11286175719434,43.81364388767387,125.0,True,297.3039406558021,544.6901200516279,644.6901200516279,4.235076713153367,3.680748951406282,100.0,True,4.784334003190475,4.766206329429213,75.0,True,52.03471859808917,43.76575022341782,125.0,True,300.0,547.3861793958258,647.3861793958258,-2.69605934419792,-2.69605934419792,0.0297242456954025,0.0257808101391514,0.3306250156512931,62.0,62.0,62.0,1.0,63.0,63.0,4.687023801296093,5.266038601696966,0.5790148004008724,0.3204638864872557,0.0124948082322,8.640844564764233,3.886219644995303,0.0665774223542712,22.14682056129175,545.9999801895524,47.204173132329
tenpower_30xg_125s4p,tenpower_30xg,Tenpower,INR18650-30XG,125,4,500,30.0,252.88515114,5.4,5.29275,22.21875,121,1.0,80.0,75.4025996104116,67.256069872271,3471.857362953549,bus_current+motor_voltage,False,1289.8671336692155,1362.6390040376896,245.22970148436463,67.69370428378149,0.11568015233968917,0.9843781492859549,100.0,4.253906410565274,3.670855972975854,100.0,True,4.783181478816006,4.765058171929183,75.0,True,52.03330162745829,43.74675408207936,125.0,True,300.0,545.2297014843646,645.2297014843646,4.233729833448731,3.6795783643316455,100.0,True,4.783181478816006,4.765058171929183,75.0,True,52.019925457236255,43.75330789788918,125.0,True,300.0,545.2297014843646,645.2297014843646,0.0,0.0,0.0283773659907664,0.0246282857646829,0.315831874798377,1.0,61.0,61.0,1.0,64.0,64.0,4.613806463064552,5.188712816185225,0.574906353120674,0.1839270168852243,0.0079170798283207,8.660426863133159,3.877361770228107,0.086159720723197,23.269870719430195,524.9999867775334,27.58905253278365
tenpower_60xg_125s2p,tenpower_60xg,Tenpower,INR21700-60XG,125,2,250,23.75,246.63515114,5.4,5.29275,20.8125,121,1.0,80.0,37.7012988069242,33.22170644091007,3471.857362953549,bus_current+motor_voltage,False,1294.2716372502414,1367.2920014017334,242.58964599338682,67.92485767559067,0.1112463045289502,1.0201282310491095,100.0,4.514273619692571,3.895536638826466,85.39848234082636,True,4.769974697141824,4.751901430287629,75.0,True,52.27504717480609,43.95000051617996,124.88705277884536,True,285.2855351196717,527.8751811130585,627.8751811130585,4.218416302784107,3.666269216527762,100.0,True,4.769974697141824,4.751901430287629,75.0,True,51.850491711649866,43.61079929616064,125.0,True,300.0,542.5896459933869,642.5896459933869,-14.71446488032825,-14.714464880328364,0.0130638353261423,0.0114215040905003,0.1463981292119882,116.0,72.0,72.0,1.0,66.0,66.0,4.43696613849996,4.991385836246678,0.5544196977467187,0.356586885964285,0.0148082456030874,8.606555945352568,3.789647800887207,0.032288802942606,22.829691986382084,524.9999776307411,67.5638310248119
ampace_jp30_125s4p,ampace_jp30,Ampace,JP30P1 (JP30),125,4,500,31.25,254.13515114,5.52,5.29275,22.078125,121,1.0,80.0,68.6361046826523,61.1555150480711,3471.857362953549,bus_current+motor_voltage,False,1291.8590868569304,1364.7433394664686,244.03349678103075,67.79824426818494,0.11550054956116852,0.9843886523231448,100.0,4.274844626818109,3.688924347965084,100.0,True,4.785798672232065,4.767665448891169,75.0,True,52.080935346541125,43.786801907790114,125.0,True,300.0,544.0334967810307,644.0334967810307,4.236790846488367,3.682238722407543,100.0,True,4.785798672232065,4.767665448891169,75.0,True,52.05351957969854,43.78156349361971,125.0,True,300.0,544.0334967810307,644.0334967810307,0.0,0.0,0.0314383790304022,0.0272454791807419,0.3494259972606599,1.0,63.0,63.0,1.0,65.0,65.0,4.606643155932232,5.179616066482559,0.5729729105503288,0.1824341353413372,0.0078817248193574,8.672934946781647,3.866854876816016,0.0986678043716846,23.256172718394595,524.9999870634804,26.27051548915256
molicel_p30b_125s4p,molicel_p30b,Molicel,INR-18650-P30B,125,4,500,29.375,252.26015114,5.4,5.29275,21.09375,121,1.0,80.0,54.967499899749214,48.80001998990288,3471.857362953549,bus_current+motor_voltage,False,1297.0874309467754,1370.2666568666775,240.9112569094388,68.07263375332906,0.1127289416453254,1.0045258405419062,100.0,4.335763041344239,3.741493141033041,96.59299524936546,True,4.781869945263322,4.7637516077311375,75.0,True,52.09751872277353,43.80074430350976,125.0,True,296.59299524936546,537.5042521588043,637.5042521588043,4.23219908051515,3.678247971132949,100.0,True,4.781869945263322,4.7637516077311375,75.0,True,52.00309254455314,43.73914994581661,125.0,True,300.0,540.9112569094389,640.9112569094389,-3.407004750634542,-3.407004750634542,0.0268466130571853,0.0233167522119988,0.2989989621152631,69.0,67.0,67.0,1.0,67.0,67.0,4.496099884190615,5.058194371673507,0.5620944874828925,0.2972530171847941,0.0126282197442885,8.67235627296793,3.820799193730875,0.0980891305579678,22.97289442358033,524.9999806312576,45.536632419798245
tenpower_30xg_120s4p,tenpower_30xg,Tenpower,INR18650-30XG,120,4,480,28.8,251.68515114,5.184,5.08104,20.53125,121,1.0,80.0,72.38649572239264,64.53253967495849,3471.857362953549,bus_current+motor_voltage,False,1300.73875817613,1374.1239850901436,238.7456585053083,68.26425958769244,0.11065085567004268,1.0205186264302508,100.0,4.258063676895663,3.674443434585789,100.0,True,4.780661584185713,4.762547825091277,75.0,True,52.00637505345303,43.72411569138652,125.0,True,300.0,538.7456585053083,638.7456585053083,4.230790796921887,3.677024017303946,100.0,True,4.780661584185713,4.762547825091277,75.0,True,51.98758499562149,43.72610674059891,125.0,True,300.0,538.7456585053083,638.7456585053083,0.0,0.0,0.0254383294639231,0.02210839113439,0.2834914131836115,1.0,65.0,65.0,1.0,68.0,68.0,4.413217157036099,4.973592325927874,0.560375168891775,0.171096407809843,0.0080244576284884,8.682381058636695,3.8135626577368353,0.108113916226733,24.182945242457752,503.9999869750906,26.73381372028797
ampace_jp30_120s4p,ampace_jp30,Ampace,JP30P1 (JP30),120,4,480,30.0,252.88515114,5.2992,5.08104,20.4609375,121,1.0,80.0,65.89066171377698,58.69026169364111,3471.857362953549,bus_current+motor_voltage,False,1302.3124816039146,1375.7864950249202,237.81602958698647,68.34685039535327,0.11053643689022202,1.020340510175154,100.0,4.28119725870837,3.694406273157552,100.0,True,4.783181478816006,4.765058171929183,75.0,True,52.05520595570255,43.76517004322469,125.0,True,300.0,537.8160295869865,637.8160295869865,4.233729833448731,3.6795783643316455,100.0,True,4.783181478816006,4.765058171929183,75.0,True,52.019925457236255,43.75330789788918,125.0,True,300.0,537.8160295869865,637.8160295869865,0.0,0.0,0.0283773659907664,0.0246282857646829,0.315831874798377,1.0,66.0,66.0,1.0,69.0,69.0,4.408653659364672,4.968608968265696,0.5599553089010233,0.1703326116020019,0.0080178286123535,8.677141584407844,3.810474920246849,0.1028744419978817,24.173589385522387,503.9999869434787,25.549891740300296
