parameter,parameter_label,parameter_group,metric,metric_display_name,pearson_r,abs_pearson_r,rank_within_metric
aero_balance_front,front aero balance,aero balance,max_accel_g__25mps,accel 25,0.08111655883941994,0.08111655883941994,11
aero_balance_front,front aero balance,aero balance,max_brake_g__25mps,brake 25,-0.24759659288473074,0.24759659288473074,8
aero_balance_front,front aero balance,aero balance,ggv_area_g2__25mps,area 25,-0.21912102539816394,0.21912102539816394,8
aero_balance_front,front aero balance,aero balance,mean_max_lateral_g,mean lat,-0.03514504712066316,0.03514504712066316,17
aero_balance_front,front aero balance,aero balance,mean_max_accel_g,mean accel,0.014031616962769585,0.014031616962769585,20
aero_balance_front,front aero balance,aero balance,mean_max_brake_g,mean brake,-0.0967249281784297,0.0967249281784297,14
aero_balance_front,front aero balance,aero balance,mean_ggv_area_g2,mean area,-0.039870103664081814,0.039870103664081814,20
max_drive_power_w,max drive power,powertrain,max_lateral_g__05mps,lat 5,0.13808925978678863,0.13808925978678863,8
max_drive_power_w,max drive power,powertrain,max_accel_g__05mps,accel 5,-0.24905506653382464,0.24905506653382464,3
max_drive_power_w,max drive power,powertrain,max_brake_g__05mps,brake 5,-0.049084757117042147,0.049084757117042147,17
max_drive_power_w,max drive power,powertrain,ggv_area_g2__05mps,area 5,0.06961432230861161,0.06961432230861161,16
max_drive_power_w,max drive power,powertrain,max_lateral_g__10mps,lat 10,0.12237083389525319,0.12237083389525319,10
max_drive_power_w,max drive power,powertrain,max_accel_g__10mps,accel 10,-0.26117896071484437,0.26117896071484437,2
max_drive_power_w,max drive power,powertrain,max_brake_g__10mps,brake 10,-0.05506982645234601,0.05506982645234601,16
max_drive_power_w,max drive power,powertrain,ggv_area_g2__10mps,area 10,0.047796316557264025,0.047796316557264025,16
max_drive_power_w,max drive power,powertrain,max_lateral_g__15mps,lat 15,0.10750571049332606,0.10750571049332606,11
max_drive_power_w,max drive power,powertrain,max_accel_g__15mps,accel 15,-0.1997283502102269,0.1997283502102269,6
max_drive_power_w,max drive power,powertrain,max_brake_g__15mps,brake 15,-0.052888602284061316,0.052888602284061316,18
max_drive_power_w,max drive power,powertrain,ggv_area_g2__15mps,area 15,0.036105396522996325,0.036105396522996325,19
max_drive_power_w,max drive power,powertrain,max_lateral_g__20mps,lat 20,0.12181311181524117,0.12181311181524117,11
max_drive_power_w,max drive power,powertrain,max_accel_g__20mps,accel 20,0.28941444252036147,0.28941444252036147,4
max_drive_power_w,max drive power,powertrain,max_brake_g__20mps,brake 20,-0.051141122544177464,0.051141122544177464,19
max_drive_power_w,max drive power,powertrain,ggv_area_g2__20mps,area 20,0.14386981022632875,0.14386981022632875,16
max_drive_power_w,max drive power,powertrain,max_lateral_g__25mps,lat 25,0.07545393415372655,0.07545393415372655,13
max_drive_power_w,max drive power,powertrain,max_accel_g__25mps,accel 25,0.7651750949863103,0.7651750949863103,1
max_drive_power_w,max drive power,powertrain,max_brake_g__25mps,brake 25,-0.051466071470398285,0.051466071470398285,19
max_drive_power_w,max drive power,powertrain,ggv_area_g2__25mps,area 25,0.2511492715326149,0.2511492715326149,5
max_drive_power_w,max drive power,powertrain,mean_max_lateral_g,mean lat,0.11522798578541005,0.11522798578541005,11
max_drive_power_w,max drive power,powertrain,mean_max_accel_g,mean accel,0.035847310410524504,0.035847310410524504,18
max_drive_power_w,max drive power,powertrain,mean_max_brake_g,mean brake,-0.05310101115230271,0.05310101115230271,18
max_drive_power_w,max drive power,powertrain,mean_ggv_area_g2,mean area,0.13757865379334686,0.13757865379334686,15
max_drive_force_n,max drive force,powertrain,max_lateral_g__05mps,lat 5,-0.24598172286512188,0.24598172286512188,4
max_drive_force_n,max drive force,powertrain,max_accel_g__05mps,accel 5,0.8194764011768084,0.8194764011768084,1
max_drive_force_n,max drive force,powertrain,max_brake_g__05mps,brake 5,0.28931524757411703,0.28931524757411703,6
max_drive_force_n,max drive force,powertrain,ggv_area_g2__05mps,area 5,0.22015275655906472,0.22015275655906472,5
max_drive_force_n,max drive force,powertrain,max_lateral_g__10mps,lat 10,-0.3083115179277368,0.3083115179277368,4
max_drive_force_n,max drive force,powertrain,max_accel_g__10mps,accel 10,0.8539644662791811,0.8539644662791811,1
max_drive_force_n,max drive force,powertrain,max_brake_g__10mps,brake 10,0.2639717402036608,0.2639717402036608,6
max_drive_force_n,max drive force,powertrain,ggv_area_g2__10mps,area 10,0.22119343074045936,0.22119343074045936,5
max_drive_force_n,max drive force,powertrain,max_lateral_g__15mps,lat 15,-0.32364228112566246,0.32364228112566246,4
max_drive_force_n,max drive force,powertrain,max_accel_g__15mps,accel 15,0.8758369524166422,0.8758369524166422,1
max_drive_force_n,max drive force,powertrain,max_brake_g__15mps,brake 15,0.21845778650690745,0.21845778650690745,7
max_drive_force_n,max drive force,powertrain,ggv_area_g2__15mps,area 15,0.20182492552827633,0.20182492552827633,7
max_drive_force_n,max drive force,powertrain,max_lateral_g__20mps,lat 20,-0.36207213698164187,0.36207213698164187,3
max_drive_force_n,max drive force,powertrain,max_accel_g__20mps,accel 20,0.5791827426553267,0.5791827426553267,1
max_drive_force_n,max drive force,powertrain,max_brake_g__20mps,brake 20,0.16983044793069452,0.16983044793069452,10
max_drive_force_n,max drive force,powertrain,ggv_area_g2__20mps,area 20,0.05029981222202533,0.05029981222202533,20
max_drive_force_n,max drive force,powertrain,max_lateral_g__25mps,lat 25,-0.3247506791974427,0.3247506791974427,3
max_drive_force_n,max drive force,powertrain,max_accel_g__25mps,accel 25,0.11837995714437326,0.11837995714437326,8
max_drive_force_n,max drive force,powertrain,max_brake_g__25mps,brake 25,0.10847482136713339,0.10847482136713339,16
max_drive_force_n,max drive force,powertrain,ggv_area_g2__25mps,area 25,-0.09589193886295619,0.09589193886295619,18
max_drive_force_n,max drive force,powertrain,mean_max_lateral_g,mean lat,-0.335848008313595,0.335848008313595,4
max_drive_force_n,max drive force,powertrain,mean_max_accel_g,mean accel,0.8132605409467006,0.8132605409467006,1
max_drive_force_n,max drive force,powertrain,mean_max_brake_g,mean brake,0.20613266831010565,0.20613266831010565,9
max_drive_force_n,max drive force,powertrain,mean_ggv_area_g2,mean area,0.09535859260437954,0.09535859260437954,18
drive_distribution_front,front drive distribution,powertrain architecture,max_lateral_g__05mps,lat 5,-0.05259622690674471,0.05259622690674471,15
drive_distribution_front,front drive distribution,powertrain architecture,max_accel_g__05mps,accel 5,-0.227146429667522,0.227146429667522,4
drive_distribution_front,front drive distribution,powertrain architecture,max_brake_g__05mps,brake 5,-0.11245799524478403,0.11245799524478403,10
drive_distribution_front,front drive distribution,powertrain architecture,ggv_area_g2__05mps,area 5,-0.3501141490388992,0.3501141490388992,2
drive_distribution_front,front drive distribution,powertrain architecture,max_lateral_g__10mps,lat 10,-0.11676371159836217,0.11676371159836217,11
drive_distribution_front,front drive distribution,powertrain architecture,max_accel_g__10mps,accel 10,-0.1577602412287997,0.1577602412287997,5
drive_distribution_front,front drive distribution,powertrain architecture,max_brake_g__10mps,brake 10,-0.10891397993904933,0.10891397993904933,12
drive_distribution_front,front drive distribution,powertrain architecture,ggv_area_g2__10mps,area 10,-0.3242233235556843,0.3242233235556843,2
drive_distribution_front,front drive distribution,powertrain architecture,max_lateral_g__15mps,lat 15,-0.039621165971226786,0.039621165971226786,15
drive_distribution_front,front drive distribution,powertrain architecture,max_accel_g__15mps,accel 15,-0.03976128534588094,0.03976128534588094,18
drive_distribution_front,front drive distribution,powertrain architecture,max_brake_g__15mps,brake 15,-0.10992577680023392,0.10992577680023392,13
drive_distribution_front,front drive distribution,powertrain architecture,ggv_area_g2__15mps,area 15,-0.2719529360790982,0.2719529360790982,2
drive_distribution_front,front drive distribution,powertrain architecture,max_lateral_g__20mps,lat 20,-0.05758239957631598,0.05758239957631598,17
drive_distribution_front,front drive distribution,powertrain architecture,max_accel_g__20mps,accel 20,0.007171760505743069,0.007171760505743069,19
drive_distribution_front,front drive distribution,powertrain architecture,max_brake_g__20mps,brake 20,-0.11012949138686205,0.11012949138686205,15
drive_distribution_front,front drive distribution,powertrain architecture,ggv_area_g2__20mps,area 20,-0.18840221150501205,0.18840221150501205,9
drive_distribution_front,front drive distribution,powertrain architecture,max_lateral_g__25mps,lat 25,-0.025907315703899064,0.025907315703899064,19
drive_distribution_front,front drive distribution,powertrain architecture,max_accel_g__25mps,accel 25,0.17868228917435403,0.17868228917435403,4
drive_distribution_front,front drive distribution,powertrain architecture,max_brake_g__25mps,brake 25,-0.10999778485922494,0.10999778485922494,15
drive_distribution_front,front drive distribution,powertrain architecture,ggv_area_g2__25mps,area 25,-0.08734913794268695,0.08734913794268695,19
drive_distribution_front,front drive distribution,powertrain architecture,mean_max_lateral_g,mean lat,-0.05747419724535586,0.05747419724535586,15
drive_distribution_front,front drive distribution,powertrain architecture,mean_max_accel_g,mean accel,-0.07185037455206228,0.07185037455206228,14
drive_distribution_front,front drive distribution,powertrain architecture,mean_max_brake_g,mean brake,-0.11280962177846637,0.11280962177846637,13
drive_distribution_front,front drive distribution,powertrain architecture,mean_ggv_area_g2,mean area,-0.23663643783096144,0.23663643783096144,4
max_brake_force_n,max brake force,brakes,max_lateral_g__05mps,lat 5,0.12843720652715482,0.12843720652715482,9
max_brake_force_n,max brake force,brakes,max_accel_g__05mps,accel 5,0.19938601523480104,0.19938601523480104,5
max_brake_force_n,max brake force,brakes,max_brake_g__05mps,brake 5,0.060893473914816906,0.060893473914816906,16
max_brake_force_n,max brake force,brakes,ggv_area_g2__05mps,area 5,0.10611424700324597,0.10611424700324597,12
max_brake_force_n,max brake force,brakes,max_lateral_g__10mps,lat 10,0.09465904435133762,0.09465904435133762,14
max_brake_force_n,max brake force,brakes,max_accel_g__10mps,accel 10,0.21783271243246496,0.21783271243246496,4
max_brake_force_n,max brake force,brakes,max_brake_g__10mps,brake 10,0.06598086397405388,0.06598086397405388,15
max_brake_force_n,max brake force,brakes,ggv_area_g2__10mps,area 10,0.1435201218730762,0.1435201218730762,12
max_brake_force_n,max brake force,brakes,max_lateral_g__15mps,lat 15,0.14632536730095394,0.14632536730095394,10
max_brake_force_n,max brake force,brakes,max_accel_g__15mps,accel 15,0.25201671427532674,0.25201671427532674,2
max_brake_force_n,max brake force,brakes,max_brake_g__15mps,brake 15,0.0708830768933154,0.0708830768933154,16
max_brake_force_n,max brake force,brakes,ggv_area_g2__15mps,area 15,0.185638429214667,0.185638429214667,10
max_brake_force_n,max brake force,brakes,max_lateral_g__20mps,lat 20,0.14679688437914562,0.14679688437914562,10
max_brake_force_n,max brake force,brakes,max_accel_g__20mps,accel 20,0.14828661471975402,0.14828661471975402,8
max_brake_force_n,max brake force,brakes,max_brake_g__20mps,brake 20,0.06750282307669332,0.06750282307669332,18
max_brake_force_n,max brake force,brakes,ggv_area_g2__20mps,area 20,0.18165415596546564,0.18165415596546564,11
max_brake_force_n,max brake force,brakes,max_lateral_g__25mps,lat 25,0.13346337409697634,0.13346337409697634,10
max_brake_force_n,max brake force,brakes,max_accel_g__25mps,accel 25,-0.01382677455366847,0.01382677455366847,17
max_brake_force_n,max brake force,brakes,max_brake_g__25mps,brake 25,0.06589164014242502,0.06589164014242502,18
max_brake_force_n,max brake force,brakes,ggv_area_g2__25mps,area 25,0.14035143313579188,0.14035143313579188,14
max_brake_force_n,max brake force,brakes,mean_max_lateral_g,mean lat,0.13915620796227518,0.13915620796227518,10
max_brake_force_n,max brake force,brakes,mean_max_accel_g,mean accel,0.20339699703407582,0.20339699703407582,4
max_brake_force_n,max brake force,brakes,mean_max_brake_g,mean brake,0.06787321938936504,0.06787321938936504,17
max_brake_force_n,max brake force,brakes,mean_ggv_area_g2,mean area,0.16381306161801346,0.16381306161801346,10
brake_distribution_front,front brake distribution,brakes,max_lateral_g__05mps,lat 5,-0.2321541117365621,0.2321541117365621,5
brake_distribution_front,front brake distribution,brakes,max_accel_g__05mps,accel 5,0.06893013311675478,0.06893013311675478,17
brake_distribution_front,front brake distribution,brakes,max_brake_g__05mps,brake 5,0.6861444320402973,0.6861444320402973,1
brake_distribution_front,front brake distribution,brakes,ggv_area_g2__05mps,area 5,0.1387491916322382,0.1387491916322382,11
brake_distribution_front,front brake distribution,brakes,max_lateral_g__10mps,lat 10,-0.22169527201581712,0.22169527201581712,5
brake_distribution_front,front brake distribution,brakes,max_accel_g__10mps,accel 10,0.1133021605491668,0.1133021605491668,10
brake_distribution_front,front brake distribution,brakes,max_brake_g__10mps,brake 10,0.6884903532389154,0.6884903532389154,1
brake_distribution_front,front brake distribution,brakes,ggv_area_g2__10mps,area 10,0.1449590181557178,0.1449590181557178,9
brake_distribution_front,front brake distribution,brakes,max_lateral_g__15mps,lat 15,-0.166784763099985,0.166784763099985,9
brake_distribution_front,front brake distribution,brakes,max_accel_g__15mps,accel 15,0.18807496220369033,0.18807496220369033,7
brake_distribution_front,front brake distribution,brakes,max_brake_g__15mps,brake 15,0.6520482823920986,0.6520482823920986,1
brake_distribution_front,front brake distribution,brakes,ggv_area_g2__15mps,area 15,0.17444632780252617,0.17444632780252617,12
brake_distribution_front,front brake distribution,brakes,max_lateral_g__20mps,lat 20,-0.15640269701658743,0.15640269701658743,8
brake_distribution_front,front brake distribution,brakes,max_accel_g__20mps,accel 20,0.2901365943684708,0.2901365943684708,3
brake_distribution_front,front brake distribution,brakes,max_brake_g__20mps,brake 20,0.6068512987079613,0.6068512987079613,1
brake_distribution_front,front brake distribution,brakes,ggv_area_g2__20mps,area 20,0.2171045754970898,0.2171045754970898,7
brake_distribution_front,front brake distribution,brakes,max_lateral_g__25mps,lat 25,-0.11904047372507562,0.11904047372507562,11
brake_distribution_front,front brake distribution,brakes,max_accel_g__25mps,accel 25,0.1293503365871987,0.1293503365871987,7
brake_distribution_front,front brake distribution,brakes,max_brake_g__25mps,brake 25,0.5428809975356894,0.5428809975356894,1
brake_distribution_front,front brake distribution,brakes,ggv_area_g2__25mps,area 25,0.20246220555923766,0.20246220555923766,10
brake_distribution_front,front brake distribution,brakes,mean_max_lateral_g,mean lat,-0.18018130707573268,0.18018130707573268,9
brake_distribution_front,front brake distribution,brakes,mean_max_accel_g,mean accel,0.1859307428336157,0.1859307428336157,5
brake_distribution_front,front brake distribution,brakes,mean_max_brake_g,mean brake,0.6425718434103882,0.6425718434103882,1
brake_distribution_front,front brake distribution,brakes,mean_ggv_area_g2,mean area,0.19465559233103577,0.19465559233103577,9
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_lateral_g__05mps,lat 5,0.011643242532249985,0.011643242532249985,19
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_accel_g__05mps,accel 5,-0.014861562629927955,0.014861562629927955,19
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_brake_g__05mps,brake 5,0.34149099729594296,0.34149099729594296,5
longitudinal_mu_scale,longitudinal tire peak scale,tires,ggv_area_g2__05mps,area 5,0.17626062727031525,0.17626062727031525,8
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_lateral_g__10mps,lat 10,0.06181130377181627,0.06181130377181627,17
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_accel_g__10mps,accel 10,-0.002713408844608713,0.002713408844608713,20
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_brake_g__10mps,brake 10,0.35474564384927165,0.35474564384927165,3
longitudinal_mu_scale,longitudinal tire peak scale,tires,ggv_area_g2__10mps,area 10,0.19831378355633122,0.19831378355633122,7
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_lateral_g__15mps,lat 15,0.07834722230010377,0.07834722230010377,14
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_accel_g__15mps,accel 15,0.040480766002365345,0.040480766002365345,17
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_brake_g__15mps,brake 15,0.35995914088109343,0.35995914088109343,3
longitudinal_mu_scale,longitudinal tire peak scale,tires,ggv_area_g2__15mps,area 15,0.2162785757687368,0.2162785757687368,5
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_lateral_g__20mps,lat 20,0.0745944985990742,0.0745944985990742,14
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_accel_g__20mps,accel 20,0.1216587410224911,0.1216587410224911,9
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_brake_g__20mps,brake 20,0.3699506557728584,0.3699506557728584,4
longitudinal_mu_scale,longitudinal tire peak scale,tires,ggv_area_g2__20mps,area 20,0.24839006364779134,0.24839006364779134,3
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_lateral_g__25mps,lat 25,0.06997202499210409,0.06997202499210409,15
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_accel_g__25mps,accel 25,0.028305667600697866,0.028305667600697866,14
longitudinal_mu_scale,longitudinal tire peak scale,tires,max_brake_g__25mps,brake 25,0.36088836730557045,0.36088836730557045,4
longitudinal_mu_scale,longitudinal tire peak scale,tires,ggv_area_g2__25mps,area 25,0.2110897497486216,0.2110897497486216,9
longitudinal_mu_scale,longitudinal tire peak scale,tires,mean_max_lateral_g,mean lat,0.06555903790144807,0.06555903790144807,14
longitudinal_mu_scale,longitudinal tire peak scale,tires,mean_max_accel_g,mean accel,0.03809261032866953,0.03809261032866953,17
longitudinal_mu_scale,longitudinal tire peak scale,tires,mean_max_brake_g,mean brake,0.3665007834629028,0.3665007834629028,3
longitudinal_mu_scale,longitudinal tire peak scale,tires,mean_ggv_area_g2,mean area,0.22804546757175312,0.22804546757175312,5
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_lateral_g__05mps,lat 5,0.0577731975362665,0.0577731975362665,14
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_accel_g__05mps,accel 5,0.0986811271939642,0.0986811271939642,10
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_brake_g__05mps,brake 5,0.3499130426971083,0.3499130426971083,3
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,ggv_area_g2__05mps,area 5,0.18637902161719802,0.18637902161719802,6
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_lateral_g__10mps,lat 10,0.07481264517101913,0.07481264517101913,16
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_accel_g__10mps,accel 10,0.11601504992672429,0.11601504992672429,9
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_brake_g__10mps,brake 10,0.3455366659575944,0.3455366659575944,4
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,ggv_area_g2__10mps,area 10,0.20021459212862586,0.20021459212862586,6
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_lateral_g__15mps,lat 15,0.01111647725077038,0.01111647725077038,20
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_accel_g__15mps,accel 15,0.1849369790269431,0.1849369790269431,8
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_brake_g__15mps,brake 15,0.3121103190523156,0.3121103190523156,5
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,ggv_area_g2__15mps,area 15,0.19580465576969003,0.19580465576969003,9
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_lateral_g__20mps,lat 20,0.0011671149997465745,0.0011671149997465745,20
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_accel_g__20mps,accel 20,0.09260144002389124,0.09260144002389124,12
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_brake_g__20mps,brake 20,0.2785395799699832,0.2785395799699832,6
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,ggv_area_g2__20mps,area 20,0.1468072340610418,0.1468072340610418,14
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_lateral_g__25mps,lat 25,-0.03658917022692958,0.03658917022692958,18
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_accel_g__25mps,accel 25,-0.02661886013662502,0.02661886013662502,15
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,max_brake_g__25mps,brake 25,0.24615362379995379,0.24615362379995379,9
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,ggv_area_g2__25mps,area 25,0.0699829867259977,0.0699829867259977,20
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,mean_max_lateral_g,mean lat,0.014159091596704887,0.014159091596704887,19
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,mean_max_accel_g,mean accel,0.11848338919176558,0.11848338919176558,10
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,mean_max_brake_g,mean brake,0.3082533611503487,0.3082533611503487,5
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,mean_ggv_area_g2,mean area,0.15877061860997624,0.15877061860997624,12
lateral_mu_scale,lateral tire peak scale,tires,max_lateral_g__05mps,lat 5,0.5093360686735661,0.5093360686735661,2
lateral_mu_scale,lateral tire peak scale,tires,max_accel_g__05mps,accel 5,-0.09289460227933753,0.09289460227933753,11
lateral_mu_scale,lateral tire peak scale,tires,max_brake_g__05mps,brake 5,0.04085710071631235,0.04085710071631235,18
lateral_mu_scale,lateral tire peak scale,tires,ggv_area_g2__05mps,area 5,0.2980995357812999,0.2980995357812999,3
lateral_mu_scale,lateral tire peak scale,tires,max_lateral_g__10mps,lat 10,0.4506293913864182,0.4506293913864182,2
lateral_mu_scale,lateral tire peak scale,tires,max_accel_g__10mps,accel 10,-0.09549011634093547,0.09549011634093547,14
lateral_mu_scale,lateral tire peak scale,tires,max_brake_g__10mps,brake 10,0.02803572732244137,0.02803572732244137,19
lateral_mu_scale,lateral tire peak scale,tires,ggv_area_g2__10mps,area 10,0.25930313077306755,0.25930313077306755,4
lateral_mu_scale,lateral tire peak scale,tires,max_lateral_g__15mps,lat 15,0.3953407723242042,0.3953407723242042,2
lateral_mu_scale,lateral tire peak scale,tires,max_accel_g__15mps,accel 15,-0.07834853625204392,0.07834853625204392,15
lateral_mu_scale,lateral tire peak scale,tires,max_brake_g__15mps,brake 15,0.003446398752915906,0.003446398752915906,20
lateral_mu_scale,lateral tire peak scale,tires,ggv_area_g2__15mps,area 15,0.20956192111838254,0.20956192111838254,6
lateral_mu_scale,lateral tire peak scale,tires,max_lateral_g__20mps,lat 20,0.3499904501598386,0.3499904501598386,4
lateral_mu_scale,lateral tire peak scale,tires,max_accel_g__20mps,accel 20,0.03295459581177911,0.03295459581177911,16
lateral_mu_scale,lateral tire peak scale,tires,max_brake_g__20mps,brake 20,-0.008410733804696282,0.008410733804696282,20
lateral_mu_scale,lateral tire peak scale,tires,ggv_area_g2__20mps,area 20,0.18105885066411317,0.18105885066411317,12
lateral_mu_scale,lateral tire peak scale,tires,max_lateral_g__25mps,lat 25,0.24757313198416409,0.24757313198416409,6
lateral_mu_scale,lateral tire peak scale,tires,max_accel_g__25mps,accel 25,0.13971093992873926,0.13971093992873926,5
lateral_mu_scale,lateral tire peak scale,tires,max_brake_g__25mps,brake 25,-0.026568121570008898,0.026568121570008898,20
lateral_mu_scale,lateral tire peak scale,tires,ggv_area_g2__25mps,area 25,0.1478986856199455,0.1478986856199455,12
lateral_mu_scale,lateral tire peak scale,tires,mean_max_lateral_g,mean lat,0.3924533323102288,0.3924533323102288,3
lateral_mu_scale,lateral tire peak scale,tires,mean_max_accel_g,mean accel,-0.03344767007467946,0.03344767007467946,19
lateral_mu_scale,lateral tire peak scale,tires,mean_max_brake_g,mean brake,0.004507471645217729,0.004507471645217729,20
lateral_mu_scale,lateral tire peak scale,tires,mean_ggv_area_g2,mean area,0.2217922248543153,0.2217922248543153,6
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_lateral_g__05mps,lat 5,0.10685928593068666,0.10685928593068666,11
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_accel_g__05mps,accel 5,-0.09176430062613182,0.09176430062613182,12
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_brake_g__05mps,brake 5,0.0730913398279338,0.0730913398279338,14
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,ggv_area_g2__05mps,area 5,0.15284579335167153,0.15284579335167153,9
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_lateral_g__10mps,lat 10,0.11218833197704639,0.11218833197704639,12
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_accel_g__10mps,accel 10,-0.093053710591509,0.093053710591509,15
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_brake_g__10mps,brake 10,0.0756485652472131,0.0756485652472131,14
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,ggv_area_g2__10mps,area 10,0.14391888289323435,0.14391888289323435,11
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_lateral_g__15mps,lat 15,0.08103787726513051,0.08103787726513051,13
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_accel_g__15mps,accel 15,-0.07528739714829569,0.07528739714829569,16
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_brake_g__15mps,brake 15,0.07359502877942918,0.07359502877942918,15
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,ggv_area_g2__15mps,area 15,0.14686424053859926,0.14686424053859926,13
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_lateral_g__20mps,lat 20,0.07394746834831845,0.07394746834831845,15
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_accel_g__20mps,accel 20,-0.09318014736591394,0.09318014736591394,11
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_brake_g__20mps,brake 20,0.07829689969246437,0.07829689969246437,17
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,ggv_area_g2__20mps,area 20,0.1258163101579611,0.1258163101579611,17
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_lateral_g__25mps,lat 25,0.039841512138559826,0.039841512138559826,17
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_accel_g__25mps,accel 25,-0.045542901785154535,0.045542901785154535,13
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,max_brake_g__25mps,brake 25,0.08230838519709657,0.08230838519709657,17
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,ggv_area_g2__25mps,area 25,0.11984534186396124,0.11984534186396124,17
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,mean_max_lateral_g,mean lat,0.08158263634698626,0.08158263634698626,12
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,mean_max_accel_g,mean accel,-0.09728821722629787,0.09728821722629787,12
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,mean_max_brake_g,mean brake,0.07880592491302224,0.07880592491302224,16
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,mean_ggv_area_g2,mean area,0.1445271290226879,0.1445271290226879,14
