parameter,parameter_label,parameter_group,parameter_unit,metric,metric_display_name,parameter_low,parameter_baseline,parameter_high,response_low,response_baseline,response_high,signed_response_span,slope_per_unit,signed_effect_pct_span,abs_effect_pct_span,low_delta_from_baseline_pct,high_delta_from_baseline_pct,direction,rank_within_metric
lltd,lateral load transfer distribution,chassis balance,front fraction,max_brake_g__25mps,brake 25,0.4,0.52,0.65,2.28,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
lltd,lateral load transfer distribution,chassis balance,front fraction,ggv_area_g2__25mps,area 25,0.4,0.52,0.65,8.749733333333335,9.950933333333335,9.055066666666667,0.3053333333333317,1.2213333333333267,3.0683888948440177,3.0683888948440177,-12.071229499410439,-9.002840604566423,increases_with_parameter,12
lltd,lateral load transfer distribution,chassis balance,front fraction,mean_max_lateral_g,mean lat,0.4,0.52,0.65,1.6106666666666665,1.8026666666666666,1.6320000000000001,0.02133333333333365,0.0853333333333346,1.1834319526627395,1.1834319526627395,-10.650887573964507,-9.467455621301767,increases_with_parameter,9
lltd,lateral load transfer distribution,chassis balance,front fraction,mean_max_accel_g,mean accel,0.4,0.52,0.65,1.3265,1.3265,1.3265,0.0,0.0,0.0,0.0,0.0,0.0,flat,12
lltd,lateral load transfer distribution,chassis balance,front fraction,mean_max_brake_g,mean brake,0.4,0.52,0.65,1.932,1.932,1.932,0.0,0.0,0.0,0.0,0.0,0.0,flat,14
lltd,lateral load transfer distribution,chassis balance,front fraction,mean_ggv_area_g2,mean area,0.4,0.52,0.65,7.5969066666666665,8.17792,7.391733333333335,-0.20517333333333188,-0.8206933333333275,-2.508869410966748,2.508869410966748,-7.104659049407843,-9.61352846037459,decreases_with_parameter,15
air_density_kg_m3,air density,environment/aero,kg/m^3,max_lateral_g__05mps,lat 5,1.0,1.225,1.225,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,flat,11
air_density_kg_m3,air density,environment/aero,kg/m^3,max_accel_g__05mps,accel 5,1.0,1.225,1.225,1.4525000000000001,1.4349999999999998,1.4349999999999998,-0.017500000000000293,-0.07777777777777906,-1.2195121951219718,1.2195121951219718,1.2195121951219718,0.0,decreases_with_parameter,4
air_density_kg_m3,air density,environment/aero,kg/m^3,max_brake_g__05mps,brake 5,1.0,1.225,1.225,1.6800000000000002,1.6800000000000002,1.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,12
air_density_kg_m3,air density,environment/aero,kg/m^3,ggv_area_g2__05mps,area 5,1.0,1.225,1.225,6.750400000000001,6.750266666666667,6.750266666666667,-0.00013333333333420683,-0.0005925925925964746,-0.0019752306081864445,0.0019752306081864445,0.0019752306081864445,0.0,decreases_with_parameter,18
air_density_kg_m3,air density,environment/aero,kg/m^3,max_lateral_g__10mps,lat 10,1.0,1.225,1.225,1.6533333333333335,1.6533333333333335,1.6533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,flat,11
air_density_kg_m3,air density,environment/aero,kg/m^3,max_accel_g__10mps,accel 10,1.0,1.225,1.225,1.4349999999999998,1.4175,1.4175,-0.01749999999999985,-0.07777777777777707,-1.2345679012345572,1.2345679012345572,1.2345679012345572,0.0,decreases_with_parameter,3
air_density_kg_m3,air density,environment/aero,kg/m^3,max_brake_g__10mps,brake 10,1.0,1.225,1.225,1.74,1.76,1.76,0.020000000000000018,0.08888888888888893,1.1363636363636374,1.1363636363636374,-1.1363636363636374,0.0,increases_with_parameter,10
air_density_kg_m3,air density,environment/aero,kg/m^3,ggv_area_g2__10mps,area 10,1.0,1.225,1.225,7.1244,7.203333333333334,7.203333333333334,0.07893333333333441,0.35081481481481946,1.0957889865803017,1.0957889865803017,-1.0957889865803017,0.0,increases_with_parameter,16
air_density_kg_m3,air density,environment/aero,kg/m^3,max_lateral_g__15mps,lat 15,1.0,1.225,1.225,1.7066666666666668,1.76,1.76,0.05333333333333323,0.2370370370370365,3.0303030303030245,3.0303030303030245,-3.0303030303030245,0.0,increases_with_parameter,7
air_density_kg_m3,air density,environment/aero,kg/m^3,max_accel_g__15mps,accel 15,1.0,1.225,1.225,1.4,1.3825,1.3825,-0.01749999999999985,-0.07777777777777707,-1.2658227848101156,1.2658227848101156,1.2658227848101156,0.0,decreases_with_parameter,4
air_density_kg_m3,air density,environment/aero,kg/m^3,max_brake_g__15mps,brake 15,1.0,1.225,1.225,1.8399999999999999,1.8800000000000001,1.8800000000000001,0.04000000000000026,0.17777777777777884,2.127659574468099,2.127659574468099,-2.127659574468099,0.0,increases_with_parameter,10
air_density_kg_m3,air density,environment/aero,kg/m^3,ggv_area_g2__15mps,area 15,1.0,1.225,1.225,7.705333333333335,7.963866666666668,7.963866666666668,0.2585333333333333,1.1490370370370364,3.246329253796312,3.246329253796312,-3.246329253796312,0.0,increases_with_parameter,13
air_density_kg_m3,air density,environment/aero,kg/m^3,max_lateral_g__20mps,lat 20,1.0,1.225,1.225,1.8133333333333332,1.9200000000000002,1.9200000000000002,0.10666666666666691,0.474074074074075,5.555555555555568,5.555555555555568,-5.555555555555568,0.0,increases_with_parameter,4
air_density_kg_m3,air density,environment/aero,kg/m^3,max_accel_g__20mps,accel 20,1.0,1.225,1.225,1.365,1.33,1.33,-0.03499999999999992,-0.15555555555555514,-2.631578947368415,2.631578947368415,2.631578947368415,0.0,decreases_with_parameter,5
air_density_kg_m3,air density,environment/aero,kg/m^3,max_brake_g__20mps,brake 20,1.0,1.225,1.225,1.98,2.06,2.06,0.08000000000000007,0.35555555555555574,3.883495145631071,3.883495145631071,-3.883495145631071,0.0,increases_with_parameter,9
air_density_kg_m3,air density,environment/aero,kg/m^3,ggv_area_g2__20mps,area 20,1.0,1.225,1.225,8.591066666666666,9.0212,9.0212,0.4301333333333339,1.9117037037037055,4.768027904639449,4.768027904639449,-4.768027904639449,0.0,increases_with_parameter,8
air_density_kg_m3,air density,environment/aero,kg/m^3,max_lateral_g__25mps,lat 25,1.0,1.225,1.225,1.9733333333333334,2.08,2.08,0.10666666666666669,0.474074074074074,5.128205128205129,5.128205128205129,-5.128205128205129,0.0,increases_with_parameter,6
air_density_kg_m3,air density,environment/aero,kg/m^3,max_accel_g__25mps,accel 25,1.0,1.225,1.225,1.1025,1.0675000000000001,1.0675000000000001,-0.03499999999999992,-0.15555555555555514,-3.278688524590156,3.278688524590156,3.278688524590156,0.0,decreases_with_parameter,5
air_density_kg_m3,air density,environment/aero,kg/m^3,max_brake_g__25mps,brake 25,1.0,1.225,1.225,2.16,2.28,2.28,0.11999999999999966,0.5333333333333317,5.263157894736827,5.263157894736827,-5.263157894736827,0.0,increases_with_parameter,9
air_density_kg_m3,air density,environment/aero,kg/m^3,ggv_area_g2__25mps,area 25,1.0,1.225,1.225,9.241333333333335,9.950933333333335,9.950933333333335,0.7096,3.1537777777777767,7.13098938793011,7.13098938793011,-7.13098938793011,0.0,increases_with_parameter,8
air_density_kg_m3,air density,environment/aero,kg/m^3,mean_max_lateral_g,mean lat,1.0,1.225,1.225,1.7493333333333336,1.8026666666666666,1.8026666666666666,0.05333333333333301,0.23703703703703552,2.958579881656787,2.958579881656787,-2.958579881656787,0.0,increases_with_parameter,6
air_density_kg_m3,air density,environment/aero,kg/m^3,mean_max_accel_g,mean accel,1.0,1.225,1.225,1.351,1.3265,1.3265,-0.024499999999999966,-0.1088888888888887,-1.8469656992084407,1.8469656992084407,1.8469656992084407,0.0,decreases_with_parameter,5
air_density_kg_m3,air density,environment/aero,kg/m^3,mean_max_brake_g,mean brake,1.0,1.225,1.225,1.8800000000000001,1.932,1.932,0.051999999999999824,0.23111111111111024,2.691511387163552,2.691511387163552,-2.691511387163552,0.0,increases_with_parameter,10
air_density_kg_m3,air density,environment/aero,kg/m^3,mean_ggv_area_g2,mean area,1.0,1.225,1.225,7.882506666666667,8.17792,8.17792,0.2954133333333333,1.3129481481481475,3.612328481243804,3.612328481243804,-3.612328481243804,0.0,increases_with_parameter,12
cl_a_m2,downforce area,aero,m^2,max_lateral_g__05mps,lat 5,1.290969179138322,2.3472166893424036,3.403464199546485,1.5466666666666666,1.6,1.6,0.053333333333333455,0.025246607834857153,3.3333333333333406,3.3333333333333406,-3.3333333333333406,0.0,increases_with_parameter,7
cl_a_m2,downforce area,aero,m^2,max_accel_g__05mps,accel 5,1.290969179138322,2.3472166893424036,3.403464199546485,1.4349999999999998,1.4349999999999998,1.4349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,flat,12
cl_a_m2,downforce area,aero,m^2,max_brake_g__05mps,brake 5,1.290969179138322,2.3472166893424036,3.403464199546485,1.6800000000000002,1.6800000000000002,1.7000000000000002,0.020000000000000018,0.00946747793807142,1.1904761904761914,1.1904761904761914,0.0,1.1904761904761914,increases_with_parameter,8
cl_a_m2,downforce area,aero,m^2,ggv_area_g2__05mps,area 5,1.290969179138322,2.3472166893424036,3.403464199546485,6.690133333333334,6.750266666666667,6.814666666666667,0.12453333333333294,0.05895082929439113,1.844865388034047,1.844865388034047,-0.8908290042862445,0.9540363837478028,increases_with_parameter,13
cl_a_m2,downforce area,aero,m^2,max_lateral_g__10mps,lat 10,1.290969179138322,2.3472166893424036,3.403464199546485,1.6,1.6533333333333335,1.7066666666666668,0.10666666666666669,0.0504932156697142,6.451612903225806,6.451612903225806,-3.22580645161291,3.225806451612897,increases_with_parameter,3
cl_a_m2,downforce area,aero,m^2,max_accel_g__10mps,accel 10,1.290969179138322,2.3472166893424036,3.403464199546485,1.4175,1.4175,1.4175,0.0,0.0,0.0,0.0,0.0,0.0,flat,11
cl_a_m2,downforce area,aero,m^2,max_brake_g__10mps,brake 10,1.290969179138322,2.3472166893424036,3.403464199546485,1.7200000000000002,1.76,1.8,0.07999999999999985,0.03786991175228557,4.545454545454537,4.545454545454537,-2.2727272727272623,2.2727272727272747,increases_with_parameter,6
cl_a_m2,downforce area,aero,m^2,ggv_area_g2__10mps,area 10,1.290969179138322,2.3472166893424036,3.403464199546485,6.902266666666668,7.203333333333334,7.4964,0.5941333333333327,0.2812472112803078,8.248033317908366,8.248033317908366,-4.179546506247103,4.068486811661264,increases_with_parameter,5
cl_a_m2,downforce area,aero,m^2,max_lateral_g__15mps,lat 15,1.290969179138322,2.3472166893424036,3.403464199546485,1.6533333333333335,1.76,1.8133333333333332,0.1599999999999997,0.07573982350457115,9.090909090909074,9.090909090909074,-6.060606060606049,3.0303030303030245,increases_with_parameter,3
cl_a_m2,downforce area,aero,m^2,max_accel_g__15mps,accel 15,1.290969179138322,2.3472166893424036,3.403464199546485,1.3825,1.3825,1.3825,0.0,0.0,0.0,0.0,0.0,0.0,flat,11
cl_a_m2,downforce area,aero,m^2,max_brake_g__15mps,brake 15,1.290969179138322,2.3472166893424036,3.403464199546485,1.8,1.8800000000000001,1.98,0.17999999999999994,0.08520730144264267,9.574468085106378,9.574468085106378,-4.255319148936174,5.319148936170205,increases_with_parameter,4
cl_a_m2,downforce area,aero,m^2,ggv_area_g2__15mps,area 15,1.290969179138322,2.3472166893424036,3.403464199546485,7.312666666666668,7.963866666666668,8.595466666666667,1.282799999999999,0.6072440349478998,16.107753352642757,16.107753352642757,-8.176932478360596,7.930820874282158,increases_with_parameter,3
cl_a_m2,downforce area,aero,m^2,max_lateral_g__20mps,lat 20,1.290969179138322,2.3472166893424036,3.403464199546485,1.76,1.9200000000000002,2.026666666666667,0.26666666666666683,0.12623303917428555,13.888888888888896,13.888888888888896,-8.33333333333334,5.555555555555555,increases_with_parameter,2
cl_a_m2,downforce area,aero,m^2,max_accel_g__20mps,accel 20,1.290969179138322,2.3472166893424036,3.403464199546485,1.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,flat,12
cl_a_m2,downforce area,aero,m^2,max_brake_g__20mps,brake 20,1.290969179138322,2.3472166893424036,3.403464199546485,1.9000000000000001,2.06,2.22,0.32000000000000006,0.1514796470091426,15.533980582524276,15.533980582524276,-7.7669902912621325,7.766990291262142,increases_with_parameter,4
cl_a_m2,downforce area,aero,m^2,ggv_area_g2__20mps,area 20,1.290969179138322,2.3472166893424036,3.403464199546485,7.895066666666668,9.0212,10.245466666666669,2.3504000000000014,1.1126180072821528,26.054183478916343,26.054183478916343,-12.483187750336239,13.570995728580106,increases_with_parameter,2
cl_a_m2,downforce area,aero,m^2,max_lateral_g__25mps,lat 25,1.290969179138322,2.3472166893424036,3.403464199546485,1.866666666666667,2.08,2.2933333333333334,0.4266666666666665,0.2019728626788567,20.512820512820504,20.512820512820504,-10.256410256410247,10.256410256410257,increases_with_parameter,1
cl_a_m2,downforce area,aero,m^2,max_accel_g__25mps,accel 25,1.290969179138322,2.3472166893424036,3.403464199546485,1.0675000000000001,1.0675000000000001,1.0675000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,12
cl_a_m2,downforce area,aero,m^2,max_brake_g__25mps,brake 25,1.290969179138322,2.3472166893424036,3.403464199546485,2.0400000000000005,2.28,2.52,0.47999999999999954,0.22721947051371363,21.052631578947352,21.052631578947352,-10.526315789473655,10.526315789473694,increases_with_parameter,2
cl_a_m2,downforce area,aero,m^2,ggv_area_g2__25mps,area 25,1.290969179138322,2.3472166893424036,3.403464199546485,8.173733333333333,9.950933333333335,11.830800000000002,3.657066666666669,1.731159899236152,36.750991531782624,36.750991531782624,-17.85963125736951,18.891360274413117,increases_with_parameter,1
cl_a_m2,downforce area,aero,m^2,mean_max_lateral_g,mean lat,1.290969179138322,2.3472166893424036,3.403464199546485,1.6853333333333331,1.8026666666666666,1.888,0.20266666666666677,0.09593710977245702,11.242603550295863,11.242603550295863,-6.508875739644981,4.733727810650883,increases_with_parameter,3
cl_a_m2,downforce area,aero,m^2,mean_max_accel_g,mean accel,1.290969179138322,2.3472166893424036,3.403464199546485,1.3265,1.3265,1.3265,0.0,0.0,0.0,0.0,0.0,0.0,flat,13
cl_a_m2,downforce area,aero,m^2,mean_max_brake_g,mean brake,1.290969179138322,2.3472166893424036,3.403464199546485,1.828,1.932,2.044,0.21599999999999997,0.10224876173117123,11.180124223602483,11.180124223602483,-5.383022774327116,5.797101449275368,increases_with_parameter,4
cl_a_m2,downforce area,aero,m^2,mean_ggv_area_g2,mean area,1.290969179138322,2.3472166893424036,3.403464199546485,7.394773333333335,8.17792,8.99656,1.6017866666666656,0.7582439964081801,19.586724578702967,19.586724578702967,-9.5763551938227,10.010369384880267,increases_with_parameter,2
cd_a_m2,drag area,aero,m^2,max_lateral_g__05mps,lat 5,0.8208111746031745,1.1725873922902494,1.582992979591837,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,flat,12
cd_a_m2,drag area,aero,m^2,max_accel_g__05mps,accel 5,0.8208111746031745,1.1725873922902494,1.582992979591837,1.4525000000000001,1.4349999999999998,1.4349999999999998,-0.017500000000000293,-0.022960401160797336,-1.2195121951219718,1.2195121951219718,1.2195121951219718,0.0,decreases_with_parameter,5
cd_a_m2,drag area,aero,m^2,max_brake_g__05mps,brake 5,0.8208111746031745,1.1725873922902494,1.582992979591837,1.6800000000000002,1.6800000000000002,1.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,13
cd_a_m2,drag area,aero,m^2,ggv_area_g2__05mps,area 5,0.8208111746031745,1.1725873922902494,1.582992979591837,6.773333333333333,6.750266666666667,6.750266666666667,-0.02306666666666679,-0.030263995434803,-0.3417148952140181,0.3417148952140181,0.3417148952140181,0.0,decreases_with_parameter,16
cd_a_m2,drag area,aero,m^2,max_lateral_g__10mps,lat 10,0.8208111746031745,1.1725873922902494,1.582992979591837,1.6533333333333335,1.6533333333333335,1.6533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,flat,12
